site_no,lat,lon,huc2,huc4,huc6,huc8,rfc
12201960,48.66899978,-122.2801605,17,1711,171100,17110002,NWRFC
12202300,48.7512221,-122.3534976,17,1711,171100,17110002,NWRFC
12202310,NA,NA,NA,NA,NA,NA,NA
12210900,NA,NA,NA,NA,NA,NA,NA
12323240,45.9946694,-112.5357139,17,1701,170102,17010201,NWRFC
12323250,45.99692778,-112.5628972,17,1701,170102,17010201,NWRFC
12323700,46.11437778,-112.819775,17,1701,170102,17010201,NWRFC
12323710,46.0645111,-112.8935306,17,1701,170102,17010201,NWRFC
12323720,46.10716389,-112.810611,17,1701,170102,17010201,NWRFC
12323840,46.161325,-112.8937972,17,1701,170102,17010201,NWRFC
12374250,47.82982778,-114.6978333,17,1701,170102,17010212,NWRFC
12375900,47.4914361,-114.0266444,17,1701,170102,17010212,NWRFC
12413130,47.4749,-115.9227,17,1701,170103,17010302,NWRFC
12438900,48.9698886,-119.4056188,17,1702,170200,17020006,NWRFC
12444290,48.7593207,-119.4092274,17,1702,170200,17020006,NWRFC
12444550,NA,NA,NA,NA,NA,NA,NA
12445500,48.49709709,-119.5261623,17,1702,170200,17020006,NWRFC
12445900,48.36709697,-119.4450465,17,1702,170200,17020006,NWRFC
12446150,48.5962595,-119.7739588,17,1702,170200,17020006,NWRFC
12446400,48.5409819,-119.7642339,17,1702,170200,17020006,NWRFC
12447285,48.283205,-119.7083938,17,1702,170200,17020006,NWRFC
12464800,47.4068192,-118.3188652,17,1702,170200,17020013,NWRFC
12465400,47.6629263,-118.9305666,17,1702,170200,17020013,NWRFC
12505450,46.34346299,-120.186995,17,1703,170300,17030003,NWRFC
12513000,NA,NA,NA,NA,NA,NA,NA
13018300,43.45215258,-110.7040913,17,1704,170401,17040103,NWRFC
13057500,43.1347222,-111.495,17,1704,170402,17040205,NWRFC
13078000,42.0636111,-113.4513889,17,1704,170402,17040210,NWRFC
13083000,42.1658333,-113.983611,17,1704,170402,17040211,NWRFC
13089500,42.5897222,-114.3469444,17,1704,170402,17040212,NWRFC
13112000,44.00277778,-112.221111,17,1704,170402,17040214,NWRFC
13132500,43.58194444,-113.2708333,17,1704,170402,17040218,NWRFC
13132513,43.5136111,-113.0838889,17,1704,170402,17040218,NWRFC
13132520,43.5158333,-113.0819444,17,1704,170402,17040218,NWRFC
13132535,43.57388889,-112.9433333,17,1704,170402,17040218,NWRFC
13132565,43.7233333,-112.875,17,1704,170402,17040218,NWRFC
13159800,43.2611111,-115.7025,17,1705,170501,17050101,NWRFC
13204640,43.6286111,-116.1108333,17,1705,170501,17050114,NWRFC
13297330,44.27027778,-114.5166667,17,1706,170602,17060201,NWRFC
13306336,45.09138889,-114.2980556,17,1706,170602,17060203,NWRFC
13306385,45.20555556,-114.1338889,17,1706,170602,17060203,NWRFC
13311450,44.9363611,-115.3372222,17,1706,170602,17060208,NWRFC
13342295,46.32666667,-116.8322222,17,1706,170603,17060306,NWRFC
13342340,46.36916667,-116.7955556,17,1706,170603,17060306,NWRFC
13346800,46.7319444,-117.0241667,17,1706,170601,17060108,NWRFC
14034470,45.34068289,-119.5158544,17,1707,170701,17070104,NWRFC
14034500,45.3504062,-119.5500218,17,1707,170701,17070104,NWRFC
14034608,45.3612398,-119.5602998,17,1707,170701,17070104,NWRFC
14046778,44.7267988,-120.301965,17,1707,170702,17070204,NWRFC
14046890,44.91040697,-120.4408632,17,1707,170702,17070204,NWRFC
14113200,45.649008,-121.3772951,17,1707,170701,17070105,NWRFC
14138720,45.4709515,-121.8653567,17,1708,170800,17080001,NWRFC
14142800,45.5192866,-122.3889798,17,1708,170800,17080001,NWRFC
14164700,44.059348,-122.9196644,17,1709,170900,17090004,NWRFC
14188610,44.61956728,-122.4659162,17,1709,170900,17090006,NWRFC
14198400,44.9609,-122.385,17,1709,170900,17090009,NWRFC
14199704,45.2052333,-122.4120018,17,1709,170900,17090009,NWRFC
14201300,45.10039816,-122.8217596,17,1709,170900,17090009,NWRFC
14206900,45.4878958,-122.7348194,17,1709,170900,17090010,NWRFC
14211315,45.43067476,-122.6737057,17,1709,170900,17090012,NWRFC
14211400,45.4865092,-122.421757,17,1709,170900,17090012,NWRFC
14211499,45.4767869,-122.4984239,17,1709,170900,17090012,NWRFC
14211814,45.52761968,-122.4487024,17,1709,170900,17090012,NWRFC
14303200,45.32427635,-123.5465012,17,1710,171002,17100203,NWRFC
14306340,44.24789909,-123.6364936,17,1710,171002,17100205,NWRFC
14320934,43.43122665,-123.5867573,17,1710,171003,17100303,NWRFC
14353000,42.14874336,-122.7166989,17,1710,171003,17100308,NWRFC
14353500,42.1526323,-122.7094764,17,1710,171003,17100308,NWRFC
14362250,42.15401355,-123.075323,17,1710,171003,17100309,NWRFC
272524080221800,27.42365086,-80.37144,03,0309,030902,03090202,SERFC
330304090210100,33.0511111,-90.3502778,08,0803,080302,08030206,LMRFC
333420090445900,33.5723611,-90.7499722,08,0803,080302,08030207,LMRFC
360310115303201,36.05272778,-115.5090139,16,1606,160600,16060015,CNRFC
360956115432801,36.16354444,-115.7252306,16,1606,160600,16060015,CNRFC
362727116013501,36.45745676,-116.0272522,18,1809,180902,18090202,CNRFC
373829118505801,37.6413224,-118.8504089,18,1809,180901,18090102,CNRFC
382629104493000,38.44138889,-104.8258333,11,1102,110200,11020002,ABRFC
384037104472001,38.67694,-104.7894182,11,1102,110200,11020003,ABRFC
393109104464500,39.5191557,-104.7796975,10,1019,101900,10190003,MBRFC
394329104490101,39.72508889,-104.8178944,10,1019,101900,10190003,MBRFC
402913084285400,40.48694444,-84.4816667,05,0512,051201,05120101,OHRFC
403258112123201,40.5493896,-112.209666,16,1602,160203,16020304,CBRFC
410014081362600,41.0039441,-81.6070666,05,0504,050400,05040001,OHRFC
411228084541701,41.2078056,-84.9048333,04,0410,041000,04100005,
412141081412100,41.36138889,-81.6891667,04,0411,041100,04110002,OHRFC
412453081395500,41.4147222,-81.6652778,04,0411,041100,04110002,OHRFC
441624088045601,44.2733611,-88.0821667,04,0403,040302,04030204,NCRFC
480608115242901,48.1022259,-115.4089188,17,1701,170101,17010102,NWRFC
