USGS_ID	USGS_name	Station_type	Longitude	Latitude	RFC_ID	NWS_loc_ID	NWS_HSA_ID	GOES_ID	HUC8	Hgraph_type
01115500	NORTH BRANCH PAWTUXET RIVER AT FISKEVILLE RI	Stream	-71.55028	41.73278	unknown	FKVR1	BOX	DF1098DA	unknown	unknown
01116000	SOUTH BRANCH PAWTUXET RIVER AT WASHINGTON RI	Stream	-71.56639	41.69000	NERFC	WASR1	BOX	16C91306	01090004	unknown
01116500	PAWTUXET RIVER AT CRANSTON RI	Stream	-71.44556	41.75083	NERFC	CRAR1	BOX	16C95EDE	01090004	unknown
01117000	HUNT RIVER NEAR EAST GREENWICH RI	Stream	-71.44500	41.64111	NERFC	HNTR1	BOX	DD1643EA	01090004	unknown
01117350	CHIPUXET RIVER AT WEST KINGSTON RI	Stream	-71.55167	41.48222	NERFC	WKGR1	BOX	17BC752E	01090005	unknown
01117420	USQUEPAUG RIVER NEAR USQUEPAUG RI	Stream	-71.60528	41.47667	NERFC	USQR1	BOX	DD182264	01090005	unknown
01117468	BEAVER RIVER NEAR USQUEPAUG RI	Stream	-71.62861	41.49250	NERFC	BEAR1	BOX	16C9437A	01090005	unknown
01117500	PAWCATUCK RIVER AT WOOD RIVER JUNCTION RI	Stream	-71.68139	41.44500	NERFC	WODR1	BOX	DD16F064	01090005	unknown
01117800	WOOD RIVER NEAR ARCADIA RI	Stream	-71.72111	41.57389	NERFC	ARCR1	BOX	17E3D706	01090005	unknown
01118300	PENDLETON HILL BROOK NEAR CLARKS FALLS CT	Stream	-71.83424	41.47482	NERFC	PHBC3	OKX	178FA238	01090005	unknown
01118500	PAWCATUCK RIVER AT WESTERLY RI	Stream	-71.83361	41.38361	NERFC	WSTR1	BOX	1789841A	01090005	unknown
01119382	WILLIMANTIC RIVER AT MERROW RD. NEAR MERROW CT	Stream	-72.31285	41.82401	NERFC	MANC3	BOX	DDB6205A	01100002	unknown
01119500	WILLIMANTIC RIVER NEAR COVENTRY CT	Stream	-72.26611	41.75056	NERFC	CVTC3	BOX	DF02517C	01100002	unknown
01120790	NATCHAUG RIVER AT MARCY RD. NEAR CHAPLIN CT	Stream	-72.10617	41.81617	NERFC	CHAC3	BOX	D1162346	01100002	unknown
01121000	MOUNT HOPE RIVER NEAR WARRENVILLE CT	Stream	-72.16944	41.84361	NERFC	WRNC3	BOX	17B546E8	01100002	unknown
01121330	FENTON RIVER AT MANSFIELD CT	Stream	-72.24278	41.83319	NERFC	FENC3	BOX	DDB615C0	01100002	unknown
01121500	MANSFIELD HOLLOW LAKE AT MANSFIELD HOLLOW CT	Lake, Reservoir, Impoundment	-72.18250	41.75611	unknown	MFDC3	BOX	CE3277C6	unknown	unknown
01122000	NATCHAUG RIVER AT WILLIMANTIC CT	Stream	-72.19558	41.72010	NERFC	WMNC3	BOX	CE3984EA	01100002	unknown
01122500	SHETUCKET RIVER NEAR WILLIMANTIC CT	Stream	-72.18250	41.70028	NERFC	WLMC3	BOX	CE466426	01100002	unknown
01123000	LITTLE RIVER NEAR HANOVER CT	Stream	-72.05278	41.67167	NERFC	HNOC3	BOX	16618494	01100002	unknown
01123360	QUINEBAUG R BL E BRIMFIELD DAM AT FISKDALE MA	Stream	-72.12613	42.10838	NERFC	FSKM3	BOX	CE32A1AE	01100001	unknown
01123600	QUINEBAUG R BL WESTVILLE DAM NR SOUTHBRIDGE MA	Stream	-72.05838	42.08262	NERFC	STBM3	BOX	CE32B2D8	01100001	unknown
01124000	QUINEBAUG RIVER AT QUINEBAUG CT	Stream	-71.95611	42.02222	NERFC	QBGC3	BOX	DE22942E	01100001	unknown
01124151	QUINEBAUG RIVER AT WEST THOMPSON CT	Stream	-71.89960	41.94357	NERFC	WTHC3	BOX	CE32C448	01100001	unknown
01124350	FRENCH RIVER BELOW DAM AT HODGES VILLAGE MA	Stream	-71.88139	42.11861	NERFC	HVDM3	BOX	CE329434	01100001	unknown
01124500	LITTLE RIVER NEAR OXFORD MA	Stream	-71.89056	42.11583	NERFC	OXCM3	BOX	CE39C7E0	01100001	unknown
01125000	FRENCH RIVER AT WEBSTER MA	Stream	-71.88472	42.05083	NERFC	WEBM3	BOX	CE466AF4	01100001	unknown
01125100	FRENCH RIVER AT NORTH GROSVENORDALE CT	Stream	-71.90051	41.97846	NERFC	GRVC3	BOX	17BB4280	01100001	unknown
01125490	LITTLE RIVER AT HARRISVILLE CT	Stream	-71.93001	41.92784	NERFC	HARC3	BOX	16505676	01100001	unknown
01125500	QUINEBAUG RIVER AT PUTNAM CT	Stream	-71.91386	41.90948	NERFC	PUTC3	BOX	CE79515E	01100001	unknown
01127000	QUINEBAUG RIVER AT JEWETT CITY CT	Stream	-71.98409	41.59749	NERFC	JCYC3	OKX	CE465F6E	01100001	unknown
01127500	YANTIC RIVER AT YANTIC CT	Stream	-72.12194	41.55861	NERFC	YTCC3	OKX	DE17A004	01100003	unknown
01129200	CONNECTICUT R BELOW INDIAN STREAM NR PITTSBURG NH	Stream	-71.44444	45.04028	NERFC	PTSN3	GYX	171E26F0	01080101	unknown
01129500	CONNECTICUT RIVER AT NORTH STRATFORD NH	Stream	-71.63167	44.74972	NERFC	NSTN3	GYX	172B3436	01080101	unknown
01130000	UPPER AMMONOOSUC RIVER NEAR GROVETON NH	Stream	-71.46944	44.62500	NERFC	GRUN3	GYX	DE1011BE	01080101	unknown
01131500	CONNECTICUT RIVER NEAR DALTON NH	Stream	-71.72111	44.41000	NERFC	DLTN3	GYX	DD3A267E	01080101	unknown
01133000	EAST BRANCH PASSUMPSIC RIVER NEAR EAST HAVEN VT	Stream	-71.89806	44.63389	NERFC	EHVV1	BTV	16C9A088	01080102	unknown
01134500	MOOSE RIVER AT VICTORY VT	Stream	-71.83778	44.51167	NERFC	VICV1	BTV	DDB296EE	01080102	unknown
01135150	POPE BROOK (SITE W-3) NEAR NORTH DANVILLE VT	Stream	-72.12500	44.47611	NERFC	NDVV1	BTV	DDC406EE	01080102	unknown
01135300	SLEEPERS RIVER (SITE W-5) NEAR ST. JOHNSBURY VT	Stream	-72.03889	44.43528	NERFC	STJV1	BTV	175DA436	01080102	unknown
01135500	PASSUMPSIC RIVER AT PASSUMPSIC VT	Stream	-72.03972	44.36556	NERFC	PASV1	BTV	172B42A6	01080102	unknown
01137500	AMMONOOSUC RIVER AT BETHLEHEM JUNCTION NH	Stream	-71.63083	44.26861	NERFC	BETN3	GYX	17C22496	01080101	unknown
01138500	CONNECTICUT RIVER AT WELLS RIVER VT	Stream	-72.04222	44.15333	NERFC	WELV1	GYX	CE46ECE0	01080101	unknown
01139000	WELLS RIVER AT WELLS RIVER VT	Stream	-72.06556	44.15028	NERFC	WLRV1	BTV	DE17766C	01080103	unknown
01139800	EAST ORANGE BRANCH AT EAST ORANGE VT	Stream	-72.33611	44.09278	NERFC	EORV1	BTV	17F306F0	01080103	unknown
01141500	OMPOMPANOOSUC RIVER AT UNION VILLAGE VT	Stream	-72.25528	43.79000	NERFC	UNVV1	BTV	CE31A6A0	01080103	unknown
01142500	AYERS BROOK AT RANDOLPH VT	Stream	-72.65833	43.93444	NERFC	RANV1	BTV	DD6DB56A	01080105	unknown
01144000	WHITE RIVER AT WEST HARTFORD VT	Stream	-72.41861	43.71417	NERFC	WEHV1	BTV	CE46E232	01080105	unknown
01144500	CONNECTICUT RIVER AT WEST LEBANON NH	Stream	-72.31278	43.64611	NERFC	WLBN3	GYX	CE46FF96	01080104	unknown
01150900	OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER VT	Stream	-72.75944	43.62222	NERFC	OTQV1	BTV	17C0711E	01080106	unknown
01151400	NORTH HARTLAND RESERVOIR AT NORTH HARTLAND VT	Lake, Reservoir, Impoundment	-72.36222	43.60417	unknown	NHDV1	BTV	CE31B5D6	unknown	unknown
01152500	SUGAR RIVER AT WEST CLAREMONT NH	Stream	-72.36250	43.38750	NERFC	WCLN3	GYX	DE1444F8	01080104	unknown
01153000	BLACK RIVER AT NORTH SPRINGFIELD VT	Stream	-72.51528	43.33333	NERFC	NSPV1	BTV	CE395282	01080106	unknown
01153550	WILLIAMS RIVER NEAR ROCKINGHAM VT	Stream	-72.48556	43.19167	NERFC	RKGV1	ALY	DD6DC3FA	01080107	unknown
01154500	CONNECTICUT RIVER AT NORTH WALPOLE NH	Stream	-72.43722	43.12611	NERFC	WLPN3	GYX	CE46F144	01080104	unknown
01154950	COLD RIVER AT HIGH STREET AT ALSTEAD NH	Stream	-72.36167	43.14944	NERFC	ASTN3	GYX	DE1786E8	01080104	unknown
01155500	WEST RIVER AT JAMAICA VT	Stream	-72.77583	43.10889	NERFC	JAMV1	ALY	CE3941F4	01080107	unknown
01155910	WEST RIVER BELOW TOWNSHEND DAM NEAR TOWNSHEND VT	Stream	-72.70056	43.05111	NERFC	TOWV1	ALY	CE31E5AA	01080107	unknown
01157000	ASHUELOT RIVER NEAR GILSUM NH	Stream	-72.27056	43.03917	NERFC	GILN3	GYX	DE1221D0	01080201	unknown
01158000	ASHUELOT RIVER BELOW SURRY MT DAM NEAR KEENE NH	Stream	-72.31167	42.99472	NERFC	KENN3	GYX	CE31F6DC	01080201	unknown
01158110	ASHUELOT RIVER ABOVE THE BRANCH AT KEENE NH	Stream	-72.27972	42.91917	NERFC	KNEN3	GYX	CE45CD02	01080201	unknown
01158600	OTTER BROOK BELOW OTTER BROOK DAM NEAR KEENE NH	Stream	-72.23722	42.94583	NERFC	OTRN3	GYX	CE320156	01080201	unknown
01160350	ASHUELOT RIVER AT WEST SWANZEY NH	Stream	-72.32861	42.87139	NERFC	SWAN3	GYX	DE18930C	01080201	unknown
01161000	ASHUELOT RIVER AT HINSDALE NH	Stream	-72.48667	42.78583	NERFC	HDLN3	GYX	17F2A4F2	01080201	unknown
01161280	CONNECTICUT RIVER NEAR NORTHFIELD MA	Stream	-72.47194	42.68333	unknown	NFDM3	BOX	DDE6A20C	unknown	unknown
01162000	MILLERS RIVER NEAR WINCHENDON MA	Stream	-72.08389	42.68417	NERFC	WNDM3	BOX	1683A206	01080202	unknown
01162500	PRIEST BROOK NEAR WINCHENDON MA	Stream	-72.11556	42.68250	NERFC	WINM3	BOX	16DAA018	01080202	unknown
01163200	OTTER RIVER AT OTTER RIVER MA	Stream	-72.04139	42.58833	NERFC	OTRM3	BOX	D11E8718	01080202	unknown
01163500	MILLERS R BL BIRCH HILL DAM AT SOUTH ROYALSTON MA	Stream	-72.12500	42.63222	NERFC	RYLM3	BOX	CE321220	01080202	unknown
01164000	MILLERS RIVER AT SOUTH ROYALSTON MA	Stream	-72.15028	42.63000	NERFC	SRLM3	BOX	CE39F27A	01080202	unknown
01165000	EAST BRANCH TULLY RIVER NEAR ATHOL MA	Stream	-72.22556	42.64194	NERFC	ATLM3	BOX	CE3227BA	01080202	unknown
01166500	MILLERS RIVER AT ERVING MA	Stream	-72.43833	42.59750	NERFC	EROM3	BOX	16553450	01080202	unknown
01168500	DEERFIELD RIVER AT CHARLEMONT MA	Stream	-72.85419	42.62600	NERFC	CLMM3	BOX	177D30BA	01080203	unknown
01169000	NORTH RIVER AT SHATTUCKVILLE MA	Stream	-72.72556	42.63833	NERFC	SHVM3	BOX	DD0F34B8	01080203	unknown
01169900	SOUTH RIVER NEAR CONWAY MA	Stream	-72.69417	42.54194	NERFC	CONM3	BOX	17C7605C	01080203	unknown
01170000	DEERFIELD RIVER NEAR WEST DEERFIELD MA	Stream	-72.65389	42.53583	NERFC	WDEM3	BOX	CE45BB92	01080203	unknown
01170100	GREEN RIVER NEAR COLRAIN MA	Stream	-72.67111	42.70333	NERFC	CRNM3	BOX	17CAD0B4	01080203	unknown
01170500	CONNECTICUT RIVER AT MONTAGUE CITY MA	Stream	-72.57450	42.58022	NERFC	MNTM3	BOX	CE45DE74	01080201	unknown
01171000	AVERY BROOK NR WHATELY MA	Stream	-72.69401	42.44982	unknown	AVWM3	BOX	DDE69796	unknown	unknown
01171500	MILL RIVER AT NORTHAMPTON MA	Stream	-72.66556	42.31889	NERFC	NMIM3	BOX	17D07680	01080201	unknown
01172010	CONNECTICUT R AT I-391 BRIDGE AT HOLYOKE MA	Stream	-72.60931	42.19147	NERFC	HLYM3	BOX	CE39D496	01080201	unknown
01172500	WARE RIVER NEAR BARRE MA	Stream	-72.02500	42.42500	NERFC	BRRM3	BOX	CE3234CC	01080204	unknown
01173000	WARE RIVER AT INTAKE WORKS NEAR BARRE MA	Stream	-72.06556	42.39111	NERFC	WRIM3	BOX	16FD104C	01080204	unknown
01173180	WARE RIVER AT BARRE PLAINS MA	Stream	-72.11472	42.38000	unknown	BPLM3	BOX	CE5D9094	unknown	unknown
01173500	WARE RIVER AT GIBBS CROSSING MA	Stream	-72.27306	42.23611	NERFC	GIBM3	BOX	CE45C3D0	01080204	unknown
01174500	EAST BRANCH SWIFT RIVER NEAR HARDWICK MA	Stream	-72.23889	42.39333	NERFC	HRDM3	BOX	DF0CB6E6	01080204	unknown
01174565	WEST BRANCH SWIFT RIVER NEAR SHUTESBURY MA	Stream	-72.38222	42.45500	NERFC	SHUM3	BOX	1654A3C8	01080204	unknown
01175500	SWIFT RIVER AT WEST WARE MA	Stream	-72.33306	42.26778	NERFC	WWRM3	BOX	165475A0	01080204	slow
01175670	SEVENMILE RIVER NEAR SPENCER MA	Stream	-72.00472	42.26472	NERFC	SVNM3	BOX	16850230	01080204	unknown
01176000	QUABOAG RIVER AT WEST BRIMFIELD MA	Stream	-72.26417	42.18222	NERFC	WBFM3	BOX	17D2307E	01080204	unknown
01176410	CONANT BROOK RESERVOIR NEAR SOUTH MONSON MA	Lake, Reservoir, Impoundment	-72.29167	42.07333	unknown	MNSM3	BOX	CE3A231C	unknown	unknown
01177000	CHICOPEE RIVER AT INDIAN ORCHARD MA	Stream	-72.51444	42.16056	NERFC	INDM3	BOX	CE45D0A6	01080204	unknown
01179500	WESTFIELD RIVER AT KNIGHTVILLE MA	Stream	-72.86472	42.28778	NERFC	CSTM3	BOX	CE32425C	01080206	unknown
01179500	WESTFIELD RIVER AT KNIGHTVILLE MA	Stream	-72.86472	42.28778	NERFC	KNTM3	BOX	CE0CA3B6	01080206	unknown
01180500	MIDDLE BRANCH WESTFIELD RIVER AT GOSS HEIGHTS MA	Stream	-72.87306	42.25861	NERFC	GOSM3	BOX	CE3A1686	01080206	unknown
01181000	WEST BRANCH WESTFIELD RIVER AT HUNTINGTON MA	Stream	-72.89611	42.23722	NERFC	HNTM3	BOX	CE39E10C	01080206	unknown
01183500	WESTFIELD RIVER NEAR WESTFIELD MA	Stream	-72.69944	42.10667	NERFC	WSFM3	BOX	CE45E53C	01080206	unknown
01184000	CONNECTICUT RIVER AT THOMPSONVILLE CT	Stream	-72.60583	41.98722	NERFC	TMVC3	BOX	CE4601C0	01080205	unknown
01184100	STONY BROOK NEAR WEST SUFFIELD CT	Stream	-72.71049	41.96084	NERFC	STBC3	BOX	1650B584	01080205	unknown
01184490	BROAD BROOK AT BROAD BROOK CT	Stream	-72.54970	41.91390	NERFC	BROC3	BOX	DD94F228	01080205	unknown
01185500	WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON MA	Stream	-73.07288	42.07886	NERFC	NBSM3	ALY	CE32E2A4	01080207	unknown
01185850	COLEBROOK RIVER LAKE NR COLEBROOK CT	Stream	-73.03667	42.00611	unknown	CRLC3	ALY	CE31C346	unknown	unknown
01186000	WEST BRANCH FARMINGTON RIVER AT RIVERTON CT	Stream	-73.01806	41.96278	NERFC	RVRC3	ALY	CE3A05F0	01080207	unknown
01186090	MAD RIVER DETENTION RESERVOIR NR WINSTED CT	Stream	-73.09250	41.93139	unknown	WINC3	ALY	CE45EBEE	unknown	unknown
01186500	STILL RIVER AT ROBERTSVILLE CT	Stream	-73.03344	41.96792	NERFC	RBVC3	ALY	DE4900D6	01080207	unknown
01187300	HUBBARD RIVER NEAR WEST HARTLAND CT	Stream	-72.93933	42.03750	NERFC	WHTC3	BOX	166963C0	01080207	unknown
01188000	BUNNELL BROOK NEAR BURLINGTON CT	Stream	-72.96528	41.78611	NERFC	BLGC3	BOX	17AD06DA	01080207	unknown
01188090	FARMINGTON RIVER AT UNIONVILLE CT	Stream	-72.88704	41.75555	NERFC	UNVC3	BOX	CE45F64A	01080207	unknown
01189000	PEQUABUCK R AT FORESTVILLE CT.	Stream	-72.90111	41.67306	unknown	FSVC3	BOX	163878DC	unknown	unknown
01189213	FARMINGTON RIVER AT SIMSBURY CT	Stream	-72.79724	41.86971	unknown	SIMC3	BOX	CE45F898	unknown	unknown
01189995	FARMINGTON RIVER AT TARIFFVILLE CT	Stream	-72.75935	41.90828	NERFC	TARC3	BOX	1676E4D8	01080207	unknown
01190070	CONNECTICUT RIVER AT HARTFORD CT	Estuary	-72.66755	41.76909	unknown	HFDC3	BOX	CE4651BC	unknown	unknown
01191000	NORTH BRANCH PARK RIVER AT HARTFORD CT	Stream	-72.70806	41.78444	NERFC	NBPC3	BOX	DE3EE4BC	01080205	unknown
01192500	HOCKANUM RIVER NEAR EAST HARTFORD CT	Stream	-72.58778	41.78306	NERFC	EHDC3	BOX	DD5445C2	01080205	unknown
01192883	COGINCHAUG RIVER AT MIDDLEFIELD CT	Stream	-72.70653	41.52023	NERFC	COGC3	OKX	DD866520	01080205	unknown
01193050	CONNECTICUT RIVER AT MIDDLE HADDAM CT	Stream: Tidal stream	-72.55361	41.54167	NERFC	MHDC3	BOX	174854EC	01080205	unknown
01193500	SALMON RIVER NEAR EAST HAMPTON CT	Stream	-72.44972	41.55222	NERFC	EHMC3	OKX	17B47188	01080205	unknown
01194750	CONNECTICUT RIVER AT ESSEX CT	Estuary	-72.38437	41.35148	unknown	ESXC3	OKX	DF01060E	unknown	unknown
01194815	CONNECTICUT RIVER NR BRIDGE ST NR OLD SAYBROOK CT	Estuary	-72.34928	41.28133	unknown	SABC3	OKX	1720F280	unknown	unknown
01195490	QUINNIPIAC RIVER AT SOUTHINGTON CT	Stream	-72.88320	41.60347	NERFC	QPCC3	BOX	DD0CD044	01100004	unknown
01196500	QUINNIPIAC RIVER AT WALLINGFORD CT	Stream	-72.84127	41.45026	NERFC	WALC3	OKX	DE22A1B4	01100004	unknown
01197000	EAST BRANCH HOUSATONIC RIVER AT COLTSVILLE MA	Stream	-73.19733	42.46958	NERFC	CTVM3	ALY	1668A424	01100005	unknown
01197500	HOUSATONIC RIVER NEAR GREAT BARRINGTON MA	Stream	-73.35467	42.23192	NERFC	GTBM3	ALY	DD36779E	01100005	unknown
01198000	GREEN RIVER NEAR GREAT BARRINGTON MA	Stream	-73.39123	42.19291	NERFC	GBGM3	ALY	17827736	01100005	unknown
01198125	HOUSATONIC RIVER NEAR ASHLEY FALLS MA	Stream	-73.33389	42.07472	NERFC	ASFM3	ALY	171E5060	01100005	unknown
01199000	HOUSATONIC RIVER AT FALLS VILLAGE CT	Stream	-73.36972	41.95722	NERFC	FLVC3	ALY	DF00E706	01100005	unknown
01199050	SALMON CREEK AT LIME ROCK CT	Stream	-73.39139	41.94222	NERFC	LRKC3	ALY	DD29A0FA	01100005	unknown
01200000	TENMILE RIVER NEAR GAYLORDSVILLE CT	Stream	-73.52868	41.65876	NERFC	TENN6	ALY	DF02420A	01100005	unknown
01200500	HOUSATONIC RIVER AT GAYLORDSVILLE CT	Stream	-73.49028	41.65306	NERFC	GAYC3	ALY	DE3D76D0	01100005	unknown
01201487	STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER CT	Stream	-73.40320	41.46582	NERFC	BKFC3	ALY	DD0D7246	01100005	unknown
01202501	SHEPAUG RIVER AT PETERS DAM AT WOODVILLE CT	Stream	-73.29260	41.71957	NERFC	WDVC3	ALY	174A6482	01100005	unknown
01203600	NONEWAUG RIVER AT MINORTOWN CT	Stream	-73.17847	41.57585	NERFC	MWNC3	ALY	167621C6	01100005	unknown
01203805	WEEKEEPEEMEE RIVER AT HOTCHKISSVILLE CT	Stream	-73.21535	41.55771	NERFC	HKVC3	ALY	DD64D6D0	01100005	unknown
01204000	POMPERAUG RIVER AT SOUTHBURY CT	Stream	-73.22457	41.48194	NERFC	SBYC3	OKX	D11605AA	01100005	unknown
01205500	HOUSATONIC RIVER AT STEVENSON CT	Stream	-73.16664	41.38380	NERFC	STVC3	ALY	CE4612B6	01100005	unknown
01205560	HALL MEADOW BRK RESERVOIR NR TORRINGTON CT	Stream	-73.16750	41.86889	unknown	HMDC3	ALY	CE46345A	unknown	unknown
01205650	EAST BRANCH DETENTION RES. NR TORRINGTON CT	Stream	-73.12056	41.83639	unknown	TORC3	ALY	CE463A88	unknown	unknown
01206600	THOMASTON RESERVOIR NR THOMASTON	Stream	-73.06222	41.69500	unknown	TMSC3	ALY	CE461C64	unknown	unknown
01206900	NAUGATUCK RIVER AT THOMASTON CT	Stream	-73.07000	41.67361	NERFC	TMTC3	ALY	CE39B170	01100005	unknown
01206940	NORTHFIELD BROOK LAKE AT THOMASTON CT	Stream	-73.09111	41.68158	unknown	NBLC3	ALY	CE4642CA	unknown	unknown
01208011	BLACK ROCK LAKE NR THOMASTON CT	Stream	-73.10639	41.65667	unknown	TRBC3	ALY	CE4629FE	unknown	unknown
01208171	NAUGATUCK RIVER AT WATERBURY CT	Stream	-73.05472	41.55694	unknown	WATC3	ALY	CE5B6E0C	unknown	unknown
01208410	HOP BROOK LAKE NR UNION CITY CT	Stream	-73.06667	41.51472	unknown	UNCC3	ALY	CE46272C	unknown	unknown
01208420	HOP BROOK NEAR NAUGATUCK CT	Stream	-73.05861	41.50583	unknown	HOPC3	ALY	CE39979C	unknown	unknown
01208500	NAUGATUCK RIVER AT BEACON FALLS CT	Stream	-73.06228	41.44230	NERFC	BEAC3	OKX	CE460F12	01100005	unknown
01208882	ASH CREEK AT FAIRFIELD AVE NEAR BLACK ROCK CT	Estuary	-73.23710	41.15382	unknown	RDAC3	OKX	DD28E10A	unknown	unknown
01209788	STAMFORD HURRICANE BARRIER AT STAMFORD CT	Stream	-73.53472	41.03694	unknown	STDC3	OKX	CE5D9E46	unknown	unknown
01302020	BRONX RIVER AT NY BOTANICAL GARDEN AT BRONX NY	Stream	-73.87439	40.86231	NERFC	BBGN6	OKX	17EDB688	02030102	unknown
01302250	EAST CREEK AT SANDS POINT NY	Estuary	-73.71019	40.86622	unknown	SADN6	OKX	175F77AA	unknown	unknown
01302600	WEST POND AT GLEN COVE NY	Estuary	-73.63800	40.88856	unknown	WESN6	OKX	175F872E	unknown	unknown
01302845	FROST CREEK AT SHEEP LN BRIDGE AT LATTINGTOWN NY	Estuary	-73.59319	40.90511	unknown	LATN6	OKX	175F9458	unknown	unknown
01304057	FLAX POND AT OLD FIELD NY	Estuary	-73.14317	40.96286	unknown	FLXN6	OKX	DF09AC82	unknown	unknown
01304200	ORIENT HARBOR AT ORIENT NY	Estuary	-72.30675	41.13664	unknown	ORIN6	OKX	163850E2	unknown	unknown
01304250	LAUREL LAKE NEAR MATTITUCK NY	Lake, Reservoir, Impoundment	-72.55478	40.97969	unknown	MTTN6	OKX	16DAF064	unknown	unknown
01304500	PECONIC RIVER AT RIVERHEAD NY	Stream	-72.68694	40.91369	NERFC	PECN6	OKX	172A75C6	02030202	unknown
01304562	PECONIC RIVER AT COUNTY HWY 105 AT RIVERHEAD NY	Estuary	-72.63867	40.91778	unknown	PRIN6	OKX	1661A278	unknown	unknown
01304650	SHELTER ISLAND SOUND AT SHELTER ISLAND NY	Estuary	-72.31697	41.04431	unknown	TERN6	OKX	177CB454	unknown	unknown
01304746	SHINNECOCK BAY AT PONQUOGUE NY	Estuary	-72.50328	40.85056	unknown	SHIN6	OKX	DDE96180	unknown	unknown
01304920	MORICHES BAY AT EAST MORICHES NY	Estuary	-72.75086	40.78811	unknown	MOBN6	OKX	DDE972F6	unknown	unknown
01305575	GREAT SOUTH BAY AT WATCH HILL ON FIRE ISLAND NY	Estuary	-72.98969	40.69139	unknown	FIRN6	OKX	DF073D88	unknown	unknown
01306402	GREAT SOUTH BAY AT WEST SAYVILLE NY	Estuary	-73.09125	40.72106	unknown	SAYN6	OKX	DE1355BA	unknown	unknown
01306460	CONNETQUOT BK NR CENTRAL ISLIP NY	Stream	-73.15867	40.77228	NERFC	CNQN6	OKX	17C6444A	02030202	unknown
01309225	GREAT SOUTH BAY AT LINDENHURST NY	Estuary	-73.35611	40.66917	unknown	LNDN6	OKX	DD01835E	unknown	unknown
01310521	HUDSON BAY AT FREEPORT NY	Estuary	-73.57583	40.62750	unknown	FRPN6	OKX	17D737BE	unknown	unknown
01310740	REYNOLDS CHANNEL AT POINT LOOKOUT NY	Estuary	-73.58417	40.59333	unknown	REYN6	OKX	1777D21A	unknown	unknown
01311143	HOG ISLAND CHANNEL AT ISLAND PARK NY	Estuary	-73.65611	40.60883	unknown	HOGN6	OKX	177CC2C4	unknown	unknown
01311145	EAST ROCKAWAY INLET AT ATLANTIC BEACH NY	Estuary	-73.73778	40.59306	unknown	RKWN6	OKX	DD01A5B2	unknown	unknown
01311850	JAMAICA BAY AT INWOOD NY	Estuary	-73.75833	40.61722	unknown	IWDN6	OKX	177802E0	unknown	unknown
01311875	ROCKAWAY INLET NEAR FLOYD BENNETT FIELD NY	Estuary	-73.88556	40.57361	NERFC	RWYN6	OKX	176136B8	02030202	unknown
01312000	HUDSON RIVER NEAR NEWCOMB NY	Stream	-74.13139	43.96603	NERFC	NWCN6	BTV	16690626	02020001	unknown
01315000	INDIAN RIVER NEAR INDIAN LAKE NY	Stream	-74.26706	43.75650	NERFC	INRN6	ALY	D119D550	02020001	unknown
01315500	HUDSON RIVER AT NORTH CREEK NY	Stream	-73.98333	43.70083	NERFC	NCKN6	ALY	17856674	02020001	snow-dom
01317000	SCHROON RIVER AT RIVERBANK NY	Stream	-73.73750	43.60953	unknown	RVRN6	ALY	DDBC9286	unknown	unknown
01318500	HUDSON RIVER AT HADLEY NY	Stream	-73.84417	43.31889	NERFC	HDYN6	ALY	DD3C5020	02020001	snow-dom
01321000	SACANDAGA RIVER NEAR HOPE NY	Stream	-74.27028	43.35278	NERFC	HOPN6	ALY	1668D2B4	02020002	snow-dom
01323500	GREAT SACANDAGA LAKE AT CONKLINGVILLE NY	Lake, Reservoir, Impoundment	-73.92750	43.31583	unknown	SACN6	ALY	17D5B45E	unknown	unknown
01325000	SACANDAGA RIVER AT STEWARTS BRIDGE NR HADLEY NY	Stream	-73.86722	43.31139	NERFC	HDLN6	ALY	DE12D154	02020002	regulated
01327750	HUDSON RIVER AT FORT EDWARD NY	Stream	-73.59583	43.26939	NERFC	FTEN6	ALY	DD81528E	02020003	unknown
01329490	BATTEN KILL BELOW MILL AT BATTENVILLE NY	Stream	-73.42242	43.10867	NERFC	BTTN6	ALY	17857502	02020003	unknown
01330000	GLOWEGEE CREEK AT WEST MILTON NY	Stream	-73.92758	43.03081	NERFC	GLWN6	ALY	DDBC7174	02020003	unknown
01331500	HOOSIC RIVER AT ADAMS MA	Stream	-73.12444	42.61111	NERFC	ADMM3	ALY	176D742E	02020003	unknown
01332500	HOOSIC RIVER NEAR WILLIAMSTOWN MA	Stream	-73.15944	42.70028	NERFC	WILM3	ALY	17C8964A	02020003	unknown
01333000	GREEN RIVER AT WILLIAMSTOWN MA	Stream	-73.19722	42.70889	NERFC	GRWM3	ALY	D11EA1F4	02020003	unknown
01334000	WALLOOMSAC RIVER NEAR NORTH BENNINGTON VT	Stream	-73.25694	42.91278	NERFC	BNTV1	ALY	DD8891CC	02020003	unknown
01334500	HOOSIC RIVER NEAR EAGLE BRIDGE NY	Stream	-73.37694	42.93858	NERFC	EAGN6	ALY	17E070F0	02020003	unknown
01335754	HUDSON RIVER ABOVE LOCK 1 NEAR WATERFORD NY	Stream	-73.66611	42.82917	NERFC	WTFN6	ALY	DDBC44EE	02020003	unknown
