OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
USGS-AL	USGS Alabama Water Science Center	USGS-02358770	BIG CREEK NEAR MADRID AL	Stream		03130012	97.60	sq mi			31.02073814000000	-85.3502106000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	069										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02360000	WEST FORK CHOCTAWHATCHEE R AT BLUE SPRINGS AL	Stream		03140201	86.80	sq mi	86.80	sq mi	31.66377696000000	-85.5049396000000		Unknown	Unknown	Interpolated from MAP.	NAD83	289.24	feet	.01	feet	Unknown.	NGVD29	US	01	005										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02360002	BLUE SPRING AT BLUE SPRINGS, ALA	Stream		03140201					31.66155475000000	-85.5071618000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	005										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02360275	JUDY CREEK NEAR OZARK AL	Stream		03140201	102.00	sq mi			31.46322430000000	-85.5721595000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02360280	JUDY CREEK EAST OF OZARK AL	Stream		03140201	114.00	sq mi	114	sq mi	31.44433588000000	-85.5654925000000		1	seconds	Interpolated from MAP.	NAD83							US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02360300	EAST FORK CHOCTAWHATCHEE RIVER NEAR EDWIN AL	Stream		03140201	62.60	sq mi	62.60	sq mi	31.67738818000000	-85.3457697000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	067										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02360500	EAST FORK CHOCTAWHATCHEE R NEAR MIDLAND CITY AL	Stream		03140201	291.00	sq mi	291.00	sq mi	31.37322677000000	-85.4771576900000		Unknown	Unknown	Interpolated from MAP.	NAD83	179.10	feet	.01	feet	Unknown.	NGVD29	US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361000	CHOCTAWHATCHEE RIVER NEAR NEWTON, AL.	Stream		03140201	686.00	sq mi	686.00	sq mi	31.34294920000000	-85.6104912000000		Unknown	Unknown	Interpolated from MAP.	NAD83	138.56	feet	.01	feet	Unknown.	NGVD29	US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361150	LITTLE CHOCTAWHATCHEE RIVER NEAR DOTHAN AL	Stream		03140201	149.00	sq mi			31.27433968000000	-85.6196567000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	069										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361175	LITTLE CHOCTAWHATCHEE RIVER NEAR WICKSBURG AL	Stream		03140201	917.00	sq mi	917.00	sq mi	31.23628509000000	-85.6196562900000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	069										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361250	HURRICANE CREEK NEAR HARTFORD AL	Stream		03140201	19.40	sq mi	19.40	sq mi	31.10656670000000	-85.6196557000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361350	BEAR CREEK NEAR OZARK AL	Stream		03140201	23.00	sq mi			31.44489110000000	-85.7032710000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361375	CLAYBANK CREEK NEAR DALEVILLE AL	Stream		03140201	200.00	sq mi			31.30822746000000	-85.7432685000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361400	CLAYBANK CREEK AT CLAYHATCHEE AL	Stream		03140201	222.00	sq mi	222.00	sq mi	31.23461810000000	-85.7382673000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02361500	CHOCTAWHATCHEE RIVER NEAR BELLWOOD AL	Stream		03140201	1280.00	sq mi	1280.00	sq mi	31.15934229000000	-85.7843789000000		1	seconds	Interpolated from MAP.	NAD83							US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362000	CHOCTAWHATCHEE RIVER NEAR GENEVA, ALABAMA	Stream		03140201	1346.00	sq mi	1346.00	sq mi	31.04129020000000	-85.8521574000000		1	seconds	Interpolated from MAP.	NAD83	62.80	feet	.1	feet	Level or other surveyed method.	NGVD29	US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362200	DOUBLE BRIDGES CREEK NEAR ENTERPRISE AL	Stream		03140201	31.70	sq mi	31.70	sq mi	31.28322660000000	-85.9154949000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	031										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362500	DOUBLE BRIDGES CREEK AT GENEVA AL	Stream		03140201	195.00	sq mi	195.00	sq mi	31.04267904000000	-85.8613243000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362590	JOHNSON CREEK NEAR MIDWAY AL	Stream		03140202	8.59	sq mi	8.59	sq mi	32.06848680000000	-85.5388336000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	011										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362638	INDIAN CREEK AT PICKETT AL	Stream		03140202	20.60	sq mi	20.60	sq mi	31.97987809000000	-85.6241120000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	011										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362640	PEA RIVER NEAR PEROTE AL	Stream		03140202	96.80	sq mi	96.80	sq mi	31.94543480000000	-85.6205004000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	011										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362700	PEA CREEK NEAR CLAYTON AL	Stream		03140202	10.30	sq mi	10.30	sq mi	31.89238234000000	-85.4646632000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	005										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362750	PEA CREEK NEAR LOUISVILLE AL	Stream		03140202	104.00	sq mi			31.79655043000000	-85.6527214000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	005										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362775	BUCKHORN CREEK NEAR JOSIE AL	Stream		03140202					31.81904868000000	-85.7491122000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362790	PEA RIVER NEAR BRUNDIDGE AL	Stream		03140202	361.00	sq mi	361.00	sq mi	31.71405208000000	-85.7071653000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362800	THOMPSON CREEK (BRANCH CREEK) NEAR CLIO AL	Stream		03140202	4.74	sq mi	4.74	sq mi	31.70960817000000	-85.6607757000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	005										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362810	BIG CREEK NEAR CLIO AL	Stream		03140202	25.50	sq mi	25.50	sq mi	31.71127456000000	-85.6866094000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	005										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02362850	RICHLAND CREEK NEAR BRUNDIDGE AL	Stream		03140202	35.20	sq mi	35.20	sq mi	31.72544056000000	-85.7243880000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02363000	PEA RIVER NEAR ARITON AL	Stream		03140202	498.00	sq mi	498.00	sq mi	31.59488716000000	-85.7829975000000		Unknown	Unknown	Interpolated from MAP.	NAD83	246.59	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	01	045										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02363100	PEA RIVER NEAR ELBA AL	Stream		03140202	615.00	sq mi			31.43294439000000	-85.9696659000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	031										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02363200	WHITEWATER CREEK NEAR BRUNDIDGE AL	Stream		03140202	22.20	sq mi	22.20	sq mi	31.72877145000000	-85.8713360000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02363300	WHITEWATER CREEK NEAR ARCUS AL	Stream		03140202	160.00	sq mi	160.00	sq mi	31.50571976000000	-86.0316136000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	031										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02363400	BIG CREEK NEAR ARCUS AL	Stream		03140202	113.00	sq mi	113.00	sq mi	31.48877570000000	-86.0530029000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	031										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02363500	WHITEWATER CREEK AT ELBA AL	Stream		03140202	315.00	sq mi	315.00	sq mi	31.41516645000000	-86.0621685000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	031										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02364000	PEA RIVER AT ELBA, AL.	Stream		03140202	959.00	sq mi	959.00	sq mi	31.41349980000000	-86.0630019000000		Unknown	Unknown	Interpolated from MAP.	NAD83	159.15	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	01	031										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02364500	PEA RIVER NEAR SAMSON AL	Stream		03140202	1182.00	sq mi	1182.00	sq mi	31.11267588000000	-86.0993868000000		Unknown	Unknown	Interpolated from MAP.	NAD83	97.56	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02364700	FLAT CREEK NEAR SAMSON AL	Stream		03140202	211.00	sq mi			31.04351198000000	-86.1013300000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02364900	SANDY CREEK NEAR GENEVA AL	Stream		03140202	24.80	sq mi	24.80	sq mi	31.03629030000000	-85.9663264000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02365000	PEA RIVER NEAR GENEVA AL	Stream		03140202	1552.00	sq mi	1552.00	sq mi	31.02712398000000	-85.8838246000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	061										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02367480	LIGHTWOOD KNOT CREEK NEAR OPP AL	Stream		03140103	74.90	sq mi			31.29461300000000	-86.2824520000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02367500	LIGHTWOOD KNOT CREEK AT BABBIE AL	Stream		03140103	114.00	sq mi			31.27072510000000	-86.3135636000000		Unknown	Unknown	Interpolated from MAP.	NAD83	185.00	feet	.01	feet	Unknown.	NGVD29	US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02367600	INDIAN CREEK NEAR OPP, AL.	Stream		03140103	5.17	sq mi	5.17	sq mi	31.25461400000000	-86.2880070000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02367700	FIVE RUNS CREEK NEAR ANDALUSIA AL	Stream		03140103	70.50	sq mi			31.26683798000000	-86.4332889000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02367800	YELLOW RIVER NEAR WING AL	Stream		03140103	461.00	sq mi			31.01018008000000	-86.5371740000000		Unknown	Unknown	Interpolated from MAP.	NAD83	96.13	feet	.01	feet	Unknown.	NGVD29	US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369725	BLACKWATER CREEK NEAR FALCO AL	Stream		03140104					31.04184590000000	-86.6582890000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369738	BLACKWATER CREEK AT BRADLEY AL	Stream		03140104					31.02934644000000	-86.7027343000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	053										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369755	PANTHER CREEK NEAR FALCO AL	Stream		03140104					31.07240035000000	-86.6902349900000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369764	PANTHER CREEK AT BRADLEY AL	Stream		03140104					31.03490179000000	-86.7055123000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	053										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369775	BEAR CREEK NEAR DIXIE AL	Stream		03140104					31.09739938000000	-86.7207919000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	053										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369798	BEAR CREEK AT BRADLEY AL	Stream		03140104					31.03490180000000	-86.7124569000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	053										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02369800	BLACKWATER RIVER NEAR BRADLEY AL	Stream		03140104	87.70	sq mi	87.7	sq mi	31.02767985000000	-86.7099567000000		1	seconds	Interpolated from MAP.	NAD83	121.87	feet	.1	feet	Level or other surveyed method.	NGVD29	US	01	053										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02370800	CONECUH RIVER AT BOSWELL AL	Stream		03140301	72.20	sq mi			31.97265456000000	-85.7843930000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	011										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02370900	CONECUH RIVER NEAR CORCORAN AL	Stream		03140301	186.00	sq mi			31.86876667000000	-85.9466179000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371000	CONECUH RIVER NEAR TROY AL	Stream		03140301	257.00	sq mi			31.84459990000000	-85.9946742900000		Unknown	Unknown	Interpolated from MAP.	NAD83	313.30	feet	.01	feet	Unknown.	NGVD29	US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371200	INDIAN CREEK NEAR TROY AL	Stream		03140301	8.87	sq mi			31.81404388000000	-86.1207899000000		Unknown	Unknown	Interpolated from MAP.	NAD83	354.00	feet	.01	feet	Unknown.	NGVD29	US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371300	CONECUH RIVER AT GOSHEN AL	Stream		03140301	382.00	sq mi			31.71960196000000	-86.1099545000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	109										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371500	CONECUH RIVER AT BRANTLEY AL	Stream		03140301	500.00	sq mi	500.00	sq mi	31.57349458000000	-86.2516226000000		1	seconds	Interpolated from MAP.	NAD83	226.13	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371505	DRY CREEK AT BRANTLEY AL	Stream		03140301	16.40	sq mi			31.58127210000000	-86.2713458000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371600	CONECUH RIVER AT DOZIER,AL.	Stream		03140301	587.00	sq mi	587	sq mi	31.48766415000000	-86.3610691000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371850	PATSALIGA CREEK NEAR PETREY AL	Stream		03140302	134.00	sq mi			31.83182067000000	-86.1830148000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02371950	PATSALIGA CREEK AT PATSBURG AL	Stream		03140302	211.00	sq mi			31.77237733000000	-86.2238488000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372000	PATSALIGA CREEK AT LUVERNE AL	Stream		03140302	254.00	sq mi			31.72432298000000	-86.2782944000000		Unknown	Unknown	Interpolated from MAP.	NAD83	267.53	feet	.01	feet	Unknown.	NGVD29	US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372100	LITTLE PATSALIGA CREEK NEAR HONORAVILLE AL	Stream		03140302	46.80	sq mi			31.86681904000000	-86.3666331000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372150	LITTLE PATSALIGA CREEK NEAR RUTLEDGE AL	Stream		03150106	105.00	sq mi			33.72871145000000	-86.3299797000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372250	PATSALIGA CREEK NEAR BRANTLEY AL	Stream		03140302	442.00	sq mi	442.00	sq mi	31.59627177000000	-86.4055180900000		Unknown	Unknown	Interpolated from MAP.	NAD83	220.00	feet	.01	feet	Unknown.	NGVD29	US	01	041										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372300	PATSALIGA CREEK NEAR BOSTON AL	Stream		03140302	526.00	sq mi			31.51460790000000	-86.5060753000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372350	PATSALIGA CREEK NEAR GANTT, AL.	Stream		03140302	573	sq mi	573	sq mi	31.41488906000000	-86.5346844000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372400	BUCK CREEK NEAR RED LEVEL AL	Stream		03140302	13.50	sq mi			31.41683320000000	-86.5832968000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372430	CONECUH RIVER AT RIVER FALLS, ALABAMA	Stream		03140301	1277.00	sq mi	1277.00	sq mi	31.34822474000000	-86.5294047000000		1	seconds	Interpolated from MAP.	NAD83	120.08	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372500	CONECUH RIVER NEAR ANDALUSIA AL	Stream		03140301	1344.00	sq mi			31.25544969000000	-86.6002372000000		Unknown	Unknown	Interpolated from MAP.	NAD83	106.77	feet	.01	feet	Unknown.	NGVD29	US	01	039										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372690	LONG CREEK NEAR GARLAND AL	Stream		03140303	57.20	sq mi			31.58904927000000	-86.8666416000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372700	SEPULGA RIVER NEAR GARLAND AL	Stream		03140303	153.00	sq mi			31.55182830000000	-86.8669184000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372740	PERSIMMON CREEK NEAR GREENVILLE AL	Stream		03140303	22.40	sq mi			31.83265278000000	-86.6021958000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372800	STALLINGS CREEK NEAR GREENVILLE AL	Stream		03140303	37.80	sq mi			31.77682087000000	-86.6458073000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372880	PERSIMMON CREEK NEAR MCKENZIE AL	Stream		03140303	197.00	sq mi			31.58016040000000	-86.7335826000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372900	PANTHER CREEK NEAR GEORGIANA AL	Stream		03140303	33.30	sq mi			31.63126978000000	-86.7744182000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02372920	PERSIMMON CREEK AT GARLAND AL	Stream		03140303	269.00	sq mi			31.55155040000000	-86.8169172000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02373000	SEPULGA RIVER NEAR MCKENZIE AL	Stream		03140303	470.00	sq mi	470.00	sq mi	31.45377580000000	-86.7869139000000		1	seconds	Interpolated from MAP.	NAD83	156.41	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	01	035										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02373100	PIGEON CREEK NEAR SPRING HILL AL	Stream		03140303					31.87737410000000	-86.5024714000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02373180	PIGEON CREEK NEAR GREENVILLE AL	Stream		03140303	113.00	sq mi			31.81904247000000	-86.5019153000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
USGS-AL	USGS Alabama Water Science Center	USGS-02373300	PIGEON CREEK NEAR PIGEON CREEK AL	Stream		03140303					31.63377036000000	-86.5610798000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	01	013										NWIS
