OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
ARS	Agricultural Research Service	ARS-MOSR-MOBC0001	MOBC0001		This stream gage site is located on the Black Creek tributary of the Salt River at State Route T in Shelby County, MO, approximately  10 km NW of Shelbina, MO.    The rating curve for Black Creek was revised in 2013 based on discharge measurements performed between 2005 and 2009. All discharge values were recalculated. A copy of the revised rating tables can be found via the following link:     http://www.ars.usda.gov/sp2UserFiles/Place/50701000/MOSR_StreamSampler_BC_RatingTable.pdf     Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3_Revised - Water Level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110005	28564	ha			39.7380600005	-91.936114000					NAD83							US	29	205										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOCC0001	MOCC0001		This stream gage site, installed and maintained by the USGS, is located on the Crooked Creek tributary of the Salt River at County Road 412 in Monroe County, MO, approximately 2.3 km N of State Highway 15 or 11 km N or Paris, MO.  The general legal description is NE ¼ NW ¼ SW ¼ sec. 2, T. 55 N, R. 10 W, Monroe County, MO. USGS site ID is 05503800.    CSWQRU installed (2005) and maintains an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110005	21245	ha			39.5847222008	-91.993333300					NAD83							US	29	137										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOEF0001	MOEF0001		This stream gage site, installed and maintained by the USGS, is located on the Elk Fork tributary of the Salt River at State Highway AA in Monroe County, MO, approximately 5.3 km S of US Highway 24.  The general legal description is SE ¼ NE ¼ SW ¼ sec. 29, T.54 N, R.11 W in Monroe County, MO.  USGS site ID is 05506800.    CSWQRU installed (2005) and maintains an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	51689	ha			39.4347222009	-92.167777801					NAD83							US	29	137										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOLC0001	MOLC0001		This stream gage site, installed and maintained by the USGS, is located on the Lick Creek tributary of the Salt River, at State Road 154 (a.k.a. Main Street) on the western edge of Perry, MO, in Ralls County, MO.  The general legal description is SW ¼ NW ¼ SW ¼ sec. 26, T. 54 N, R.7 W in Ralls County, MO.  MO Hydrological Unit is 07110007. USGS site ID is 05507600.    CSWQRU installed (2005) and maintains an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110007	26037	ha			39.4313889005	-91.676111100					NAD83							US	29	173										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOLL0001	MOLL0001		This stream gage site, installed and maintained by the USGS, is located on the Lower Long Branch of the Salt River at County Road 26 in Monroe County, MO, approximately 0.5 km W of State Highway ZZ. The general legal description is NE ¼ SE ¼ SE ¼ sec. 19, T. 53N, R.8 W in Monroe County, MO. USGS site ID is 05506100.    CSWQRU installed (2005) and maintains an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	48024	ha			39.3558333014	-91.834166700					NAD83							US	29	137										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOMF0001	MOMF0001		This stream gage site, installed and maintained by the USGS, is located on the Middle Fork tributary of the Salt River at County Road 614 in Monroe County, MO, approximately 1.4 km S of State Highway F.  USGS site ID is 05506350.    In 2005, CSWQRU installed an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	86469	ha			39.4891888907	-91.999950001					NAD83							US	29	137										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MONF0001	MONF0001		This stream gage site, installed and maintained by the USGS, is located on the North Fork tributary of the Salt River at State Road 15 in Shelby County, MO, approximately 5 km north of US Highway 36 in Shelbina, MO.  The general legal description is SW ¼ NE ¼ sec. 17, T.57 N, R. 10W in Shelby County, MO.  USGS site ID is 05502500.    CSWQRU installed (2005) and maintains an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110005	118264	ha			39.7411111005	-92.040833300					NAD83							US	29	205										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOOC0001	MOOC0001		This stream gage site is located on the Otter Creek tributary of the Salt River at State Highway 15 in Monroe County, MO, approximately 1.4 km S of State Highway P.    The rating curve for Otter Creek was revised in 2013 based on discharge measurements performed between 2005 and 2009. All discharge values were recalculated. A copy of the revised rating tables can be found via the following link:     http://www.ars.usda.gov/sp2UserFiles/Place/50701000/MOSR_StreamSampler_OC_RatingTable.pdf     Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3 - Water Level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110005	22778	ha			39.5321700007	-91.992300000					NAD83							US	29	137										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOSF0001	MOSF0001		This site is a stream gage site, installed and maintained by the USGS, located on the South Fork tributary of the Salt River at County Road 335 in Audrain County, MO, approximately 0.75 km SE from the intersection with State Route ZZ.  The general legal description is SE ¼ SE ¼ sec. 31, T. 53 N, R. 8 W in Audrain County, MO. USGS site ID is 05504800.    CSWQRU installed (2005) and maintains an autosampling instrument to collect water samples for water quality assessment.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	58856	ha			39.3261111012	-91.833888899					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOSR0001	MOSR0001		This stream gage site, installed and maintained by the USGS, is located on the Salt River 0.8 km downstream from Clarence Cannon Dam at bridge site on Route A in Ralls County, MO, approximately 3 km W of State Highway H.  The general legal description is NW ¼ SE ¼ SE ¼ sec. 4, T. 55 N, R. 6 W in Ralls County, MO. USGS site ID is 05507800.    Collection site has been moved:  Outfall sample was gathered at site of the Reregulation Dam, just downstream from Clarence Cannon Dam, and just prior to the Salt River Bridge on Route A.  That site was washed out due to severe flooding, so Outfall grab sample has since been obtained from Route A bridge.    Since 2005, CSWQRU collects grab samples for water quality analysis.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09_USGS/e - Water Level Measurement obtained from USGS    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110007	607611	ha			39.5651305613	-91.570825001					NAD83							US	29	173										STEWARDS
ARS	Agricultural Research Service	ARS-MOSR-MOYC0001	MOYC0001		This stream gage site is located on the Youngs Creek tributary of the Salt River at State Highway 15 in Audrain County, MO, approximately 5 km E of State Highway E.    Methods used:     CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3 - Water Level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	11432	ha			39.3136000010	-91.945550000					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MSBL-MSBL101	MSBL101		This site is a predetermined location on Beasly Lake, located in Sunflower County, MS.	08030207					33.4029472881	-90.670499013					NAD83							US	28	133										STEWARDS
ARS	Agricultural Research Service	ARS-MSBL-MSBL102	MSBL102		This site is a predetermined location on Beasly Lake, located in Sunflower County, MS.	08030207					33.3983362496	-90.676390046					NAD83							US	28	133										STEWARDS
ARS	Agricultural Research Service	ARS-MSBL-MSBL103	MSBL103		This site is a predetermined location on Beasly Lake, located in Sunflower County, MS.	08030207					33.3971296193	-90.684025399					NAD83							US	28	133										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC01	MSGC01		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2322400008	-89.914167000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC02	MSGC02		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2510940008	-89.898490001					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC03	MSGC03		This site consists of one stage recording device, and automated water sampling equipment.  It is in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2592673556	-89.875637340					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC04	MSGC04		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2577423921	-89.873702526					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC05	MSGC05		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2631870013	-89.857827000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC06	MSGC06		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2711340008	-89.862407000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC07	MSGC07		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2528730005	-89.859578000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC08	MSGC08		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2694250011	-89.839345000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC09	MSGC09		This site consists of one stage recording device and automated water sampling equipment in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2696562878	-89.839457809					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC10	MSGC10		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS.	08030203					34.2626280008	-89.841086000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC11	MSGC11		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2650290005	-89.834401000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC12	MSGC12		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2667310010	-89.826459000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC13	MSGC13		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2509090010	-89.893261000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC14	MSGC14		This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.	08030203					34.2519560010	-89.881459000					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC_WQ_2-13	MSGC_WQ_2-13		This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 140m upstream of MSGC03 flume	08030203					34.2598326828	-89.873467291					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC_WQ_2-15	MSGC_WQ_2-15		This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 350m downstream of MSGC05 flume	08030203					34.2646828572	-89.860306501					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC_WQ_2-5	MSGC_WQ_2-5		This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 715m upstream of MSGC01 flume	08030203					34.2366283623	-89.909307596					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-MSGC-MSGC_WQ_2-9	MSGC_WQ_2-9		This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 20m upstream of MSGC02 flume	08030203					34.2512870183	-89.898073835					NAD83							US	28	107										STEWARDS
ARS	Agricultural Research Service	ARS-OHBW-OHBW001	OHBW001		A drainage ditch monitoring site on the Cook Ditch near Green Cook Road in Delaware County, OH.  The site is located in a large agricultural field cropped in corn-soybean rotation and features minimal relief, systematic tile drainage and channelized ditches.  Water samples are collected by automated samplers, as well as weekly grab samples, and analyzed for nutrients and pesticides.	05060001	454	ha			40.1695000002	-82.778800000					NAD83							US	39	041										STEWARDS
ARS	Agricultural Research Service	ARS-OHBW-OHBW002	OHBW002		A drainage ditch monitoring site on the Miller Ditch near Miller Paul Road in Delaware County, OH.  The site is located in a large agricultural field cropped in corn-soybean rotation and features minimal relief, systematic tile drainage and channelized ditches.  Water samples are collected by automated samplers, as well as weekly grab samples, and analyzed for nutrients and pesticides.	05060001	389	ha			40.2119000004	-82.826240000					NAD83							US	39	041										STEWARDS
ARS	Agricultural Research Service	ARS-OHBW-OHBW003	OHBW003		A headwater stream monitoring site located along Long Run at Peerless Road in Morrow County, OH.  The site is located in the riparian zone of an unchannelized stream receiving surface runoff.  Water samples are collected by automated samplers, as well as weekly grab samples, and analyzed for nutrients and pesticides.	05060001	439	ha			40.3500166669	-82.757483333					NAD83							US	39	041										STEWARDS
ARS	Agricultural Research Service	ARS-OHBW-OHBW004	OHBW004		A headwater stream monitoring site located along Sugar Creek at Moody Road in Delaware County, OH.  The site is located in the riparian zone of an unchannelized stream receiving surface runoff.  Water samples are collected by automated samplers, as well as weekly grab samples, and analyzed for nutrients and pesticides.	05060001	428	ha			40.3349333334	-82.758216667					NAD83							US	39	041										STEWARDS
ARS	Agricultural Research Service	ARS-OKLW-OKLW_SG522	OKLW_SG522		This site is a stream flow measurement station in the Little Washita River Watershed, 1.5 miles W of Ninnekah in Grady County, Oklahoma. The station was operated by ARS.	11130302	53790	ha			34.9446000003	-97.951900000					NAD83							US	40	051										STEWARDS
ARS	Agricultural Research Service	ARS-PAMC-PAMCWE38	PAMCWE38		The PAMCWE38 site is a stream flow monitoring station on a small subwatershed of the East Mahantango Creek, a tributary of the Susquehanna River about 30 km north of Harrisburg, PA .  Flow control is provided by a series of V-notch weirs.  An upper, 4’ high, 5:1 broad-crested weir provides high-flow (>0.075 cubic meters per second) control, while a lower, 1.5’ sharp-crested weir provides low-flow (<0.075 cubic meters per second) control.	02050301	730	ha			40.7052595630	-76.587608694					NAD83							US	42	097										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_C	TXRI_C		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1937 with a stage-discharge relationship established in the 1930's.	12070101	243.3	ha			31.5199099424	-96.893189714					NAD83							US	48	309										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_D	TXRI_D		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	449.2	ha			31.5106430599	-96.889796489					NAD83							US	48	309										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_G	TXRI_G		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1937 with a stage-discharge relationship established in the 1930's.	12070101	1743.5	ha			31.4833943039	-96.868755674					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_SW12	TXRI_SW12		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1938 with a stage-discharge relationship established in the 1930's.	12070101	1.2	ha			31.4801242605	-96.882973562					NAD83							US	48	309										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_SW17	TXRI_SW17		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	1.2	ha			31.4627666169	-96.886576640					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_W1	TXRI_W1		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1937 with a stage-discharge relationship established in the 1930's.	12070101	70.4	ha			31.4577062222	-96.880040715					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_W10	TXRI_W10		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1938 with a stage-discharge relationship established in the 1930's.	12070101	8	ha			31.4533049159	-96.882681532					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_W12	TXRI_W12		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1938 with a stage-discharge relationship established in the 1930's.	12070101	4	ha			31.4659658639	-96.885562701					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_W13	TXRI_W13		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1969 with a stage-discharge relationship established in the 1930's.	12070101	4.6	ha			31.4662231671	-96.885666628					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_W6	TXRI_W6		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	17.1	ha			31.4566006089	-96.886337785					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y	TXRI_Y		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1969 with a stage-discharge relationship established in the 1930's.	12070101	125.1	ha			31.4766758711	-96.876837753					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y10	TXRI_Y10		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	7.5	ha			31.4751846708	-96.886306996					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y13	TXRI_Y13		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	4.6	ha			31.4766881233	-96.877658155					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y14	TXRI_Y14		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	2.3	ha			31.4697341003	-96.882606267					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y2	TXRI_Y2		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1938 with a stage-discharge relationship established in the 1930's.	12070101	53.4	ha			31.4749780570	-96.879744199					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y6	TXRI_Y6		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	6.6	ha			31.4741223069	-96.885315695					NAD83							US	48	145										STEWARDS
ARS	Agricultural Research Service	ARS-TXRI-TXRI_Y8	TXRI_Y8		This site has an ISCO automated sampler with a bubbler water level meter to collect storm water samples and measure water level (stage).  A Sutron shaft encoder is also used as a backup and calibration device.  Flow rate has been determined since 1939 with a stage-discharge relationship established in the 1930's.	12070101	8.4	ha			31.4725808978	-96.881918016					NAD83							US	48	145										STEWARDS
