Watershed ID	Location	State Code	Alternate Name	Watershed Name	Latitude (DMS)	Longitude (DMS)	Latitude (dec deg)	Longitude (dec deg)	Acres	Area (km2)	Start Date	End Date	ARS DB Years	Data URL	Notes
68014	REYNOLDS	ID	Lower Sheep Creek	W-14	430853	-1164414	43.14806	-116.73722	33.	0.1335	1989-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
68015	REYNOLDS	ID	Reynolds Creek	W-15	430416	-1164517	43.07111	-116.75472	126.	0.5099	1965-01-01	1984-12-31	1965-1975	https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
68016	REYNOLDS	ID	Reynolds Creek	W-16	430726	-1164625	43.12389	-116.77361	3482.	14.0912	1973-01-01	1980-12-31	1973-1975	https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
68021	REYNOLDS	ID	Upper Sheep Creek 1	W-21	430726	-1164338	43.12389	-116.72722	63.4	0.2566	1970-01-01	1976-12-31	1970-1975	https://hrsl.ba.ars.usda.gov/wdc/id.htm	Lats and lons in INDEX.TXT and inventor.txt do not match exactly but number of acres is an exact match to Upper Sheep Creek 1.
68021	REYNOLDS	ID	Upper Sheep Creek 1	W-21	430726	-1164338	43.12389	-116.72722	63.4	0.2566	1984-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/id.htm	Lats and lons in INDEX.TXT and inventor.txt do not match exactly but number of acres is an exact match to Upper Sheep Creek 1.
68022	REYNOLDS	ID	Upper Sheep Creek 2	W-22	430700	-1164330	43.11667	-116.725	15.7	0.0635	1970-01-01	1975-12-31	1970-1975	https://hrsl.ba.ars.usda.gov/wdc/id.htm	Lats and lons in INDEX.TXT and inventor.txt do not match exactly but number of acres is an exact match to Upper Sheep Creek 2.
68022	REYNOLDS	ID	Upper Sheep Creek 2	W-22	430700	-1164330	43.11667	-116.725	15.7	0.0635	1984-01-01	1991-12-31		https://hrsl.ba.ars.usda.gov/wdc/id.htm	Lats and lons in INDEX.TXT and inventor.txt do not match exactly but number of acres is an exact match to Upper Sheep Creek 2.
68023	REYNOLDS	ID	Flats Watershed	W-23	431407	-1164421	43.23528	-116.73917	2.24	0.0091	1971-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
68024	REYNOLDS	ID	Nancy's Gulch	W-24	431006	-1164300	43.16833	-116.71667	3.10	0.0125	1971-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
68033	REYNOLDS	ID	Reynolds Creek	W-33	430930	-1164010	43.15833	-116.66944	350.	1.4164	1968-01-01	1974-12-31	1968-1973	https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
68034	REYNOLDS	ID	Reynolds Creek	W-34	430930	-1164030	43.15833	-116.675	2360.	9.5506	1968-01-01	1974-12-31	1968-1973	https://hrsl.ba.ars.usda.gov/wdc/id.htm	 
69001	CHICKASHA	OK	Alternate_Name	100	350500	-981400	35.08333	-98.23333	2339840.	9469.0049	1961-10-01	1979-12-31	1961-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69002	CHICKASHA	OK	Alternate_Name	200	350500	-980500	35.08333	-98.08333	2613000.	10574.4452	1961-10-01	1974-12-31	1961-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69002	CHICKASHA	OK	Alternate_Name	200	350500	-980500	35.08333	-98.08333	273000.	1104.7928	1961-10-01	1974-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69004	CHICKASHA	OK	Alternate_Name	400	350500	-975600	35.08333	-97.93333	2725760.	11030.7691	1961-10-01	1968-12-31	1961-1966	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69004	CHICKASHA	OK	Alternate_Name	400	350500	-975600	35.08333	-97.93333	112910.	456.931	1961-10-01	1968-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69005	CHICKASHA	OK	Alternate_Name	500	350500	-975400	35.08333	-97.9	2769920.	11209.4785	1964-01-01	1978-04-30	1964-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69005	CHICKASHA	OK	Alternate_Name	500	350500	-975400	35.08333	-97.9	43840.	177.4143	1964-01-01	1978-04-30		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69006	CHICKASHA	OK	Alternate_Name	600	345900	-974800	34.98333	-97.8	3011800.	12188.3329	1963-08-01	1972-12-31	1964-1970	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69006	CHICKASHA	OK	Alternate_Name	600	345900	-974800	34.98333	-97.8	243050.	983.5893	1963-08-01	1972-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69007	CHICKASHA	OK	Alternate_Name	700	345500	-974600	34.91667	-97.76667	3061100.	12387.8431	1961-10-01	1978-12-31	1961-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69007	CHICKASHA	OK	Alternate_Name	700	345500	-974600	34.91667	-97.76667	50830.	205.7019	1961-10-01	1978-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69008	CHICKASHA	OK	Alternate_Name	611	345700	-975100	34.95	-97.85	4845.	19.607	1961-10-01	1974-12-31	1961-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69009	CHICKASHA	OK	Alternate_Name	612	355700	-975100	35.95	-97.85	563.	2.2784	1961-10-01	1974-12-31	1961-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69010	CHICKASHA	OK	Alternate_Name	111	350300	-981500	35.05	-98.25	16634.	67.3155	1962-10-01	1978-04-30	1962-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69011	CHICKASHA	OK	Alternate_Name	131	350300	-981000	35.05	-98.16667	25660.	103.8424	1962-09-01	1978-04-30	1962-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69012	CHICKASHA	OK	Alternate_Name	411	350300	-975800	35.05	-97.96667	33300.	134.7604	1962-09-01	1974-12-31	1962-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69013	CHICKASHA	OK	Alternate_Name	511	350300	-975100	35.05	-97.85	38020.	153.8616	1962-10-01	1978-12-31	1962-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69014	CHICKASHA	OK	Alternate_Name	110	350500	-981100	35.08333	-98.18333	25020.	101.2524	1963-04-01	1978-04-30	1963-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69015	CHICKASHA	OK	Alternate_Name	522	345700	-975700	34.95	-97.95	132990.	538.1919	1963-05-01	Present	1963-1985	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69016	CHICKASHA	OK	Alternate_Name	512	350500	-975000	35.08333	-97.83333	22530.	91.1758	1963-08-01	1978-04-30	1963-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69017	CHICKASHA	OK	Alternate_Name	621	350000	-974600	35.0	-97.76667	21310.	86.2386	1963-10-01	1987-12-31	1963-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69018	CHICKASHA	OK	Alternate_Name	121	351030	-981530	35.175	-98.25833	131780.	533.2952	1963-10-01	1974-12-31	1964-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69019	CHICKASHA	OK	Alternate_Name	513	350353	-974913	35.06472	-97.82028	12314.	49.833	1964-01-01	1978-04-30	1964-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69020	CHICKASHA	OK	Alternate_Name	514					7225.6	29.241	1967-05-01	1978-04-30	1967-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69021	CHICKASHA	OK	Alternate_Name	5141					4064.	16.4464	1967-01-01	1978-04-30	1967-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69022	CHICKASHA	OK	Alternate_Name	5142					360.3	1.4581	1967-01-01	1974-12-31	1967-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69023	CHICKASHA	OK	Alternate_Name	5143					485.8	1.966	1967-01-01	1974-12-31	1967-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69024	CHICKASHA	OK	Alternate_Name	5144					1456.6	5.8947	1967-01-01	1978-04-30	1967-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69025	CHICKASHA	OK	Alternate_Name	5145					252.8	1.023	1967-01-01	1978-04-30	1967-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69026	CHICKASHA	OK	Alternate_Name	5146					761.6	3.0821	1967-01-01	1978-04-30	1967-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69027	CHICKASHA	OK	Alternate_Name	311	350844	-975730	35.14556	-97.95833	15206.	61.5366	1966-01-01	1978-04-30	1966-1977	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69028	CHICKASHA	OK	Alternate_Name	515	350937	-975106	35.16028	-97.85167	1657.	6.7056	1972-01-01	1980-12-31	1972-1980	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69029	LTTLE WASHITA	OK	Alternate_Name	526	345016	-0980726	34.83778	-98.12389	39644.00	160.4337	1979-01-01	Present	1979-1985	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69030	CHICKASHA	OK	Alternate_Name	C-1	350246	-975439	35.04611	-97.91083	17.83	0.0722	1965-01-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69031	CHICKASHA	OK	Alternate_Name	C-2	350625	-980234	35.10694	-98.04278	38.10	0.1542	1962-05-01	1964-06-14	1962-1974	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69031	CHICKASHA	OK	Alternate_Name	C-2	350625	-980234	35.10694	-98.04278	32.54	0.1317	1964-06-15	1972-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69031	CHICKASHA	OK	Alternate_Name	C-2	350625	-980234	35.10694	-98.04278	38.10	0.1542	1973-01-01	1973-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69031	CHICKASHA	OK	Alternate_Name	C-2	350625	-980234	35.10694	-98.04278	32.54	0.1317	1974-01-01	1975-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69032	CHICKASHA	OK	Alternate_Name	C-3	350225	-975413	35.04028	-97.90361	44.26	0.1791	1965-09-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69033	CHICKASHA	OK	Alternate_Name	C-4	350223	-975413	35.03972	-97.90361	29.93	0.1211	1965-09-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69034	CHICKASHA	OK	Alternate_Name	C-5	350200	-975433	35.03333	-97.90917	12.75	0.0516	1965-05-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69035	CHICKASHA	OK	Alternate_Name	C-6	350200	-975434	35.03333	-97.90944	13.0	0.0526	1965-05-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69036	CHICKASHA	OK	Alternate_Name	C-7	350201	-975438	35.03361	-97.91056	26.52	0.1073	1965-05-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69037	CHICKASHA	OK	Alternate_Name	C-8	350155	-975425	35.03194	-97.90694	27.28	0.1104	1965-04-01	1976-12-31	1965-1976	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69038	CHICKASHA	OK	Alternate_Name	R-1					17.76	0.0719	1962-07-01	1974-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69039	CHICKASHA	OK	Alternate_Name	R-2					24.08	0.0974	1962-07-01	1974-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69040	CHICKASHA	OK	Alternate_Name	R-3					25.84	0.1046	1962-07-01	1974-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69041	CHICKASHA	OK	Alternate_Name	R-4					18.12	0.0733	1962-07-01	1974-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69042	CHICKASHA	OK	Alternate_Name	R-5	350521	-974725	35.08917	-97.79028	23.72	0.096	1966-07-01	1978-12-31	1966-1978	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69043	CHICKASHA	OK	Alternate_Name	R-6	350518	-974720	35.08833	-97.78889	27.22	0.1102	1966-07-01	1978-12-31	1966-1978	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69044	CHICKASHA	OK	Alternate_Name	R-7	350458	-974727	35.08278	-97.79083	19.19	0.0777	1966-07-01	1978-07-31	1966-1978	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69045	CHICKASHA	OK	Alternate_Name	R-8	350503	-974711	35.08417	-97.78639	27.55	0.1115	1966-07-01	1978-07-31	1966-1978	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69049	CHICKASHA	OK	Alternate_Name	R-9	350503	-974731	35.08417	-97.79194	9.3	0.0376	1971-01-01	1978-07-31	1971-1978	https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69051	LTTLE WASHITA	OK	Alternate_Name	5201	345858	-975338	34.98278	-97.89389	9.39	0.038	1980-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	Longitude DMS in INDEX.txt does not match value in inventor.txt. From Google Maps degrees should be -97 not -98. Outlet is at a bridge near the town of Ninnekah.
69052	LTTLE WASHITA	OK	Alternate_Name	5202	345901	-975347	34.98361	-97.89639	14.06	0.0569	1980-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	Longitude DMS in INDEX.txt does not match value in inventor.txt. From Google Maps degrees should be -97 not -98. Outlet is at a bridge near the town of Ninnekah.
69053	LTTLE WASHITA	OK	Alternate_Name	5215	345225	-975455	34.87361	-97.91528	1.17	0.0047	1980-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	Longitude DMS in INDEX.txt does not match value in inventor.txt. From Google Maps degrees should be -97 not -98. Outlet is at a bridge near the town of Ninnekah.
69054	LTTLE WASHITA	OK	Alternate_Name	5268	345029	-0981228	34.84139	-98.20778	7.69	0.0311	1980-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69055	LTTLE WASHITA	OK	Alternate_Name	5269	345029	-0981229	34.84139	-98.20806	10.30	0.0417	1980-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69056	LTTLE WASHITA	OK	Alternate_Name	5275	345240	-0981151	34.87778	-98.1975	1.46	0.0059	1980-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
69057	LTTLE WASHITA	OK	Alternate_Name	5276	345240	-0981152	34.87778	-98.19778	1.28	0.0052	1980-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
70001	SONORA	TX	Alternate_Name	W-14	303412	-1003836	30.57	-100.64333	30720.	124.3195	1961-06-01	1973-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70002	SONORA	TX	Alternate_Name	S-9	303948	-1003342	30.66333	-100.56167	1774.	7.1791	1961-06-01	1973-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70003	SONORA	TX	Alternate_Name	S-10	303748	-1003512	30.63	-100.58667	5392.	21.8207	1961-06-01	1973-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70004	SONORA	TX	Alternate_Name	S-11	303624	-1003618	30.60667	-100.605	10787.	43.6535	1961-06-01	1973-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70005	SONORA	TX	Alternate_Name	S-12	303530	-1003700	30.59167	-100.61667	2801.	11.3353	1961-06-01	1973-12-31	1968-1971	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70006	SONORA	TX	Alternate_Name	S-13	303342	-1003748	30.56167	-100.63	686.	2.7761	1961-06-01	1973-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70007	SONORA	TX	Alternate_Name	W-1	301600	-1003400	30.26667	-100.56667	10.2	0.0413	1963-10-01	1975-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70008	SONORA	TX	Alternate_Name	W-2	301600	-1003400	30.26667	-100.56667	8.6	0.0348	1965-01-01	1975-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70009	SONORA	TX	Alternate_Name	W-3	301600	-1003400	30.26667	-100.56667	6.7	0.0271	1965-01-01	1975-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70010	SONORA	TX	Alternate_Name	W-4	301600	-1003400	30.26667	-100.56667	4.5	0.0182	1966-01-01	1975-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70011	SONORA	TX	Alternate_Name	W-5	301600	-1003400	30.26667	-100.56667	7.2	0.0291	1966-01-01	1975-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70012	SONORA	TX	Alternate_Name	W-6	301600	-1003400	30.26667	-100.56667	6.9	0.0279	1966-01-01	1975-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70013	SONORA	TX	Alternate_Name	W-7	304024	-1003312	30.67333	-100.55333	12.2	0.0494	1965-01-01	1973-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
70014	SONORA	TX	Alternate_Name	W-8					7.98	0.0323	1972-01-01	1972-12-31	1972-1972	https://hrsl.ba.ars.usda.gov/wdc/tx.htm	 
71001	TREYNOR	IA	Alternate_Name	W-1	410951	-953830	41.16417	-95.64167	74.5	0.3015	1964-01-01	Present	1964-1986	https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
71002	TREYNOR	IA	Alternate_Name	W-2	411010	-953900	41.16944	-95.65	2.8	0.0113	1964-01-01	Present	1964-1986	https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
71003	TREYNOR	IA	Alternate_Name	W-3	411236	-953805	41.21	-95.63472	107.	0.433	1964-01-01	Present	1964-1986	https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
71004	TREYNOR	IA	Alternate_Name	W-4	411236	-953805	41.21	-95.63472	150.	0.607	1964-01-01	Present	1964-1986	https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
71005	TREYNOR	IA	Alternate_Name	W-5	411018	-952655	41.17167	-95.44861	389.	1.5742	1963-01-01	1985-12-31	1963-1973	https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
71011	TREYNOR	IA	Alternate_Name	W-11	410954	-953831	41.165	-95.64194	14.9	0.0603	1978-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
71021	TREYNOR	IA	Alternate_Name	W-21	411010	-953900	41.16944	-95.65	14.4	0.0583	1978-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/ia.htm	 
72001	COTTONWOOD	SD	Alternate_Name	H-2	4358--	-10152--	43.96667	-101.86667	2.13	0.0086	1963-01-01	1973-06-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/sd.htm	 
72002	COTTONWOOD	SD	Alternate_Name	L-2	4358--	-10152--	43.96667	-101.86667	2.38	0.0096	1963-01-01	1973-06-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/sd.htm	 
72005	COTTONWOOD	SD	Alternate_Name	M-1	4358--	-10152--	43.96667	-101.86667	2.35	0.0095	1963-01-01	1973-06-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/sd.htm	 
73001	FORT STAUNTON	NM	Alternate_Name	7301	332747	-1053138	33.46306	-105.52722	24.4	0.0987	1966-04-01	1983-12-31	1967-1976	https://hrsl.ba.ars.usda.gov/wdc/nm.htm	 
73002	FORT STAUNTON	NM	Alternate_Name	7302	332753	-1053133	33.46472	-105.52583	32.2	0.1303	1966-04-01	1983-12-31	1967-1976	https://hrsl.ba.ars.usda.gov/wdc/nm.htm	 
74002	TIFTON	GA	Little River	W-TB					82592.00	334.2383	1969-01-01	Present	1971-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74003	TIFTON	GA	Little River	W-TN	313103	-833511	31.5175	-83.58639	3872.00	15.6694	1968-01-01	1982-12-31	1970-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74004	TIFTON	GA	Little River	W-TO	313015	-833432	31.50417	-83.57556	3936.60	15.9309	1968-01-01	1982-12-31	1968-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74005	TIFTON	GA	Little River	W-TF	313617	-833753	31.60472	-83.63139	28378.80	114.845	1968-01-01	Present	1969-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74006	TIFTON	GA	Little River	W-TI	314028	-834126	31.67444	-83.69056	12333.00	49.9099	1968-01-01	Present	1968-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74007	TIFTON	GA	Little River	W-TJ	314132	-834208	31.69222	-83.70222	5466.00	22.1201	1968-01-01	Present	1968-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74008	TIFTON	GA	Little River	W-TK	314147	-834151	31.69639	-83.6975	4115.00	16.6528	1968-01-01	Present	1968-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74009	TIFTON	GA	Little River	W-TM	314419	-834328	31.73861	-83.72444	646.00	2.6143	1968-01-01	1988-12-31	1968-1980	https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74010	TIFTON	GA	Little River	W-TU	312826	-832911	31.47389	-83.48639	2246.00	9.0892	1968-01-01	1982-12-31		https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
74011	TIFTON	GA	Little River	W-TZ	312830	-833155	31.475	-83.53194	.85	0.0034	1969-01-01	1991-12-31		https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
75001	AHOSKIE	NC	Alternate_Name	W-A1	361654	-770006	36.28167	-77.00167	36480.	147.6295	1964-07-01	1974-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/nc.htm	 
75002	AHOSKIE	NC	Alternate_Name	W-A2	361654	-770954	36.28167	-77.165	15360.	62.1598	1964-07-01	1974-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/nc.htm	 
75003	AHOSKIE	NC	Alternate_Name	W-A3	361448	-771406	36.24667	-77.235	2368.	9.583	1964-07-01	1974-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/nc.htm	 
75004	AHOSKIE	NC	Alternate_Name	W-A4	361639	-770048	36.2775	-77.01333	1664.	6.734	1964-07-01	1974-12-31	1968-1972	https://hrsl.ba.ars.usda.gov/wdc/nc.htm	 
76001	SANTA RITA	AZ	Alternate_Name	001	315155	-1105120	31.86528	-110.85556	4.	0.0162	1975-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76002	SANTA RITA	AZ	Alternate_Name	002	315155	-1105120	31.86528	-110.85556	4.4	0.0178	1975-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76003	SANTA RITA	AZ	Alternate_Name	003	315110	-1105432	31.85278	-110.90889	6.8	0.0275	1975-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76004	SANTA RITA	AZ	Alternate_Name	004	315110	-1105426	31.85278	-110.90722	4.9	0.0198	1975-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76005	SANTA RITA	AZ	Alternate_Name	005	314910	-1105038	31.81944	-110.84389	9.9	0.0401	1975-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76006	SANTA RITA	AZ	Alternate_Name	006	314800	-1105038	31.8	-110.84389	7.6	0.0308	1976-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76007	SANTA RITA	AZ	Alternate_Name	007	314915	-1105038	31.82083	-110.84389	2.6	0.0105	1976-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
76008	SANTA RITA	AZ	Alternate_Name	008	314920	-1105053	31.82222	-110.84806	2.8	0.0113	1976-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/az.htm	 
77001	LAUPAHOEHOE	HI	Alternate_Name	W-1	195800	-1551500	19.96667	-155.25	2.05	0.0083	1972-01-01	1973-12-31	1972-1978	https://hrsl.ba.ars.usda.gov/wdc/hi.htm	 
77001	LAUPAHOEHOE	HI	Alternate_Name	W-1	195800	-1551500	19.96667	-155.25	1.52	0.0062	1974-01-01	1978-12-31		https://hrsl.ba.ars.usda.gov/wdc/hi.htm	 
77003	WAIALUA	HI	Alternate_Name	W-3	213600	-1580200	21.6	-158.03333	7.02	0.0284	1972-01-01	1978-12-31	1972-1977	https://hrsl.ba.ars.usda.gov/wdc/hi.htm	 
77006	KUNIA	HI	Alternate_Name	W-6	212500	-1580400	21.41667	-158.06667	7.07	0.0286	1975-01-01	1977-01-01	1975-1977	https://hrsl.ba.ars.usda.gov/wdc/hi.htm	 
78001	PLAINS	GA	Alternate_Name	W-P1	320024	-0842359	32.00667	-84.39972	20.00	0.0809	1985-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
78002	PLAINS	GA	Alternate_Name	W-P2	320027	-0842352	32.0075	-84.39778	294.00	1.1898	1985-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
78003	PLAINS	GA	Alternate_Name	W-P3	320004	-0842357	32.00111	-84.39917	460.00	1.8616	1985-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ga.htm	 
79001	CENTRALIA	MO	Alternate_Name	W-1	391814	-0920308	39.30389	-92.05222	17880.00	72.3579	1969-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79002	CENTRALIA	MO	Alternate_Name	W-9	391738	-0920716	39.29389	-92.12111	7710.00	31.2013	1969-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79003	CENTRALIA	MO	Alternate_Name	W-11	391428	-0920907	39.24111	-92.15194	3040.00	12.3025	1969-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79004	CENTRALIA	MO	Alternate_Name	BAILEY90	391042	-0921954	39.17833	-92.33167	235.00	0.951	1968-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79005	CENTRALIA	MO	Alternate_Name	BAILEY91	391027	-0922000	39.17417	-92.33333	119.00	0.4816	1968-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79006	CENTRALIA	MO	Alternate_Name	RAUSCH70	390630	-0922556	39.10833	-92.43222	50.00	0.2023	1979-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79007	CENTRALIA	MO	Alternate_Name	RAUSCH71	390630	-0922556	39.10833	-92.43222	9.00	0.0364	1979-01-01	1985-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79008	CENTRALIA	MO	Alternate_Name	ORR 91	390245	-0921500	39.04583	-92.25	285.00	1.1534	1980-01-01	1986-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79009	CENTRALIA	MO	Alternate_Name	ORR 92	390245	-0921500	39.04583	-92.25	285.00	1.1534	1980-01-01	1986-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
79010	CENTRALIA	MO	Alternate_Name	ORR 93	390245	-0921500	39.04583	-92.25	285.00	1.1534	1980-01-01	1986-12-31		https://hrsl.ba.ars.usda.gov/wdc/mo.htm	 
80001	EL RENO	OK	Alternate_Name	FR-1	353217	-0980258	35.53806	-98.04944	4.00	0.0162	1976-01-01	Present		https://hrsl.ba.ars.usda.gov/wdc/ok.htm	 
