stid,station_name,lat,lon,elev,begints,iem_network
AGVC1,AGAVE HILL,33.3833,-116.4,668,2010-12-07 00:00,CA_DCP
CGSO2,Agawam 8NW - Little Washita Micronet A234,34.9274,-98.0754,392.38312,2017-03-29 00:00,OK_DCP
AMSO2,Agawam - Little Washita,34.8853,-98.0231,357.7334,2011-01-10 00:00,OK_DCP
AGYM7,Platte River 4 NE Agency,39.6833,-94.7,271,2007-12-31 00:00,MO_DCP
ALNM4,AG MESONET - ALBION,42.2619,-84.7742,301,2008-10-16 00:00,MI_DCP
TAGT2,Agnes,32.9767,-97.7858,371,2011-06-01 00:00,TX_DCP
AGFO3,AGNESS,42.55,-124.0333,399,2010-12-07 00:00,OR_DCP
AGPC1,AGNEW PASS (GOES),37.7267,-119.1419,2881,2010-12-02 00:00,CA_DCP
AGRC1,AGOURA ALERT #317,33.1356,-118.7522,0,2010-12-07 00:00,CA_DCP
MUTO2,AG STATION,36.2333,-99.1667,573,2010-12-08 00:00,OK_DCP
SSTK2,AG STATION,37.1167,-84.6167,315,2010-12-07 00:00,KY_DCP
AGST2,AG STATION CO-OP,30.9067,-102.915,923,2010-12-07 00:00,TX_DCP
AGUC1,AGUA CALIENTE  ALERT 64,32.95,-116.2833,350,2010-12-07 00:00,CA_DCP
ACHA3,Agua Caliente Wash  AT Agua Caliente Wash at Houghton Rd,32.2631,-110.7717,802,2010-12-07 00:00,AZ_DCP
ACWA3,AGUA CALIENTE WASH AT TANQUE VERDE RD,32.2508,-110.7665,791,2010-12-07 00:00,AZ_DCP
AFMA3,AGUA FRIA 11 ESE AGUA FRIA NR MAYER,34.3153,-112.0633,1113,2010-12-07 00:00,AZ_DCP
LKPA3,AGUA FRIA 20 AT Lake Pleasant - Peoria,33.8383,-112.2661,476,2010-12-07 00:00,AZ_DCP
DGSA3,AGUA FRIA 3-DUGAS,34.3667,-111.95,1331,2010-12-16 00:00,AZ_DCP
AFHA3,AGUA FRIA 3 SSE AGUA FRIA NR HUMBOLDT,34.4852,-112.2375,1362,2010-12-07 00:00,AZ_DCP
CHSA3,AGUA FRIA 6,33.9833,-112.4167,863,2010-12-16 00:00,AZ_DCP
AVOA3,AGUA FRIA @ BUCKEYE,33.4681,-112.3317,300,2010-12-16 00:00,AZ_DCP
MAFA3,AGUA FRIA @ GRAND AVE.,33.6069,-112.3044,345,2010-12-16 00:00,AZ_DCP
AFRA3,Agua Fria River 3 SW Rock Springs,34.0156,-112.1672,561,2010-12-07 00:00,AZ_DCP
BHNA3,AGUILA 15SSW - BIG HORN ROAD,33.6669,-113.2035,558,2023-03-31 00:00,AZ_DCP
WOOA3,AGUILA 8NNE - WOOD TANK,34.045,-113.0786,738,2023-03-31 00:00,AZ_DCP
RTRA3,AGUILA 9NE - RITTER DAM,34.0444,-113.0075,767,2023-03-31 00:00,AZ_DCP
UGWA3,Aguila - Upper Grass Wash,33.8775,-113.0908,696.1081,2011-01-03 00:00,AZ_DCP
AGWC1,A.G.WISHON PH,37.1511,-119.505,318,2010-12-07 00:00,CA_DCP
AHSN7,Ahoskie Creek  AT Ahoskie,36.28,-77,14,2010-12-07 00:00,NC_DCP
PRSK2,Stoner Creek at Paris,38.2,-84.2333,258,2010-12-08 00:00,KY_DCP
ASTW2,Ahston Point Plesant,38.6311,-82.1414,212,2011-04-21 00:00,WV_DCP
AHUW1,Ahtanum Creek  AT Ahtanum Creek,46.5356,-120.4722,290,2010-12-07 00:00,WA_DCP
KUSH1,Ahuimanu 4NW - Kahaluu Stream,21.43861,-157.84361,66.53947,2018-10-29 00:00,HI_DCP
AHMH1,AHUMOA,19.8364,-155.6131,1975.5123,2010-12-07 00:00,HI_DCP
HWSH1,Aiea - Halawa Stream,21.3819,-157.9033,64.3891,2016-02-25 00:00,HI_DCP
AIHH1,AIEA HEIGHTS,21.4,-157.9167,150.2927,2010-12-16 00:00,HI_DCP
AIKT2,Aiken 3WSW,34.133,-101.5695,1007.9265,2013-11-03 00:00,TX_DCP
SCAS1,Aiken - Shaws Creek,33.60528,-81.685,102.835625,2021-06-23 00:00,SC_DCP
GDYV2,AIRPORT,37.2333,-82.1333,672,2010-12-07 00:00,VA_DCP
MSTN4,AIRPORT,40.7992,-74.4153,58,2010-12-07 00:00,NJ_DCP
ATKM5,Mississippi River 1 N Aitkin,46.5333,-93.7,366,2007-12-31 00:00,MN_DCP
ATDM5,Aitkin - Miss River Diversion,46.5917,-93.6869,364.64148,2014-06-27 00:00,MN_DCP
BCAS1,AIW AT BRIARCLIFF ACRES AT NORTH MYRTLE,33.7983,-78.7533,-9,2010-12-07 00:00,SC_DCP
AJSA3,Ajo 35S - Mt Ajo,32.0297,-112.6908,1422.4784,2020-08-04 00:00,AZ_DCP
CMAA3,Ajo 5NW - Childs Mountain,32.4315,-112.945,848.2274,2020-07-06 00:00,AZ_DCP
ADTA3,AJO DETENTION BASIN,32.1833,-110.9269,772,2010-12-07 00:00,AZ_DCP
GAAA3,AJO - Gibson Arroyo,32.3745,-112.8802,575.8822,2019-07-02 00:00,AZ_DCP
ATMA3,AJO - Ten Mile Basin,32.3814,-112.859,522.40137,2019-07-02 00:00,AZ_DCP
MENA3,Ak Chin - Menagers Lake,31.8193,-112.5451,528,2020-08-04 00:00,AZ_DCP
KNMA2,AK KENAI 29 ENE,60.7257,-150.4508,85.95602,2010-12-07 00:00,AK_DCP
PWHA2,AK PORT ALSWORTH 1 SW,60.1951,-154.3196,97.82472,2010-12-07 00:00,AK_DCP
RDMA2,AK RED DOG MINE 3 SSW,68.0276,-162.9213,284.32928,2010-12-07 00:00,AK_DCP
AKWO1,Akron,41.0544,-81.51,333.91193,2012-03-20 00:00,OH_DCP
AKRN6,Akron,43.0256,-78.4761,247.31302,2013-02-06 00:00,NY_DCP
AKRI4,Big Sioux River 1 NW Akron,42.8369,-96.5628,345,2002-04-17 00:00,IA_DCP
SNTA2,AK SAND POINT 1 ENE,55.3473,-160.466,73.74872,2010-12-07 00:00,AK_DCP
ABAG1,Alabaha River  AT Alabaha River at GA 203 near Blackshear,31.3753,-82.2889,31.468397,2014-12-01 00:00,GA_DCP
ABMN6,ALABAMA,43.11,-78.4,189,2010-12-07 00:00,NY_DCP
CLBA1,Alabama River 15 AT Claiborne Dam - Tailwater,31.615,-87.5506,11,2010-12-07 00:00,AL_DCP
TYLA1,Alabama River 3 NE R.F. Henry Lock and Dam,32.3233,-86.7828,34,2010-12-01 00:00,AL_DCP
ALRA1,ALABAMA RIVER 6 NW Alabama River At US 31 Near Montgomery,32.4114,-86.4083,48,2010-12-07 00:00,AL_DCP
MRFA1,Alabama River 9 AT Millers Ferry Dam,32.1,-87.3981,11,2010-12-07 00:00,AL_DCP
CHBA1,ALABAMA RIVER  AT CHOCTAW BLUFF,31.3636,-87.765,9,2010-12-07 00:00,AL_DCP
MGMA1,Alabama River  AT Montgomery,32.3919,-86.3178,37,2010-12-07 00:00,AL_DCP
EET,ALABASTER SHELBY CO AP ASOS,33.17835,-86.78178,172.5168,2011-01-24 00:00,AL_DCP
ALHF1,Alachua 5E - FAWN,29.8028,-82.4108,49,2023-04-01 00:00,FL_DCP
ALMW4,Aladdin 5SW,44.5871,-104.2483,1227,2023-10-03 00:00,WY_DCP
RIVF1,Alafia River 4 ESE Riverview,27.8586,-82.2739,15,2010-12-07 00:00,FL_DCP
SPAF1,ALAFIA RIVER 5 SE Lithia,27.7964,-82.1178,29,2010-12-07 00:00,FL_DCP
KEYF1,ALAFIA RIVER  AT Keysville,27.8836,-82.1003,26,2010-12-07 00:00,FL_DCP
LITF1,Alafia River  AT Lithia,27.8719,-82.2114,14,2010-12-07 00:00,FL_DCP
RVWF1,Alafia River  AT Riverview,27.8675,-82.32,17,2010-12-07 00:00,FL_DCP
ALKH1,Alakahi Stream AT Kamuela,20.0741,-155.6736,1218.4333,2010-12-07 00:00,HI_DCP
RTNC1,Alameda 3ESE - R29,37.7599,-122.1965,3.1122003,2020-07-16 00:00,CA_DCP
HIHC1,Alameda 3NE - R17,37.7858,-122.1973,48.006187,2020-07-16 00:00,CA_DCP
SKHC1,Alameda 5ENE - R21,37.7895,-122.1497,356.0651,2020-07-16 00:00,CA_DCP
ALAC1,ALAMEDA STORM  ALERT 293,33.8,-117.8,114,2010-12-07 00:00,CA_DCP
PRBT2,ALAMITO CREEK 5 SE Alamito Creek 5ESE Presidio,29.5236,-104.2875,782,2010-12-07 00:00,TX_DCP
GDPC1,ALAMITOS,37.2383,-121.8692,63,2010-12-07 00:00,CA_DCP
ATOC1,ALAMITOS CREEK BLO ALMADEN RSVR,37.1686,-121.8272,176,2010-12-07 00:00,CA_DCP
ALMA3,ALAMO DAM 29 E Parker,34.2167,-113.6167,511,2010-12-07 00:00,AZ_DCP
AOMC1,ALAMO MOUNTAIN,34.6703,-118.9801,2028,2010-12-07 00:00,CA_DCP
ZANC1,ALAMO RIVER NR NILAND,33.1989,-115.5961,-71,2010-12-07 00:00,CA_DCP
AWFC2,Alamosa River Above Wightman Fork,37.4025,-106.5214,2868,2011-05-10 00:00,CO_DCP
ALRC2,Alamosa River Below Ranger Creek Near Platora 6Ne (Alaranco),37.40278,-106.45,2752.158,2011-05-01 00:00,CO_DCP
ATKA3,ALAMO TANK,32.28,-110.635,1201,2010-12-07 00:00,AZ_DCP
TIKN2,Alamo - Tikaboo Peak,37.34417,-115.35889,2373.3665,2020-02-20 00:00,NV_DCP
AWHA3,ALAMO WASH,32.2589,-110.8836,746,2010-12-07 00:00,AZ_DCP
CRAM4,Alanson - Crooked River,45.4356,-84.7894,181.03163,2015-06-08 00:00,MI_DCP
JNAF1,ALAPAHA RIVER  AT JENNINGS,30.5981,-83.0733,34,2010-12-07 00:00,FL_DCP
STNG1,Alapaha River  AT Statenville,30.7039,-83.0333,37,2010-12-07 00:00,GA_DCP
ALQF1,Alaqua Creek 2 SSW ALAQUA CREEK NR PLEASANT RIDGE,30.6689,-86.1867,28,2010-12-07 00:00,FL_DCP
WSGN7,Alarka fd- Wesser,35.3469,-83.3522,1309,2011-03-28 00:00,NC_DCP
ABNO1,Albany,39.2,-82.2167,262,2010-02-05 00:00,OH_DCP
ALBK2,ALBANY,36.75,-85.1333,302,2010-12-07 00:00,KY_DCP
PWLG1,ALBANY,31.4886,-84.2606,64,2010-12-07 00:00,GA_DCP
ABXT2,Albany 3ENE,32.74509,-99.24133,412,2022-03-06 00:00,TX_DCP
ALB,ALBANY INTL AP,42.7481,-73.8033,82,2010-12-13 00:00,NY_DCP
ALPN6,Albany - Hudson River at Port,42.6194,-73.7589,0.08865072,2016-10-07 00:00,NY_DCP
MUFG1,Albany - Muckalee Creek,31.65806,-84.10583,68.50991,2021-10-07 00:00,GA_DCP
KFDN6,Albany - Normanskill,42.6478,-73.8456,38.62646,2015-06-08 00:00,NY_DCP
PTRN6,Albany - Patroon Creek,42.66333,-73.74472,9.902011,2019-08-12 00:00,NY_DCP
APBN6,ALBANY PINE BUSH,42.7014,-73.9336,88,2010-12-07 00:00,NY_DCP
ALYN6,Albany SUNY,42.69,-73.83,92,2010-12-07 00:00,NY_DCP
LLON7,Albemarle - Little Long Creek,35.3612,-80.2043,131,2023-05-02 00:00,NC_DCP
NELC1,Alberthill 2SE - North Elsinore,33.703,-117.386,499.63757,2018-11-05 00:00,CA_DCP
ABVA1,ALBERTVILLE,34.2358,-86.1856,320,2010-12-15 00:00,AL_DCP
CWRN5,ALBINO CANYON RAWS NEAR CEDAR HILL 15ENE,36.9769,-107.6283,2176,2010-12-07 00:00,NM_DCP
ABRM8,ALBRO LAKE SNOTEL,45.59723,-111.95902,2529.8,2016-11-05 00:00,MT_DCP
EAAN5,Albuquerque 7E - Bear Arroyo,35.10222,-106.4925,1813.435,2016-09-08 00:00,NM_DCP
AADN5,Albuquerque - Academy Acres,35.15111,-106.57306,1618.218,2016-09-08 00:00,NM_DCP
BAJN5,Albuquerque - Bear Arroyo,35.15083,-106.59778,1566.753,2016-09-08 00:00,NM_DCP
CWAN5,Albuquerque - Campus Wash,35.09389,-106.62361,1566.7855,2016-09-08 00:00,NM_DCP
EGPN5,Albuquerque - Elena Gallegos Picnic,35.165,-106.47306,1948.0944,2016-09-08 00:00,NM_DCP
HAAN5,Albuquerque - Hahn Arroyo,35.12583,-106.59028,1580.1702,2016-09-08 00:00,NM_DCP
LBNN5,Albuquerque - La Boca Negra,35.15333,-106.76556,1738.657,2017-11-21 00:00,NM_DCP
NFCN5,Albuquerque - North Floodway Channel,35.1175,-106.61167,1559.2566,2016-09-22 00:00,NM_DCP
PPSN5,Albuquerque - Paseo Pump Station,35.1825,-106.64528,1522.4215,2016-09-22 00:00,NM_DCP
AARN5,Albuquerque - San Antonio Arroyo,35.1363,-106.6897,1517.7598,2016-09-22 00:00,NM_DCP
WOON5,Albuquerque - San Jose Drain,35.04889,-106.64861,1507.3622,2016-09-22 00:00,NM_DCP
HAHN5,Albuquerque - SF Hahn Arroyo,35.12111,-106.56778,1620.3413,2016-09-22 00:00,NM_DCP
WCCN5,Albuquerque - Westside Comm Center,35.05278,-106.67333,1505.5875,2016-09-22 00:00,NM_DCP
ABXN5,Albuquerque WFO,35.0376,-106.6223,1617,2023-07-02 00:00,NM_DCP
LDEC1,Alcalde,36.18333,-120.49861,838.17316,2018-04-26 00:00,CA_DCP
ALHA2,Alcan Hwy RAWS,62.83306,-141.40917,581.81006,2012-06-06 00:00,AK_DCP
SPHA2,Alcan - Paradise Hill,62.8332,-141.4091,614,2021-09-30 00:00,AK_DCP
PBWP1,Alcosan,40.4761,-80.0422,242,2010-12-07 00:00,PA_DCP
LCXA1,AL COURTLAND 2 WSW,34.6602,-87.3462,173,2010-12-07 00:00,AL_DCP
HPTG1,Alcovy River 2 SE High Point,33.5072,-83.8247,190,2010-12-07 00:00,GA_DCP
LWRG1,Alcovy River 3 NE Lawrenceville,33.9778,-83.9397,296,2010-12-07 00:00,GA_DCP
ACYG1,Alcovy River 5 NE Covington,33.64,-83.7792,213,2010-12-07 00:00,GA_DCP
ALCG1,Alcovy River 6 ESE Lawrenceville,33.9175,-83.8881,255,2010-12-07 00:00,GA_DCP
CUXA1,AL CULLMAN 3 ENE,34.1954,-86.7963,243,2010-12-07 00:00,AL_DCP
ALDM5,ALDEN LAKE,47.0581,-92.0275,430,2008-10-16 00:00,MN_DCP
ALRM8,Alder 6S - Ruby River Res,45.2392,-112.1097,1646.5391,2017-02-14 00:00,MT_DCP
ALDA3,ALDER CANYON NEAR MT. LEMMON,32.4808,-110.6458,1197,2010-12-07 00:00,AZ_DCP
ALDC1,ALDERPOINT GOES,40.1867,-123.5903,297,2010-12-07 00:00,CA_DCP
ADFW1,ALDER RAWS,46.2667,-117.5833,1547,2010-12-07 00:00,WA_DCP
ALRW2,Alderson,37.7278,-80.6467,475,2010-12-07 00:00,WV_DCP
ALDW2,Greenbrier River At AT Alderson,37.7272,-80.6333,476,2010-12-07 00:00,WV_DCP
ECKC1,ALDER SPRINGS RAWS,39.6514,-122.7236,1390,2010-12-07 00:00,CA_DCP
AESC1,ALDER SPRINGS (USACE),39.6606,-122.7086,1359,2010-12-07 00:00,CA_DCP
GLAT2,Aldine 2SW - P138,29.915,-95.3556,22.636274,2018-04-04 00:00,TX_DCP
LALM5,Aldrich - Leaf River,46.48278,-94.89417,389.11337,2016-10-27 00:00,MN_DCP
REYM5,Aldrich - Redeye River,46.49583,-94.905,389.24692,2021-01-29 00:00,MN_DCP
FRYA1,Aldridge Creek  AT Aldridge Creek / Farley,34.6239,-86.5411,180,2010-12-07 00:00,AL_DCP
SHEA1,Aldridge Creek  AT Aldridge Creek / Sherwood Dr.,34.6642,-86.5542,188,2010-12-07 00:00,AL_DCP
TONA1,Aldridge Creek  AT Aldridge Creek / Toney Dr.,34.6981,-86.5506,202,2010-12-07 00:00,AL_DCP
ADOT2,Aledo,32.6531,-97.5864,231.53958,2012-01-30 00:00,TX_DCP
FBWT2,Aledo 2NNE - Walsh Ranch,32.7221,-97.5914,312.81885,2020-01-13 00:00,TX_DCP
CTMC1,ALERT #1150,33.6686,-117.9097,24,2010-12-07 00:00,CA_DCP
BIRC1,ALERT #265,33.9219,-117.9011,113,2010-12-07 00:00,CA_DCP
LSLC1,ALERT #527,34.7333,-120.2167,243,2010-12-07 00:00,CA_DCP
ATAC1,ALERT # 711,35.4897,-120.6311,351,2010-12-07 00:00,CA_DCP
NIOC1,ALERT #723,35.0192,-120.4664,94,2010-12-07 00:00,CA_DCP
CASC1,ALERT #75,34.8167,-120.5333,224,2010-12-07 00:00,CA_DCP
OCEC1,ALERT #795,35.1,-120.6333,2,2010-12-07 00:00,CA_DCP
PIKM2,ALERT GAGE,39.3833,-76.7167,159,2010-12-07 00:00,MD_DCP
GUDC1,ALERT/GOES STREAM GAGE 4 ESE Guadalupe River above Alamaden Expr,37.2692,-121.8781,48,2010-12-13 00:00,CA_DCP
CDWC1,ALERT RESERVOIR/RAIN GAGE 5 ESE LAKE HENNESSEY,38.4819,-122.3725,88,2010-12-07 00:00,CA_DCP
MLDC1,ALERT RESERVOIR/RAIN GAGE 6 NNE MILLIKEN RESERVOIR,38.3779,-122.2283,262.00198,2011-03-07 00:00,CA_DCP
LPRC1,ALERT RES/RAIN GAGE 7 SSE LOS PADRES DAM,36.3861,-121.6669,354,2010-12-06 00:00,CA_DCP
RNDM2,ALERT STATION,39.3833,-76.8,170,2010-12-07 00:00,MD_DCP
GCGC1,ALERT STREAMFLOW GAGE 1 N GARNETT CREEK AT GREENWOOD AVE,38.5994,-122.5964,123,2010-12-07 00:00,CA_DCP
NAFC1,ALERT STREAMFLOW GAGE 1 NNE REDWOOD CREEK AT FOREST DRIVE,38.3147,-122.3328,43,2010-12-08 00:00,CA_DCP
DSAC1,ALERT STREAMFLOW GAGE 2 NNE DRY CREEK AT HWY 29,38.365,-122.3422,32,2010-12-08 00:00,CA_DCP
DNCC1,ALERT STREAMFLOW GAGE 2 WNW DUNES COLONY,36.7719,-121.7887,-3,2010-12-07 00:00,CA_DCP
MIKC1,ALERT STREAMFLOW GAGE 3 NE MILLIKEN CREEK AT ATLAS PEAK ROAD,38.3483,-122.265,30,2010-12-07 00:00,CA_DCP
SLGC1,ALERT STREAMFLOW GAGE 3 WSW SALINAS R LAGOON,36.7499,-121.8001,3.2456682,2010-12-07 00:00,CA_DCP
BVCC1,ALERT STREAMFLOW GAGE  AT BROWNS VALLEY CREEK AT MCCORMICK LANE,38.3036,-122.3312,53.256393,2015-02-17 00:00,CA_DCP
CRMC1,ALERT STREAMFLOW GAGE  AT CARMEL RIVER LAGOON,36.5352,-121.9244,2.3586414,2010-12-07 00:00,CA_DCP
MRHC1,ALERT STREAMFLOW GAGE  AT MARSH CREEK A MARSH CREEK FIRE,37.8975,-121.8606,186.21613,2015-09-08 00:00,CA_DCP
NPCC1,ALERT STREAMFLOW GAGE  AT NAPA CREEK AT HWY 29,38.3014,-122.3028,16,2010-12-07 00:00,CA_DCP
UCAC1,ALERT STREAMFLOW GAGE  AT SALINAS R A SAN LUCAS BRIDGE,36.1169,-121.0269,105,2010-12-07 00:00,CA_DCP
KCBC1,ALERT STREAMFLOW GAGE  AT SALINAS RIVER A KING CITY PEDESTRIAN B,36.2033,-121.1428,88.81607,2011-09-12 00:00,CA_DCP
DORC1,ALERT STREAMFLOW GAGE  AT SALVADOR CHANNEL AT BIG RANCH ROAD,38.3284,-122.2899,15.311479,2015-11-01 00:00,CA_DCP
KCGC1,ALERT STREAMFLOW GAGE  AT SAN LORENZO C A KING CITY GOLF COURSE,36.2051,-121.1199,95.2719,2015-01-15 00:00,CA_DCP
SPHC1,ALERT STREAMFLOW GAGE  AT SULPHUR CK AT WHITE SULPHUR SPRINGS RD,38.4903,-122.4817,117,2010-12-07 00:00,CA_DCP
YORC1,ALERT STREAMFLOW GAGE  AT YORK CREEK AT HIGHWAY 29,38.5102,-122.4786,87.010315,2015-06-07 00:00,CA_DCP
LLNC1,ALERT STREAMFLOW/RAIN GAGE 1 NW NAPA RIVER AT LODI LANE,38.5269,-122.4961,79,2010-12-07 00:00,CA_DCP
HCRC1,ALERT STREAMFLOW/RAIN GAGE 1 SW HOPPER CK AT HWY 29,38.4081,-122.3714,55,2010-12-06 00:00,CA_DCP
DAWC1,ALERT STREAMFLOW/RAIN GAGE  AT NAPA RIVER AT DUNAWEAL LANE,38.5688,-122.5551,97.223656,2015-01-10 00:00,CA_DCP
NAAC1,ALERT STREAMFLOW/RAIN GAGE  AT NAPA RIVER AT LINCOLN AVE,38.3097,-122.2769,16,2010-12-07 00:00,CA_DCP
SUUC1,ALERT STREAMFLOW/RAIN GAGE  AT SULPHUR CREEK AT POPE STREET,38.5052,-122.4639,71.30795,2015-02-03 00:00,CA_DCP
OCRC1,ALERT STREAM GAGE  AT BELMONT CK A HARBOR BLVD A OLD COUNTY ROAD,37.5172,-122.2708,6.1831064,2014-12-20 00:00,CA_DCP
CCJC1,ALERT STREAM GAGE  AT CARNEROS CREEK A OLD SONOMA ROAD,34.3129,-117.479,955.76416,2018-12-01 00:00,CA_DCP
PYSC1,ALERT STREAM GAGE  AT PETALUMA RIVER A PAYRAN STREET BRIDGE,38.2456,-122.6383,1,2010-12-07 00:00,CA_DCP
IWNC1,ALERT STREAM GAGE  AT SAN LORENZO RIVER A LOMOND STREET BRIDGE,37.1258,-122.119,171.09009,2014-12-08 00:00,CA_DCP
PWCC1,ALERT STREAM GAGE  AT WASHINGTON CREEK A HOLLY LANE,38.2456,-122.6339,5,2010-12-07 00:00,CA_DCP
CYEC1,Alert Stream Gage/Forecast Point 2 NE Coyote Creek NR Edenvale,37.2708,-121.7964,61,2010-12-07 00:00,CA_DCP
WIGC1,ALERT STREAM GAGE  NW WIGGINS CREEK A RAINSVILLE ROAD,38.2711,-122.6856,9,2010-12-07 00:00,CA_DCP
PTMC1,ALERT STREAM GAGE  NW WILLOW BROOK A OLD REDWOOD HWY BRIDGE,38.2797,-122.6694,12,2010-12-07 00:00,CA_DCP
PTVC1,ALERT STREAM GAGE  NW WILLOW BROOK A STONY POINT ROAD,38.2744,-122.6769,9,2010-12-07 00:00,CA_DCP
LHNC1,ALERT STREAM/RAIN GAGE  AT CAPRI CREEK A CASELLA WAY (LEGHORN ST,38.2689,-122.6364,17.00027,2014-12-15 00:00,CA_DCP
PCRC1,ALERT STREAM/RAIN GAGE  AT PETALUMA RIVER A CORONA ROAD,38.2617,-122.6606,6,2010-12-07 00:00,CA_DCP
PTBC1,ALERT STREAM/RAIN GAGE  AT PETALUMA RIVER A D STREET BRIDGE,38.2333,-122.6347,1,2010-12-07 00:00,CA_DCP
ALXA2,ALEXANDER LAKE SNOTEL,61.75,-150.89,48.8,2014-11-26 00:00,AK_DCP
ALGN7,Alexander Middle School,35.1669,-80.8328,200,2010-12-07 00:00,NC_DCP
ALEH1,ALEXANDER RESV,21.95,-159.5333,441.26935,2010-12-07 00:00,HI_DCP
ADSL1,ALEXANDRIA,31.25,-92.45,24,2010-12-07 00:00,LA_DCP
ALZO1,ALEXANDRIA,40.0867,-82.61,288,2008-01-07 00:00,OH_DCP
ALXN6,Alexandria Bay,44.331,-75.934,73.20586,2016-08-30 00:00,NY_DCP
ALXL1,POWER PLANT,31.3167,-92.4667,25,2010-12-07 00:00,LA_DCP
AFDN6,Alfred,42.2533,-77.7911,544.28516,2015-04-09 00:00,NY_DCP
ALDN6,Alfred,42.2289,-77.805,707,2010-12-07 00:00,NY_DCP
ADCN6,ALFRED 1NW SNOW,42.2667,-77.8,608,2010-12-08 00:00,NY_DCP
AGRM4,ALGER RAWS,44.1292,-84.1228,235,2008-10-16 00:00,MI_DCP
DNBT2,Algoa 2N - Dickinson Bayou,29.436,-95.1701,6,2023-07-05 00:00,TX_DCP
AGCM4,Algonac  MI - 9014070,42.621,-82.527,177,2008-10-17 00:00,MI_DCP
ALGM4,Algonac - St Clair River,42.6167,-82.5333,175.99304,2016-03-01 00:00,MI_DCP
GRXA1,AL GREENSBORO 2 WNW,32.7169,-87.6226,84,2010-12-07 00:00,AL_DCP
ALWC1,ALHAMBRA WASH @ KLINGERMAN,34.0561,-118.0869,77,2010-12-07 00:00,CA_DCP
HHXA1,AL HIGHLAND HOME 2 S,31.9155,-86.3115,180,2010-12-07 00:00,AL_DCP
ALI,ALICE INTL AP,27.74131,-98.02507,51.816,2013-05-14 00:00,TX_DCP
ACET2,Alice - San Diego Creek,27.7667,-98.0833,63.374294,2015-04-26 00:00,TX_DCP
AVUA1,Aliceville 10NW - Tombigbee River,33.21056,-88.28861,38.199814,2021-02-26 00:00,AL_DCP
AVLA1,Tombigbee River  AT Bevill Lock and Dam,33.21,-88.2878,40,2010-12-01 00:00,AL_DCP
BWHT2,ALIEF,29.7089,-95.5828,27,2010-12-13 00:00,TX_DCP
ALTO3,A-LINE TERMINUS NR HERMISTON,45.8136,-119.3578,164,2010-12-07 00:00,OR_DCP
ALSC1,ALISAL RESERVIOR  ALERT 555,34.55,-120.1333,218,2010-12-07 00:00,CA_DCP
ALIC1,ALISAL RESERVOIR NEAR SOLVANG,34.5488,-120.1291,208,2010-12-07 00:00,CA_DCP
ALOC1,ALISO CANYON  ALERT 302 (2ND TO ALIC1),34.3167,-118.55,651,2010-12-07 00:00,CA_DCP
WGRC1,ALISO CANYON-WAGON WHEEL RANCH,34.4158,-118.0905,1223,2010-12-07 00:00,CA_DCP
ASOC1,ALISO CREEK AT SEWAGE TREATMENT PLANT,33.5175,-117.7406,40,2010-12-07 00:00,CA_DCP
ALIA2,Alitak - NWLON,56.898,-154.247,5.9087267,2015-09-06 00:00,AK_DCP
WVVN6,Allaben - Woodland Valley,42.0667,-74.3333,298.89108,2011-01-05 00:00,NY_DCP
ALLM1,Allagash River  AT Allagash,47.0697,-69.0794,197,2010-12-07 00:00,ME_DCP
ALSM1,Allagash Snow Course,47.0711,-69.0772,193.91783,2011-01-04 00:00,ME_DCP
MAHG1,Allatoona Creek 5 SSW Mars Hill,33.9953,-84.6931,269,2010-12-07 00:00,GA_DCP
CVLG1,Lake Allatoona  AT Allatoona Dam,34.1628,-84.7278,261,2010-12-07 00:00,GA_DCP
ADTG1,ALLATOONA DAM TAILRACE,34.1639,-84.7281,254,2010-12-07 00:00,GA_DCP
ALLM4,Allegan 4SE - Kalamazoo River,42.4822,-85.7983,201,2008-12-27 00:00,MI_DCP
RHAN6,ALLEGANY STATE PARK,42.1008,-78.75,459,2010-12-03 00:00,NY_DCP
ALYC1,ALLEGHANY,39.47,-120.875,1524,2010-12-07 00:00,CA_DCP
ANFP1,ALLEGHENY NATIONAL FOREST,41.5422,-79.1267,547,2010-12-07 00:00,PA_DCP
CLNP1,Allegheny River  AT Clinton,40.7161,-79.5811,237,2010-11-05 00:00,PA_DCP
ELRP1,Allegheny River  AT Eldred,41.9667,-78.3333,576,2010-12-07 00:00,PA_DCP
FRKP1,Allegheny River  AT Franklin,41.3894,-79.8206,294,2010-12-07 00:00,PA_DCP
FREP1,Allegheny River  AT Freeport,40.6839,-79.6681,240,2010-12-07 00:00,PA_DCP
KIZP1,Allegheny River AT Kinzua,41.8333,-79.0167,629,2010-12-07 00:00,PA_DCP
KNZP1,Allegheny River  AT Kinzua Dam,41.8167,-79,619,2010-12-07 00:00,PA_DCP
KTTP1,Allegheny River  AT Kittanning,40.8183,-79.53,234,2010-08-19 00:00,PA_DCP
MOSP1,Allegheny River  AT Mosgrove,40.8944,-79.4769,242,2010-11-03 00:00,PA_DCP
PARP1,Allegheny River  AT Parker,41.1006,-79.6814,261,2010-12-07 00:00,PA_DCP
PALP1,Allegheny River  AT Port Allegany,41.8167,-78.2833,464,2010-11-01 00:00,PA_DCP
RMRP1,Allegheny River  AT Rimer,40.9561,-79.5472,257,2010-10-31 00:00,PA_DCP
