OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,MIN_M,MAX_M,MEAN_M,DESCRIPTION,RFC,TYPE,ATTRIBUTE,CWA,FCST_GP,HUC,CH5_ID
"0","5927",BWKI1L,-114.6823760422,-114.4212261511,43.7102259400,43.8902793357,"1954","2322","2182",BIG WOOD RIVER NR KETCHUM - LOWER ZONE,NWRFC,f,,PIH,MS_TRIB,1704.0000000000,BWKI1
"0","5930",NFFQ2L,-114.8759692989,-114.3690195051,48.9620782666,49.4555122315,"1220","1828","1590",FLATHEAD RVR NR FLATHEAD BC - LOWER ZONE,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,NFFQ2
"0","5941",NFFQ2U,-114.8907956192,-114.3446442316,48.9599605341,49.4640913113,"1829","2471","1992",FLATHEAD RVR NR FLATHEAD BC - UPPER ZONE,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,NFFQ2
"0","5960",LGNO3L,-118.7015373134,-118.1015467446,45.0528118399,45.4681608646,"898","1371","1209",GRANDE RONDE RIVER NR PERRY - LOWER ZONE,NWRFC,f,,PDT,LS_TRIB,1706.0000000000,LGNO3
"0","5971",LGNO3U,-118.7363573170,-118.0726972982,44.9558586757,45.4973033081,"1372","2362","1589",GRANDE RONDE RIVER NR PERRY - UPPER ZONE,NWRFC,f,,PDT,LS_TRIB,1706.0000000000,LGNO3
"0","5983",CENW1X,-123.4791631130,-122.7820725623,46.3316633084,46.7304770107,"60","865","203",CHEHALIS-NEAR CENTRALIA - LOCAL,NWRFC,f,,SEW,CHEHALIS,1710.0000000000,CENW1
"0","5984",UNYO3IL,-118.4664092414,-118.1123991855,44.3683439350,44.7392667699,"1201","1584","1390",UNITY DAM & BURNT R NR HEREFORDE - LOWER ZONE,NWRFC,f,,BOI,MS_TRIB,1705.0000000000,UNYO3
"0","5986",UNYO3IU,-118.5201400336,-118.0999866776,44.3192732677,44.7512663032,"1585","2294","1754",UNITY DAM & BURNT R NR HEREFORDE - UPPER ZONE,NWRFC,f,,BOI,MS_TRIB,1705.0000000000,UNYO3
"0","5997",LSTO3L,-117.4752532464,-117.3543619571,45.2122320384,45.4404407069,"1151","2070","1700",LOSTINE R NR LOSTINE - LOWER ZONE,NWRFC,f,,PDT,LS_TRIB,1706.0000000000,LSTO3
"0","5999",LSTO3U,-117.4779443784,-117.3102427633,45.1687572959,45.4212938809,"2073","2800","2354",LOSTINE R NR LOSTINE - UPPER ZONE,NWRFC,f,,PDT,LS_TRIB,1706.0000000000,LSTO3
"0","6002",BRFI1L,-115.3965566968,-114.7081135340,43.4897228925,43.7818883850,"1287","1981","1766",SF BOISE R NR FEATHERVILLE - LOWER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,BRFI1
"0","6011",BRFI1U,-115.4382368318,-114.6359097000,43.4600496363,43.8598805137,"1981","3149","2339",SF BOISE R NR FEATHERVILLE - UPPER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,BRFI1
"0","6021",BTSI1L,-115.7636109925,-115.0389119504,43.6224099936,44.0407329359,"998","1981","1689",BOISE R NR TWIN SPRINGS - LOWER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,BTSI1
"0","6034",BTSI1U,-115.7474532475,-114.9725959064,43.6107376495,44.0963294356,"1981","3229","2307",BOISE R NR TWIN SPRINGS - UPPER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,BTSI1
"0","6053",EGCO3L,-117.4323326203,-117.2317027736,44.8749643581,45.0493842312,"862","1372","1233",EAGLE CRK AB SKULL CK - LOWER ZONE,NWRFC,f,,BOI,MS_TRIB,1705.0000000000,EGCO3
"0","6054",EGCO3U,-117.5191144312,-117.2278791164,44.8856004764,45.1703571369,"1372","2910","1898",EAGLE CRK AB SKULL CK - UPPER ZONE,NWRFC,f,,BOI,MS_TRIB,1705.0000000000,EGCO3
"0","6060",MADO3L,-118.8268010375,-118.2021004263,43.5498084974,44.1839414268,"1067","1524","1306",MALHEUR R NR DREWSEY - LOWER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,MADO3
"0","6070",MADO3U,-118.8527576728,-118.2294223121,43.5036756488,44.3013621178,"1524","2604","1697",MALHEUR R NR DREWSEY - UPPER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,MADO3
"0","6080",MCZO3X,-122.7797528839,-122.3789762101,44.0404551700,44.2349014173,"185","1350","590",MCKENZIE R NR WALTERVILLE - LOCAL,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,MCZO3
"0","6081",MFPI1L,-116.0338995351,-115.7705296127,44.0796071189,44.4476911597,"918","1524","1301",MF PAYETTE R NR CROUCH - LOWER ZONE,NWRFC,f,,BOI,MS_PAYET,1705.0000000000,MFPI1
"0","6089",MFPI1U,-116.0731497366,-115.6150830286,44.0896064276,44.5680751034,"1524","2626","1878",MF PAYETTE R NR CROUCH - UPPER ZONE,NWRFC,f,,BOI,MS_PAYET,1705.0000000000,MFPI1
"0","6092",MORI1L,-116.0587899102,-115.7065934107,43.6316212812,44.0074072957,"939","1524","1346",MORES CRK NR ARROWROCK DAM - LOWER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,MORI1
"0","6100",MORI1U,-116.0988464335,-115.6448215909,43.6438627182,44.0168647440,"1524","2473","1785",MORES CRK NR ARROWROCK DAM - UPPER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,MORI1
"0","6112",PILW1,-122.1190416951,-121.6659590713,47.9294031388,48.1343621236,"13","1610","263",PILCHUCK R NR SNOHOMISH,NWRFC,f,,SEW,SNOHOMISH,1711.0000000000,PILW1
"0","6114",PRII1,-116.9759368893,-116.1981507197,46.4967453530,46.9718399161,"258","1536","870",POTLATCH R NR SPALDING,NWRFC,f,,OTX,LS_CLEAR,1706.0000000000,PRII1
"0","6117",SNDO3X,-122.2807984076,-121.8032283313,45.3102669224,45.5710371157,"69","1432","678",SANDY R BL BULL RUN RES - LOCAL,NWRFC,f,,PQR,LCOLUMBIA,1708.0000000000,SNDO3
"0","6120",TRSO3,-122.7717168176,-122.3250536911,44.6235283649,44.7723650747,"116","1336","558",THOMAS CREEK NR SCIO,NWRFC,f,,PQR,SANTIAM,1709.0000000000,TRSO3
"0","6121",WDHN2IL,-115.8852861879,-115.6745910311,41.5284700785,41.7699794044,"1886","1981","1940",WILDHORSE DAM INFLOW - LOWER ZONE,NWRFC,f,,LKN,MS_MOB,1705.0000000000,WDHN2
"0","6124",WDHN2IU,-115.9879265191,-115.6113740965,41.5017781148,41.8128891990,"1981","2693","2105",WILDHORSE DAM INFLOW - UPPER ZONE,NWRFC,f,,LKN,MS_MOB,1705.0000000000,WDHN2
"0","6128",MLKW1L,-118.1439399801,-117.9493743878,45.9515571885,46.0352164105,"634","1066","918",MILL CRK NEAR WALLA WALLA - LOWER ZONE,NWRFC,f,,PDT,MC_LTRIB,1707.0000000000,MLKW1
"0","6129",MLKW1U,-118.1501475044,-117.9074530063,45.9259997035,46.0696848893,"1069","1775","1324",MILL CRK NEAR WALLA WALLA - UPPER ZONE,NWRFC,f,,PDT,MC_LTRIB,1707.0000000000,MLKW1
"0","6135",PVDO3IL,-120.7954776917,-119.6326699462,43.5662026601,44.3379156031,"992","1371","1262",PRINEVILLE RESERVOIR INFLOW - LOWER ZONE,NWRFC,f,,PDT,MC_LTRIB,1707.0000000000,PVDO3
"0","6153",OCDO3IL,-120.7304758574,-120.3872319213,44.2193363812,44.4803076613,"974","1371","1222",OCHOCO RESERVOIR INFLOW - LOWER ZONE,NWRFC,f,,PDT,MC_LTRIB,1707.0000000000,OCDO3
"0","6160",OCDO3IU,-120.7076925456,-120.3169327082,44.2162872247,44.5243954566,"1372","2063","1536",OCHOCO RESERVOIR INFLOW - UPPER ZONE,NWRFC,f,,PDT,MC_LTRIB,1707.0000000000,OCDO3
"0","6172",WRAW1X,-122.2111958192,-121.8483052967,47.1247419041,47.2895016128,"61","1136","253",WHITE R AT R STREET NR AUBURN,NWRFC,f,,SEW,SouthSound,1711.0000000000,WRAW1
"0","6177",WFBM8L,-114.4578615295,-114.0996455542,45.5092757568,45.7370411014,"1472","1828","1690",W FK BITTERROOT NR CONNER - LOWER ZONE,NWRFC,f,,MSO,PO_CLARK,1701.0000000000,WFBM8
"0","6184",WFBM8U,-114.5649022280,-113.9844842068,45.4563767498,45.7490204881,"1829","2623","2125",W FK BITTERROOT NR CONNER - UPPER ZONE,NWRFC,f,,MSO,PO_CLARK,1701.0000000000,WFBM8
"0","6192",CTAW1X,-122.9798134387,-122.6298545041,46.6726708674,46.7957211939,"60","741","153",SKOOKUMCHUCK-AT CENTRALIA- LOCAL,NWRFC,f,,SEW,CHEHALIS,1710.0000000000,CTAW1
"0","6193",EUGO3X,-123.0837642550,-122.8574222107,43.8995886789,44.0579220056,"137","625","206",WILLAMETTE R AT EUGENE - LOCAL,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,EUGO3
"0","6194",SATI1,-116.5182623571,-116.0520987977,46.9069113605,47.2219530547,"853","1809","1098",ST MARIES R NR SANTA,NWRFC,f,,OTX,UC_SPOK,1701.0000000000,SATI1
"0","6195",HALI1L,-114.6774756603,-114.1179159892,43.4766589437,43.8832450099,"1646","2291","2065",BIG WOOD RIVER AT HAILEY - LOWER ZONE,NWRFC,f,,PIH,MS_TRIB,1704.0000000000,HALI1
"0","6202",HALI1U,-114.7196304784,-114.0658032272,43.4816105756,43.9212171135,"2292","3417","2595",BIG WOOD RIVER AT HAILEY - UPPER ZONE,NWRFC,f,,PIH,MS_TRIB,1704.0000000000,HALI1
"0","6223",SRLM8U,-114.9170654136,-114.5061972155,48.2064788877,48.8044758286,"1372","2118","1584",STILLWATER - NEAR LAWRENCE PARK,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,SRLM8
"0","6231",KERM8XU,-114.7023042596,-113.8692840095,47.6559316938,48.5012250039,"1372","2197","1585",FLATHEAD - KERR DAM,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,KERM8
"0","6250",WHRM8U,-114.6924079635,-114.3091698714,48.4730378367,48.7672692359,"1372","2149","1721",WHITEFISH - NEAR KALISPELL,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,WHRM8
"0","6253",SRLM8L,-114.8555435784,-114.3077796028,48.2108140936,48.7495501230,"914","1371","1094",STILLWATER - NEAR LAWRENCE PARK,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,SRLM8
"0","6263",KERM8XL,-114.6763161178,-113.9138361498,47.6522570162,48.4868554346,"872","1371","1024",FLATHEAD - KERR DAM,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,KERM8
"0","6269",WHRM8L,-114.5923292200,-114.2641522095,48.3198959377,48.6795096851,"907","1371","1053",WHITEFISH - NEAR KALISPELL,NWRFC,f,,MSO,PO_FLAT,1701.0000000000,WHRM8
"0","6272",LYDM8IL,-116.6367765273,-114.6525192865,48.3875491337,51.1994162514,"670","1524","1156",LIBBY DAM - LOWER ZONE,NWRFC,f,,MSO,UC_KOOT,1701.0000000000,LYDM8
"0","6413",LYDM8IM,-116.6892369367,-114.5709167737,48.3825531399,51.3243122580,"1525","2438","1937",LIBBY DAM - MIDDLE ZONE,NWRFC,f,,MSO,UC_KOOT,1701.0000000000,LYDM8
"0","7148",LYDM8IU,-116.6917349032,-114.5709167659,49.1935601204,51.3326386584,"2439","3523","2583",LIBBY DAM - UPPER ZONE,NWRFC,f,,MSO,UC_KOOT,1701.0000000000,LYDM8
"0","8052",CHTO3Z1,-124.2460634999,-123.8544124999,42.1032825007,42.3616055000,"1194","12","491",CHETCO - NEAR BROOKINGS,NWRFC,f,,MFR,COQUILLE,1710.0000000000,CHTO3
"0","8057",CHTO3Z2,-124.1377345000,-123.7960814998,42.1199485004,42.3616055000,"1553","328","939",CHETCO - NEAR BROOKINGS,NWRFC,f,,MFR,COQUILLE,1710.0000000000,CHTO3
"0","8064",NASW1Z1,-123.7627494996,-123.6044224999,46.3614455000,46.5031065000,"517","8","196",NASELLE - NEAR NASELLE,NWRFC,f,,PQR,COASTAL,1710.0000000000,NASW1
"0","8065",NASW1Z2,-123.7710824999,-123.5544244992,46.4114435007,46.5364385002,"762","150","425",NASELLE - NEAR NASELLE,NWRFC,f,,PQR,COASTAL,1710.0000000000,NASW1
"0","8068",OMCN2XZ1,-116.0380584997,-115.7880684997,41.6533004998,41.8949575003,"2340","1701","1943",OWYHEE - NEAR MTN CITY,NWRFC,f,,LKN,MS_MOB,1705.0000000000,OMCN2
"0","8069",OMCN2XZ2,-116.0963894997,-115.7880684997,41.6283015008,41.9116235000,"2769","1879","2226",OWYHEE - NEAR MTN CITY,NWRFC,f,,LKN,MS_MOB,1705.0000000000,OMCN2
"0","8075",SATW1Z1,-123.6127555002,-123.2544365004,47.0030864999,47.3197405002,"593","11","131",SATSOP - NEAR SATSOP,NWRFC,f,,SEW,CHEHALIS,1710.0000000000,SATW1
"0","8076",SATW1Z2,-123.6044224999,-123.3294335001,47.2947415003,47.4364025003,"1163","158","534",SATSOP - NEAR SATSOP,NWRFC,f,,SEW,CHEHALIS,1710.0000000000,SATW1
"0","8077",SILO3Z1,-123.8877445001,-123.5710904998,44.6781794998,44.9281694998,"863","33","292",SILETZ - AT SILETZ,NWRFC,f,,PQR,COASTAL,1710.0000000000,SILO3
"0","8079",SILO3Z2,-123.7877484995,-123.5627574995,44.7281775005,44.9781675005,"1082","165","712",SILETZ - AT SILETZ,NWRFC,f,,PQR,COASTAL,1710.0000000000,SILO3
"0","8083",WILW1Z1,-123.6794194997,-123.4044304998,46.5114395003,46.6531005003,"394","0","133",WILLAPA - NEAR WILLAPA,NWRFC,f,,PQR,COASTAL,1710.0000000000,WILW1
"0","8084",WILW1Z2,-123.7210845001,-123.4044304998,46.4614415005,46.6031025005,"849","90","385",WILLAPA - NEAR WILLAPA,NWRFC,f,,PQR,COASTAL,1710.0000000000,WILW1
"0","8086",MNSW1XZ1,-123.7627494996,-123.5794235000,46.9947535005,47.3447395001,"435","9","124",WYNOOCHEE - NEAR MONTESANO,NWRFC,f,,SEW,CHEHALIS,1710.0000000000,MNSW1
"0","8089",MNSW1XZ2,-123.6960854993,-123.5627574995,47.2864085000,47.4364025003,"1029","126","374",WYNOOCHEE - NEAR MONTESANO,NWRFC,f,,SEW,CHEHALIS,1710.0000000000,MNSW1
"0","8092",SFLN2Z1,-115.2714225000,-114.2964615000,41.4366424999,42.2699424999,"2543","1555","1874",SALMON FALLS CREEK - NR SAN JACINTO,NWRFC,f,,LKN,MS_MAIN,1704.0000000000,SFLN2
"0","8099",SFLN2Z2,-115.3464195000,-114.2881285000,41.4616414999,42.2532764999,"3104","1848","2259",SALMON FALLS CREEK - NR SAN JACINTO,NWRFC,f,,LKN,MS_MAIN,1704.0000000000,SFLN2
"0","8111",BEAO3Z1,-123.9123570406,-123.3757826806,45.1785330997,45.3741480284,"972","14","397",NESTUCCA - NEAR BEAVER,NWRFC,f,,PQR,COASTAL,1710.0000000000,BEAO3
"0","8112",TLMO3Z1,-123.7298703108,-123.2933921034,45.4641806387,45.6838835936,"1122","15","510",WILSON - NEAR TILLAMOOK,NWRFC,f,,PQR,COASTAL,1710.0000000000,TLMO3
"0","8113",TRAO3Z1,-123.7331612910,-123.3413675210,45.3283733552,45.5497365043,"1077","19","503",TRASK - TILLAMOOK,NWRFC,f,,PQR,COASTAL,1710.0000000000,TRAO3
