OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FCST_GP,CH5_ID,TYPE,DESCRIPTION,ATTRIBUTE,NUMBER_ZONE
"0","586",CLBK2,-85.3976832630,-85.0594877020,36.9716843960,37.1669715640,OHRFC,"05110001",LMK,SGRN,CLBK2,d,RUSSELL CREEK NEAR COLUMBIA KY,"03307000","0"
"0","587",NOLK2,-86.2885285359,-85.8135741390,37.2512395680,37.6210290860,OHRFC,"05110001",LMK,SGRN,NOLK2,d,NOLIN RIVER AT KYROCK KY (DAM),"03311000","0"
"0","588",BRNK2,-86.2985322819,-85.6746628910,37.0066540830,37.3275234700,OHRFC,"05110001",LMK,SGRN,BRNK2,d,GREEN RIVER AT LOCK 6 AT BROWNSVILLE KY,"03311500","0"
"0","589",HSBK2,-86.7289598910,-86.3482517049,37.3543475570,37.4947263300,OHRFC,"05110004",PAH,SGRN,HSBK2,d,CANEY CREEK NEAR HORSE BRANCH KY,"03319000","0"
"0","590",RRLK2,-86.5207094000,-85.9843640360,37.4636448630,37.7894558910,OHRFC,"05110004",PAH,SGRN,RRLK2,d,ROUGH RIVER NR FALLS OF ROUGH (DAM),"03318010","0"
"0","591",FRLK2,-86.6178283149,-86.3395996099,36.4670524600,36.7238819810,OHRFC,"05110002",LMK,SGRN,FRLK2,d,WEST FORK DRAKES CREEK NEAR FRANKLIN KY,"03313700","0"
"0","592",BWGK2,-86.4435786950,-86.0814971660,36.6981548660,37.0154276780,OHRFC,"05110002",LMK,SGRN,BWGK2,f,BARREN RIVER AT BOWLING GREEN KY,"03314500","0"
"0","593",WDHK2,-86.8198056859,-86.0436134680,36.7775811250,37.4970347890,OHRFC,"05110001",LMK,SGRN,WDBK2,f,GREEN RIVER AT LOCK 4 AT WOODBURY KY(HT),"03315500","0"
"0","594",RCPK2,-87.2332116130,-86.9515247070,37.0747370120,37.3456951380,OHRFC,"05110003",PAH,SGRN,RCPK2,d,ROCKPORT,"03316645","0"
"0","595",LVMK2,-87.1599141120,-86.6280914590,37.2863799340,37.7006458350,OHRFC,"05110004",PAH,SGRN,LVMK2,d,LIVERMORE,"03319885","0"
"0","596",APXK2,-87.4103498809,-87.1138001140,36.8646768320,37.1269737780,OHRFC,"05110006",PAH,SGRN,APXK2,d,POND R NR APEX KY,"03320500","0"
"0","597",BRRT1,-87.1854371479,-86.4935760499,36.4381561290,36.9217350180,OHRFC,"05130206",OHX,SCML,BRRT1,d,RED RIVER BL HWY 161,"03435305","0"
"0","598",PORT1,-87.2244847470,-86.8892669670,36.4134101870,36.8797132070,OHRFC,"05130206",OHX,SCML,PORT1,f,RED RIVER AT PORT ROYAL TN,"03436100","0"
"0","599",ASVO1,-82.9641738399,-82.4294027970,39.6487624980,39.9950840810,OHRFC,"05060001",ILN,SSCI,ASVO1,d,Walnut Creek at Ashville OH,"03229796","0"
"0","600",MCCO1,-82.4187920680,-81.7432721229,39.6366785500,39.9923583900,OHRFC,"05040004",RLX,SMKL,MCCO1,f,MUSKINGUM R AT MCCONNELSVILLE OH,"03150000","0"
"0","601",CDZK2,-87.8143111529,-87.2812368620,36.6708034870,36.9692538370,OHRFC,"05130205",PAH,SCML,CDZK2,d,LITTLE RIVER NR CADIZ KY,"03438000","0"
"0","602",BARK2,-88.2449352209,-87.6972187219,36.4403991710,37.1362827410,OHRFC,"05130205",PAH,SCML,BARK2,d,BARKLEY DAM,"03438220","0"
"0","603",OHIT1,-86.6963653550,-86.1774902349,36.0587463380,36.5569305430,OHRFC,"05130201",OHX,SCML,OHIT1,d,CUMBERLAND RIVER AT OLD HICKORY DAM (TW) TN,,"0"
"0","604",WBNT1,-86.7897720330,-86.6332550060,36.0118865960,36.1256431310,OHRFC,"05130202",OHX,SCML,WBNT1,d,Mill Creek at Thompson Lane near Woodbine TN,"034315005","0"
"0","605",FRAT1,-86.8942262710,-86.5195922860,35.7035103220,35.9408187870,OHRFC,"05130204",OHX,SCML,FRAT1,f,HARPETH RIVER AT FRANKLIN TN,"03432350","0"
"0","606",ACST1,-87.0651203319,-86.7718048089,36.2952346800,36.4343223580,OHRFC,"05130202",OHX,SCML,ACST1,d,SYCAMORE CREEK NEAR ASHLAND CITY TN,"03431800","0"
"0","607",BORT1,-86.8882598869,-86.7358169550,36.2099533080,36.3409996040,OHRFC,"05130202",OHX,SCML,BORT1,d,WHITES CREEK NEAR BORDEAUX TN,"03431599","0"
"0","608",CHET1,-87.4367141730,-86.7277450550,36.0514755250,36.4169960030,OHRFC,"05130202",OHX,SCML,CHET1,d,CUMBERLAND RIVER BELOW CHEATHAM DAM TN,,"0"
"0","609",CKVT1,-87.4753952029,-87.0570983880,36.1608238220,36.5295944220,OHRFC,"05130205",OHX,SCML,CKVT1,f,CUMBERLAND RIVER AT CLARKSVILLE TN,"03436500","0"
"0","610",DOVT1,-87.8871383680,-87.3465270999,36.2346763610,36.5613861090,OHRFC,"05130205",OHX,SCML,DOVT1,d,CUMBERLAND RIVER AT DOVER TENN.,"03437000","0"
"0","611",CAFT1,-85.5407257080,-85.2095031750,35.8974800110,36.1490097040,OHRFC,"05130108",OHX,SCML,CAFT1,d,CALFKILLER RIVER BELOW SPARTA TN,"03419800","0"
"0","612",GVST1,-86.1941146850,-85.8607330320,35.8506278990,36.0908660890,OHRFC,"05130108",OHX,SCML,GVST1,d,SMITH FORK AT TEMPERANCE HALL TN,"03424730","0"
"0","613",MUGT1,-86.5311889659,-86.2234573370,35.6185989370,35.9139615350,OHRFC,"05130203",OHX,SCML,MUGT1,d,WEST FORK STONES RIVER AT MURFREESBORO TN,"03428200","0"
"0","614",PPDT1,-86.6547470099,-86.1709442140,35.7346572870,36.1765708930,OHRFC,"05130203",OHX,SCML,PPDT1,d,STONES RIVER BELOW J PERCY PRIEST DAM TN,,"0"
"0","615",EMGT1,-87.6265869140,-87.4204330450,36.0854339600,36.3126763690,OHRFC,"05130205",OHX,SCML,EMGT1,d,YELLOW CREEK AT ELLIS MILLS,"03436690","0"
"0","616",CEHT1,-85.9139633180,-85.2653656010,35.7913742060,36.1941947940,OHRFC,"05130108",OHX,SCML,CEHT1,d,CANEY F BL CEN HILL DAM NR LANCASTER TENN,"03424010","0"
"0","617",GBOT1,-85.5541293100,-85.2453079230,36.1773872380,36.4371986390,OHRFC,"05130106",OHX,SCML,GBOT1,d,ROARING RIVER ABOVE GAINESBORO TN,"03418070","0"
"0","618",BELT1,-87.0896224969,-86.7420425399,35.7789192190,36.0777549740,OHRFC,"05130204",OHX,SCML,BELT1,f,HARPETH RIVER AT BELLEVUE TN,"03433500","0"
"0","619",KINT1,-87.3552932740,-86.8932342529,35.8745918280,36.1349105830,OHRFC,"05130204",OHX,SCML,KINT1,f,HARPETH RIVER NEAR KINGSTON SPRINGS TN,"03434500","0"
"0","620",ANTT1,-86.7615661610,-86.6137466439,35.9155921930,36.0817261000,OHRFC,"05130202",OHX,SCML,ANTT1,d,MILL CREEK NEAR ANTIOCH TN,"03431000","0"
"0","621",LAST1,-86.3404206800,-85.9439010600,35.6614837640,35.9912147520,OHRFC,"05130203",OHX,SCML,LAST1,d,EAST FORK STONES RIVER NEAR LASCASSAS TN,"03427500","0"
"0","622",MCGT1,-86.1237945560,-85.4633331290,35.3133163460,35.7941246030,OHRFC,"05130107",OHX,SCML,MCGT1,d,COLLINS RIVER NEAR MCMINNVILLE TN,"03421000","0"
"0","623",CTHT1,-86.1052169800,-85.6501541130,36.0423431400,36.2986488340,OHRFC,"05130108",OHX,SCML,CTHT1,f,CUMBERLAND RIVER AT CARTHAGE TN,"03425000","0"
"0","624",HNTT1,-86.2637480410,-85.8806076050,36.0556678770,36.5265617380,OHRFC,"05130201",OHX,SCML,HNTT1,d,CUMBERLAND RIVER AT HUNTERS POINT,"03425400","0"
"0","625",NAST1,-86.8161849969,-86.4601211550,36.0647544860,36.4189109810,OHRFC,"05130202",OHX,SCML,NAST1,f,CUMBERLAND RIVER AT NASHVILLE TN,"034315005","0"
"0","626",CMBK2,-83.0020908110,-82.7166428970,36.9097878130,37.1154812870,OHRFC,"05130101",JKL,SCMU,CMBK2,f,Poor Fork at Cumberland,"03400500","0"
"0","627",MNLK2,-83.5259580020,-83.0984262260,36.6646835140,36.8344053920,OHRFC,"05130101",JKL,SCMU,MNLK2,d,Martins Fork near Smith,"03400800","0"
"0","628",BXTK2,-83.3437309559,-82.9053479149,36.8597293420,36.9934037920,OHRFC,"05130101",JKL,SCMU,BXTK2,f,POOR FK@BAXTER,"03400590","0"
"0","629",FOMK2,-83.8801713590,-83.6762762970,36.6821623430,36.8361377120,OHRFC,"05130101",JKL,SCMU,FOMK2,d,Pineville 4 Mi Fourmile,"03403000","0"
"0","630",BBVK2,-83.8908790350,-83.5663029849,36.7056191560,36.9962976270,OHRFC,"05130101",JKL,SCMU,BBVK2,f,Cumberland River at Barbourville,"03403500","0"
"0","631",CORK2,-84.1438172169,-83.9571635729,36.8495914030,36.9889721270,OHRFC,"05130101",JKL,SCMU,CORK2,d,Lynn Camp Creek at Corbin,"03404900","0"
"0","632",LCLK2,-84.2864770000,-84.0378250360,36.8606202900,37.0645879800,OHRFC,"05130101",JKL,SCMU,LCLK2,d,Laurel River Dam,,"0"
"0","633",SXTK2,-84.3555374140,-83.7797088629,36.3762245190,36.6672830270,OHRFC,"05130101",JKL,SCMU,SXTK2,d,Clear Fork at Saxton,"03403910","0"
"0","634",CFKT1,-85.0258483890,-84.5404281620,36.1803932190,36.4295883180,OHRFC,"05130104",JKL,SCMU,CFKT1,d,Clear Fork near Robbins TN,"03409500","0"
"0","635",NRVT1,-84.5880115259,-84.2254714960,36.0951766970,36.5174598700,OHRFC,"05130104",JKL,SCMU,NRVT1,d,New River at New River,"03408500","0"
"0","636",ALPT1,-85.3508834830,-85.1231155400,36.1472587580,36.3971633910,OHRFC,"05130105",OHX,SCMU,ALPT1,d,W FK Obey Nr. Alpine TN,"03415000","0"
"0","637",DAHT1,-85.4696634759,-84.9351806640,36.3376655580,36.7812310750,OHRFC,"05130105",OHX,SCMU,DAHT1,d,Dale Hollow Dam,,"0"
"0","638",JAGT1,-85.2562026990,-84.9281158450,36.0427474970,36.4513778690,OHRFC,"05130105",OHX,SCMU,JAGT1,d,East Fork Obey River near Jamestown,"03414500","0"
"0","639",RWNK2,-85.2003421209,-84.4732977469,36.6035766610,37.3977850380,OHRFC,"05130103",JKL,SCMU,RWNK2,d,Wolf Creek Dam NW,,"0"
"0","640",STRK2,-84.9409561159,-84.4657135010,36.3283271790,36.6543667310,OHRFC,"05130104",JKL,SCMU,STRK2,d,South Fork Cumberland River near Stearns,"03410500","0"
"0","641",CFAK2,-84.5012885949,-84.0586746339,36.4995918280,36.8912896800,OHRFC,"05130101",JKL,SCMU,CMFK2,d,Cumberland R. @Cumb. Falls,"03404500","0"
"0","642",WLBK2,-84.2240008420,-83.7668710660,36.5967825940,37.0551225840,OHRFC,"05130101",JKL,SCMU,WLBK2,f,Cumberland River at Williamsburg KY,"03404000","0"
"0","643",LYLK2,-83.3835940960,-82.8679413849,36.7243558750,36.9461737570,OHRFC,"05130101",JKL,SCMU,LYLK2,d,Cumberland R. Nr. Harlan(LOYALL),"03401000","0"
"0","644",MDLK2,-83.8553012620,-83.6669803590,36.5439071660,36.6758207530,OHRFC,"05130101",JKL,SCMU,MDLK2,d,Yellow Creek near Middlesboro,"03402000","0"
"0","645",PVLK2,-83.9068983210,-83.3385598640,36.6057133700,36.9146178060,OHRFC,"05130101",JKL,SCMU,PVLK2,f,Cumberland R. @Pinville(Pine St. BRG),"03402900","0"
"0","646",CBNK2,-84.1614466569,-83.8661531509,36.9698473990,37.1787182390,OHRFC,"05130101",JKL,SCMU,CBNK2,d,Laurel R. at Corbin KY,"03404820","0"
"0","647",BYGT1,-85.0758808780,-84.8151321409,36.4484176640,36.6239030060,OHRFC,"05130105",OHX,SCMU,BYGT1,d,Wolf River near Byrdstown,"03416000","0"
"0","648",BLWK2,-84.4369625170,-83.8699856130,37.1270116570,37.5399250090,OHRFC,"05130102",JKL,SCMU,BLWK2,d,Rockcastle River at Billows KY,"03406500","0"
"0","649",FTLK2,-82.4255828619,-82.1498594569,37.3008718680,37.4728503520,OHRFC,"05070202",JKL,SSAY,FTLK2,d,Fishtrap Lk,"03207995","0"
"0","650",DWYK2,-82.7593609380,-82.3777374010,37.4594660410,37.7456156430,OHRFC,"05070203",JKL,SSAY,DWYK2,d,Dewey Lake Dam,"03211000","0"
"0","651",PTVK2,-82.9792823790,-82.6343131949,37.5381676550,37.9410164070,OHRFC,"05070203",JKL,SSAY,PTVK2,f,Levisa Fork at Paintsville,"03212500","0"
"0","652",ELKK2,-82.3609450819,-82.2071665619,37.2006149890,37.3472869990,OHRFC,"05070202",JKL,SSAY,ELKK2,f,Russell Fork at Elkhorn City,"03209300","0"
"0","653",PSTK2,-82.9404266170,-82.4670798170,37.2611193060,37.6900210090,OHRFC,"05070203",JKL,SSAY,PSTK2,f,Levisa Fork at Prestonsburg,"03209800","0"
"0","654",PBCV2,-82.6293763340,-82.5248991650,37.0136825420,37.1429475020,OHRFC,"05070202",RLX,SSAY,PBCV2,d,Pound R bl bold camp ck,"03208850","0"
"0","655",CNRV2,-82.5899793590,-82.4062616140,36.9427151510,37.1414773510,OHRFC,"05070202",RLX,SSAY,CNRV2,d,Cranes Nest River near Clintwood,"03208950","0"
"0","656",BIGV2,-82.2383307560,-81.7400972260,37.1040394430,37.4062996000,OHRFC,"05070202",RLX,SSAY,BIGV2,d,Levisa Fork at Big Rock VA,"03207800","0"
"0","657",NOFV2,-82.7267980320,-82.6258247610,37.0578455830,37.1462720740,OHRFC,"05070202",RLX,SSAY,NOFV2,d,N F Pound R Lake Dam,"03208700","0"
"0","658",GFPV2,-82.6450723860,-82.5247581309,37.1219768980,37.2043935300,OHRFC,"05070202",RLX,SSAY,GFPV2,d,Pound River Near Georges Fork,"03208900","0"
"0","659",HAIV2,-82.4721624800,-82.0127167870,36.9554628500,37.2684338800,OHRFC,"05070202",RLX,SSAY,HAIV2,f,Russell Fork at Haysi VA,"03208500","0"
"0","660",FLAV2,-82.5499625520,-82.3401574150,37.1137591490,37.2646097280,OHRFC,"05070202",RLX,SSAY,FLAV2,d,J Flannagan Lake Dam,"03209000","0"
"0","661",MTGK2,-82.4583740280,-82.2255741050,37.4536432030,37.5973411500,OHRFC,"05070203",RLX,SSAY,MTGK2,d,Johns Creek near Meta,"03210000","0"
"0","662",PKYK2,-82.7326438119,-82.2853026000,37.1522168010,37.4771053490,OHRFC,"05070203",JKL,SSAY,PKYK2,f,Levisa Fork at Pikeville,"03209500","0"
"0","663",PNTK2,-83.0989345910,-82.8641934980,37.7534447910,38.0097968890,OHRFC,"05070203",JKL,SSAY,PNTK2,d,Paintsville Lake Dam,"03211990","0"
"0","664",PICV2,-82.7242929399,-82.6044498150,37.0315122860,37.1519266030,OHRFC,"05070202",RLX,SSAY,PICV2,d,Pound River Above Indian Creek @ Pound,"03208800","0"
"0","665",BRKK2,-85.4891757400,-85.0913003710,36.7612384250,37.0220277010,OHRFC,"05130103",LMK,SCMU,BRKK2,d,"Cumberland River at Burkesville, KY","03414100","0"
"0","666",CLAT1,-85.6748195919,-85.2322976309,36.5133743300,36.9147896170,OHRFC,"05130103",OHX,SCMU,CLAT1,f,Cumberland River at Celina TN,"03417500","0"
"0","667",CORT1,-85.9552612300,-85.3444976800,36.1484069820,36.5962867740,OHRFC,"05130106",OHX,SCML,CORT1,d,CUMBERLAND RIVER BELOW CORDELL HULL DAM TN,,"0"
"0","668",SISW2,-81.7167426490,-81.2370949579,38.4952231680,38.7546464710,OHRFC,"05050008",RLX,SKAN,SISW2,d,"Pocatalico River at Sissonville, WV","03201000","0"
"0","669",DCRM2,-79.4064148419,-79.2074482720,39.4337709290,39.6190154820,OHRFC,"05020006",PBZ,SMNL,DCRM2,d,Deep Creek Lake Outflow MD,"03076010","0"
"0","670",WHPO1,-81.6518776990,-81.2554066449,39.4894589510,39.8668981530,OHRFC,"05030201",RLX,SOHP,WHPO1,d,Duck Creek below Whipple OH,"03115786","0"
"0","671",MTAO1,-81.6430991569,-81.1354463370,39.2513103470,39.6388926540,OHRFC,"05040004",RLX,SOHP,MTAO1,f,MARIETTA,"03150700","0"
"0","672",HENK2,-87.6679455989,-87.5062229990,37.8446806980,38.1105838730,OHRFC,"05140202",PAH,SOHS,HENK2,d,Ohio River at Henderson KY,"03322190","0"
"0","673",MTVI3,-87.9009385470,-87.4661862020,37.6536223890,37.9930979020,OHRFC,"05140202",PAH,SOHS,MTVI3,f,Ohio River at Mt Vernon IN,"03322250","0"
"0","674",CHRP1,-80.0433385050,-79.6948698710,39.8903716600,40.1670919790,OHRFC,"05020005",PBZ,SMNL,CHRP1,f,Charleroi Lk4,"03075000","0"
"0","675",WLTP1,-79.7981339590,-79.6222303420,39.8117127130,40.0163085930,OHRFC,"05020005",PBZ,SMNL,WLTP1,d,"Redstone Creek at Waltersburg, PA","03074500","0"
"0","676",CFXW2,-80.1692250030,-79.9392186770,39.2488376150,39.4394569020,OHRFC,"05020001",PBZ,SMNU,CFXW2,d,Tygart Valley River at Colfax WV,"03057000","0"
"0","677",TFGW2,-79.9947771750,-79.7459537210,39.3124512230,39.5326102880,OHRFC,"05020001",RLX,SMNU,TFGW2,d,Three Fork Creek near Grafton WV,"03056250","0"
"0","678",DCKW2,-79.9527034920,-79.7265237360,39.4781080700,39.6492661580,OHRFC,"05020003",PBZ,SMNU,DCKW2,d,Deckers Creek at Morgantown WV,"03062500","0"
"0","679",MORW2,-80.0630934840,-79.8761728560,39.4731855310,39.6209387240,OHRFC,"05020003",PBZ,SMNU,MORW2,f,Morgantown,"03062450","0"
"0","680",SUNO1,-82.2038466910,-82.0419696850,39.4867247670,39.6754505670,OHRFC,"05030204",RLX,SHOC,SUNO1,d,Sunday Creek at Glouster OH,"03159000","0"
"0","681",LDVO1,-82.3837459969,-82.2171195129,40.6268091850,40.7666411450,OHRFC,"05040002",CLE,SMKL,LDVO1,d,BLACK F AT LOUDONVILLE OH,"03131500","0"
"0","682",MEPO1,-82.6055161650,-82.3281757930,40.6688188660,40.8337153850,OHRFC,"05040002",CLE,SMKL,MEPO1,d,Black Fork at Melco OH,"03131300","0"
"0","683",LOGW2,-81.9860463790,-81.6073171860,37.6712721760,37.9090244760,OHRFC,"05070101",RLX,SSAY,LOGW2,f,Guyandotte River at Logan WV,"03203600","0"
"0","684",MNAW2,-81.9934309030,-81.5761062660,37.4943718970,37.7890256840,OHRFC,"05070101",RLX,SSAY,MNAW2,d,Guyandotte River at Man WV,"03203000","0"
"0","685",AIDO1,-82.6693725279,-82.3242014340,38.5846399680,39.0199221390,OHRFC,"05090101",RLX,SOHH,AIDO1,d,Symmes Creek at Aid OH,"03205470","0"
"0","686",HNTW2,-82.5512189849,-82.0057458090,38.2085700700,38.7499893820,OHRFC,"05070102",RLX,SOHH,HNTW2,f,OHIO RIVER AT HUNTINGTON WV,"03206000","0"
"0","687",GALW2,-82.4352787420,-82.1033740430,38.6630530970,38.9037572170,OHRFC,"05090101",RLX,SOHH,GALW2,f,R C BYRD DAM,"03202050","0"
"0","688",BLOI3,-86.8077413490,-86.1952265250,40.8196687450,41.1031604760,OHRFC,"05120106",IWX,SWBU,OAKI3,d,Tippecanoe River at Buffalo IN,"03332345","0"
"0","689",JAIO1,-81.7264139339,-81.3976792970,41.1109540810,41.3566609680,OHRFC,"04110002",CLE,SGTL,JAIO1,d,Cuyahoga River at Jaite OH,"04206425","0"
"0","690",STGO1,-81.9916688190,-81.8155724680,40.9661025220,41.1402460990,OHRFC,"05040001",CLE,SMKU,STGO1,d,Chippewa Creek at Miller Rd at Sterling OH,"03116077","0"
"0","691",ANTO1,-85.0732175429,-84.7391411710,41.0339444030,41.2419927170,OHRFC,"04100005",IWX,SMAU,,d,MAUMEE R AT ANTWERP OH,"04183500","0"
"0","692",WTVO1LE,-84.0719989849,-83.4590136700,41.3945327750,41.8366417940,OHRFC,"04100009",CLE,SMAU,,d,TOLEDO LAKE SHORE FFG,,"0"
"0","693",DFCO1E,-84.3248963079,-83.9290309849,40.8166102520,41.1600987370,OHRFC,"04100007",IWX,SMAU,,d,CONF. BLANCHARD&AUGLAIZE,,"0"
"0","694",STCW2,-80.3913118739,-80.2623461329,38.9234579730,39.0019677550,OHRFC,"05020002",RLX,SMNU,STCW2,d,Stonecoal Reservoir,,"0"
"0","695",MAXP1NW,-80.3661560049,-80.0237943989,39.9846617150,40.1530283000,OHRFC,"05020005",PBZ,SMNL,,d,Maxwell L&D NW,"03072840","0"
"0","696",ERIE1LE,-80.7937806660,-79.0245902440,41.6568276600,42.5672839270,OHRFC,"04120101",CLE,SGTL,,d,ERIE LAKE SHORE,,"0"
"0","697",PNVO1LE,-81.3188879380,-80.4598008540,41.6432904670,41.9092322690,OHRFC,"04110003",CLE,SGTL,,d,PAINESVILLE LAKE SHORE,,"0"
"0","698",ELYO1LE,-82.3492549230,-81.7222677450,41.2787742670,41.5151636790,OHRFC,"04110001",CLE,SGTL,,d,ELYRIA LAKE SHORE,,"0"
"0","699",WBYO1LE,-81.7067645580,-81.2622213929,41.4582606310,41.7395946020,OHRFC,"04110003",CLE,SGTL,,d,WILLOUGHBY LAKE SHORE,,"0"
"0","700",INDO1LE,-81.8333456790,-81.4999016799,41.3270667250,41.5033201930,OHRFC,"04110002",CLE,SGTL,,d,CLEVELAND LAKE SHORE,,"0"
"0","701",MILO1LE,-82.6638498299,-82.2924159149,41.2069931970,41.4263482740,OHRFC,"04100012",CLE,SGTL,,d,MILAN LAKE SHORE,,"0"
"0","702",NLLO1N,-82.3806277790,-82.0469565669,40.5136781980,40.7548728640,OHRFC,"05040002",CLE,SMKL,,d,MOHICAN R AT GREER OH,"03136000","0"
"0","703",NLLO1W,-82.7152810090,-82.2059016210,40.2640352580,40.5825215620,OHRFC,"05040003",CLE,SMKL,,d,KOKOSING R AT MILLWOOD OH,"03138500","0"
"0","704",BCKO1W,-82.6551467469,-82.5270412249,39.8913309910,39.9633695220,OHRFC,"05040006",ILN,SMKL,,d,BUCKEYE LAKE West,"395417082","0"
"0","705",BHLO1N,-81.9331876319,-81.5525540679,40.5855634560,40.9134730750,OHRFC,"05040001",PBZ,SMKU,,d,SUGAR C AB BEACH CITY DAM AT BEACH CITY OH,"03124000","0"
"0","706",OLNN6N,-78.5856973520,-78.2052590830,42.1199452460,42.4448752140,OHRFC,"05010001",BUF,SAGU,,d,Olean ck nr Olean,"03010820","0"
"0","707",GRTW2S,-81.0651915680,-80.7448160520,38.6237942890,38.8842315790,OHRFC,"05030203",RLX,SLKH,,d,Grantsville South,,"0"
"0","708",GRTW2N,-80.8815785300,-80.5653135960,38.9624764090,39.1685506040,OHRFC,"05030203",RLX,SLKH,,d,Grantsville North,,"0"
"0","709",ALDW2E,-80.2924032520,-79.9595582740,37.8474686550,38.1214536630,OHRFC,"05050003",RNK,SKAN,,d,Anthony Creek near Anthony,"03183500","0"
"0","710",GLLV2S,-80.8189687600,-80.3665412530,37.0939492110,37.3011572750,OHRFC,"05050001",RNK,SKAN,,d,NEW RIVER AT EGGLESTON VA,"03171500","0"
"0","711",TORW2S,-81.9378671429,-81.5143426929,37.7632262040,38.0926774450,OHRFC,"05050009",RLX,SKAN,,d,LITTLE COAL RIVER AT DANVILLE WV,"03200500","0"
"0","712",ALSV2E,-80.7320004730,-80.3853493590,36.6411576760,36.9423464550,OHRFC,"05050001",RNK,SKAN,,d,BIG REED ISLAND CREEK NEAR ALLISONIA VA,"03167500","0"
"0","713",CCKK2,-83.0357872160,-82.7991786890,37.1732439690,37.3095873890,OHRFC,"05100201",JKL,SKTY,CFLK2,d,CARR FORK LAKE NEAR SASSAFRAS KY,"03277450","0"
"0","714",JKNK2E,-83.2299292599,-82.8829699150,37.2767444850,37.5049348180,OHRFC,"05100201",JKL,SKTY,,d,TROUBLESOME CREEK AT NOBLE KY,"03280000","0"
"0","715",ODAK2E,-83.6696960930,-83.4433431920,36.8950529990,37.2115059190,OHRFC,"05100203",JKL,SKTY,,d,RED BIRD RIVER NEAR BIG CREEK KY,"03281040","0"
"0","716",SPTK2S,-87.5489925510,-87.1003995590,36.9510840470,37.5360781250,OHRFC,"05110006",PAH,SGRN,,d,POND R CONFLUENCE,,"0"
"0","717",BRRK2S,-86.1884460450,-85.6268141309,36.4564743050,36.8582559210,OHRFC,"05110002",LMK,SGRN,,d,BARREN RIVER AT PAGEVILLE KY,"03312500","0"
"0","718",PORT1S,-87.0813674920,-86.6623306279,36.3935775760,36.5641899120,OHRFC,"05130206",OHX,SCML,,d,SULPHUR FORK RED RIVER NEAR ADAMS TN,"03436000","0"
"0","719",BEDI3E,-86.1608746680,-85.5264163350,38.5631814620,39.0671247270,OHRFC,"05120207",IND,SEFW,,d,Vernon fk at Muscatatuck River,,"0"
"0","720",CKVT1N,-87.7606658939,-87.0941744199,36.4428062440,36.8929049960,OHRFC,"05130205",OHX,SCML,,d,LOWER RED RIVER,,"0"
"0","721",CEHT1S,-85.9759445189,-85.0714950569,35.5239524830,36.0538787850,OHRFC,"05130108",OHX,SCML,,d,CANEY FORK NEAR ROCK ISLAND TN,"03424010","0"
"0","722",WLCK2NE,-84.6748055830,-84.0887019350,36.8226713830,37.4631397430,OHRFC,"05130102",JKL,SCMU,,d,Burnside KY,"03411500","0"
"0","723",WLCK2SW,-84.9092941290,-84.3881607050,36.5104484570,37.0017780360,OHRFC,"05130104",JKL,SCMU,,d,South Fork Cumberland,,"0"
