OBJECTID,ID,NAME,CWA,RFC,LON,LAT
"312",DDCK1,ARKANSAS RVR,DDC,ABRFC,-100.89100000000,37.95390000000
"313",MACK1,RATTLESNAKE CRK,ICT,ABRFC,-99.30720000000,37.69270000000
"314",WLGT2,SLT FRK RED RVR,AMA,ABRFC,-100.59900000000,35.02850000000
"315",CHYO2,WASHITA RVR,OUN,ABRFC,-99.85290000000,35.66480000000
"316",SYRK1,ARKANSAS RVR,DDC,ABRFC,-101.89900000000,38.02580000000
"317",KENK1,ARKANSAS RVR,DDC,ABRFC,-101.69900000000,37.98470000000
"318",AMAT2,CANADIAN RVR,AMA,ABRFC,-102.15600000000,35.42070000000
"319",CDNT2,CANADIAN RVR,AMA,ABRFC,-100.76000000000,35.86710000000
"320",KTNT2,SWEETWATER CRK,AMA,ABRFC,-100.36900000000,35.51860000000
"321",CHYO2B,WASHITA RVR,OUN,ABRFC,-100.28500000000,35.69370000000
"322",LYNK1B,COW CRK,ICT,ABRFC,-98.79100000000,38.53180000000
"323",SEIO2,N CANADIAN RVR,OUN,ABRFC,-99.23630000000,36.28100000000
"324",RAYK1,RATTLESNAKE CRK,ICT,ABRFC,-98.54500000000,38.18090000000
"325",WANO2B,CIMARRON RVR,OUN,ABRFC,-99.60320000000,36.77990000000
"326",TGAO2,CANADIAN RVR,OUN,ABRFC,-99.70240000000,35.97460000000
"327",SPRT2,PALO DURO CRK,AMA,ABRFC,-101.36200000000,36.21930000000
"328",RPDO2,PALO DURO CRK,AMA,ABRFC,-101.10500000000,36.40120000000
"329",OPLO2,BEAVER RVR,AMA,ABRFC,-101.68300000000,36.81080000000
"330",FSLO2,WOLF CRK,OUN,ABRFC,-99.91450000000,36.30540000000
"331",CLTO2,KIAMICHI RVR,OUN,ABRFC,-94.94720000000,34.67830000000
"332",ANTO2,Kiamichi River,TSA,ABRFC,-95.62190000000,34.44950000000
"333",HGLO2,KIAMICHI RVR,OUN,ABRFC,-95.45570000000,34.23200000000
"334",WDWO2,N CANADIAN RVR,OUN,ABRFC,-100.22700000000,36.59110000000
"335",GTBK1,ARKANSAS RVR,ICT,ABRFC,-99.07130000000,38.17470000000
"336",PTTK1,S FK NINNESCAH RVR,DDC,ABRFC,-98.85370000000,37.63710000000
"337",ALBK1,WALNUT CRK,DDC,ABRFC,-99.27400000000,38.46830000000
"338",LCBT2,WOLF CRK (FSLO2B),AMA,ABRFC,-100.69500000000,36.21710000000
"339",FRGO2,CIMARRON RVR,DDC,ABRFC,-101.60400000000,37.27720000000
"340",BVRO2,BEAVER RVR,AMA,ABRFC,-100.99700000000,36.71470000000
"341",GLOO2,GLOVER RVR,SHV,ABRFC,-94.89690000000,34.33450000000
"342",CNEO2,LOWER CLEAR BOGGY CRK UNCONTROLLED,OUN,ABRFC,-96.29840000000,34.29580000000
"343",CNEO2R,RIGHT CLR BOGGY  DAMS,OUN,ABRFC,-96.39430000000,34.28140000000
"344",CNEO2L,LEFT CLR BOGGY DAMS,OUN,ABRFC,-96.26910000000,34.40910000000
"345",CNUO2,UCONTROLLED UPPER CLR BOGGY,OUN,ABRFC,-96.47180000000,34.56760000000
"346",SLAM7,SPRING RIVER,SGF,ABRFC,-93.82390000000,37.06850000000
"347",LYNK1,COW CRK,ICT,ABRFC,-98.39980000000,38.47410000000
"348",AERK1,WALNUT CRK,DDC,ABRFC,-100.20100000000,38.48930000000
"349",ARCK1,ARKANSAS RVR,ICT,ABRFC,-97.21810000000,37.19590000000
"350",TQLC2,LAKE FORK CRK,GJT,ABRFC,-106.44000000000,39.27640000000
"351",LEDC2,ARKANSAS RVR,GJT,ABRFC,-106.28200000000,39.31420000000
"352",TINC2,TWIN LAKES INFLOW,GJT,ABRFC,-106.51300000000,39.06290000000
"353",ABEC2,ARKANSAS RVR,GJT,ABRFC,-106.34200000000,39.21160000000
"354",TLRC2,LAKE CREEK,GJT,ABRFC,-106.37500000000,39.06400000000
"355",ARGC2,ARKANSAS RVR,PUB,ABRFC,-106.28000000000,39.11540000000
"356",ARKK1,WALNUT RVR,ICT,ABRFC,-96.95620000000,37.16990000000
"357",DDET2,LK DIVERSION-WICHITA RVR,OUN,ABRFC,-99.04490000000,33.76930000000
"358",KNRO2,UNCLE JOHN CRK,OUN,ABRFC,-97.90630000000,35.69930000000
"359",GSPO2,SALT FRK ARK RVR,OUN,ABRFC,-98.40030000000,36.95070000000
"360",OKBO2,N CANADIAN RVR,OUN,ABRFC,-97.53230000000,35.44820000000
"361",EPRK1,NEOSHO RVR,TOP,ABRFC,-96.23930000000,38.46430000000
"362",ONEO2,CIMARRON RVR,OUN,ABRFC,-98.55490000000,36.41980000000
"363",ACDO2,DEEP FORK RVR,OUN,ABRFC,-97.47240000000,35.57150000000
"364",CCKO2,WASHITA RVR,OUN,ABRFC,-98.22240000000,35.21140000000
"365",ELMA4,ILLINOIS RVR,TSA,ABRFC,-94.21430000000,36.28060000000
"366",ANDO2,WASHITA RVR,OUN,ABRFC,-98.41610000000,35.08530000000
"367",NKHO2,LITTLE WASHITA RVR,OUN,ABRFC,-98.01290000000,34.89750000000
"368",HRHO2,N CANADIAN RVR,OUN,ABRFC,-97.28490000000,35.52030000000
"369",TONO2B,SALT FK ARKANSAS RVR,OUN,ABRFC,-98.03570000000,36.78160000000
"370",NEOK1,NEOSHO RVR,TOP,ABRFC,-96.13980000000,38.46170000000
"371",LWTT2,LAKE WICHITA-HOLIDAY CRK,OUN,ABRFC,-98.70560000000,33.78590000000
"372",ALXO2,WASHITA RVR,OUN,ABRFC,-97.87570000000,35.09100000000
"373",SYOT2,WICHITA RVR,OUN,ABRFC,-100.01400000000,33.77970000000
"374",DOVO2B,CIMARRON RVR,OUN,ABRFC,-98.03550000000,36.31300000000
"375",SVYA4,ILLINOIS RVR,TSA,ABRFC,-94.31660000000,35.98450000000
"376",KNGO2,KINGFISHER CRK,OUN,ABRFC,-98.13090000000,35.80160000000
"377",TCMO2,LITTLE RVR,OUN,ABRFC,-97.10240000000,35.19200000000
"378",ELTT2,BEAVER CRK,OUN,ABRFC,-99.10040000000,33.96620000000
"379",NRMO2,LITTLE RVR,OUN,ABRFC,-97.34070000000,35.29250000000
"380",MDKK1N,S FRK NINNESCAH RVR NONCON,ICT,ABRFC,-98.91680000000,37.70700000000
"381",BRLK1,NEOSHO RVR,TOP,ABRFC,-95.76740000000,38.20700000000
"382",LRYK1,NEOSHO RVR,TOP,ABRFC,-95.76540000000,38.12850000000
"383",CTWK1,COTTONWOOD RVR,ICT,ABRFC,-96.75500000000,38.36780000000
"384",OXFK1,ARKANSAS RVR,ICT,ABRFC,-97.23680000000,37.40080000000
"385",BTTK1,PAWNEE RVR,DDC,ABRFC,-100.30700000000,38.19010000000
"386",BETK1,BUCKNER CRK,DDC,ABRFC,-99.98820000000,37.97540000000
"387",ROZK1,PAWNEE RIVER AT ROZEL,DDC,ABRFC,-99.54770000000,38.20880000000
"388",KNSK1,ARKANSAS RVR,DDC,ABRFC,-99.83170000000,37.65580000000
"389",LRDK1,ARKANSAS RVR,DDC,ABRFC,-99.45520000000,38.00230000000
"390",PLVO2,WASHITA RVR,OUN,ABRFC,-97.44410000000,34.87880000000
"391",HVRO2,WILDHORSE CRK,OUN,ABRFC,-97.57590000000,34.55980000000
"392",ARBO2,ROCK CRK,OUN,ABRFC,-96.97010000000,34.52900000000
"393",DVSO2,,,ABRFC,-97.18140000000,34.41560000000
"394",DURO2,WASHITA RVR,OUN,ABRFC,-97.28230000000,34.53960000000
"395",DSNT2,RED RVR,OUN,ABRFC,-96.84080000000,34.03510000000
"396",ARCT2B,RED RVR,OUN,ABRFC,-96.32650000000,33.78790000000
"397",ARCT2,RED RVR,OUN,ABRFC,-95.93640000000,33.77070000000
"398",DEKT2B,RED RVR,SHV,ABRFC,-95.32630000000,33.87280000000
"399",DEKT2,RED RVR,SHV,ABRFC,-94.95050000000,33.77550000000
"400",MCNK1,LIGHTNING CREEK,ICT,ABRFC,-94.91950000000,37.43040000000
"401",OSWK1,NEOSHO RVR,ICT,ABRFC,-95.10690000000,37.27600000000
"402",NSOK1,Neosho River nr Oswego 3E,ICT,ABRFC,-95.02280000000,37.22940000000
"403",OSLK1,Labette Creek nr Oswego 6NW,ICT,ABRFC,-95.29790000000,37.34890000000
"404",COMO2,NEOSHO RVR,TSA,ABRFC,-95.06760000000,37.09230000000
"405",PENO2,NEOSHO RVR,TSA,ABRFC,-94.73990000000,36.71970000000
"406",MFDO2,NEOSHO RVR,TSA,ABRFC,-95.12290000000,36.57010000000
"407",GIBO2,NEOSHO RVR,TSA,ABRFC,-95.22930000000,36.17910000000
"408",MKGO2,ARKANSAS RVR,TSA,ABRFC,-95.57760000000,35.74790000000
"409",WFLO2,ARKANSAS RVR,TSA,ABRFC,-95.19520000000,35.71890000000
"410",KERO2C,ARKANSAS RVR,TSA,ABRFC,-95.27930000000,35.44630000000
"411",KERO2,ARKANSAS RVR,TSA,ABRFC,-94.83750000000,35.51870000000
"412",MAYO2,ARKANSAS RVR,TSA,ABRFC,-94.72820000000,35.29160000000
"413",VBUA4,ARKANSAS RVR,TSA,ABRFC,-94.53590000000,35.35560000000
"414",OZGA4S,ARKANSAS RVR,LZK,ABRFC,-94.19700000000,35.44900000000
"415",OZGA4,ARKANSAS RVR,LZK,ABRFC,-93.97020000000,35.52880000000
"416",DARA4C,ARKANSAS RVR,LZK,ABRFC,-93.70170000000,35.39390000000
"417",DARA4B,ARKANSAS RVR,LZK,ABRFC,-93.36580000000,35.44090000000
"418",DARA4,ARKANSAS RVR,LZK,ABRFC,-93.05890000000,35.47700000000
"419",MORA4S,ARKANSAS RVR(MOLA4),LZK,ABRFC,-93.11160000000,35.12640000000
"420",MORA4,ARKANSAS RVR,LZK,ABRFC,-92.78460000000,35.36010000000
"421",TODA4,ARKANSAS RVR,LZK,ABRFC,-92.37120000000,35.27610000000
"422",LITA4,ARKANSAS RVR,LZK,ABRFC,-92.49800000000,34.90610000000
"423",DTLA4,ARKANSAS RVR,LZK,ABRFC,-92.19550000000,34.73740000000
"424",LNDA4,ARKANSAS RVR,LZK,ABRFC,-92.29410000000,34.60060000000
"425",PBFA4,ARKANSAS RVR,LZK,ABRFC,-92.07140000000,34.35670000000
"426",YWRQ9UPR,Yukon River above White River,,APRFC,-134.04300000000,60.75490000000
"427",YWRQ9LWR,Yukon River above White River,,APRFC,-135.03600000000,61.20200000000
"428",YDAQ9UPR,Yukon River at Dawson,FAI,APRFC,-139.70000000000,62.08670000000
"429",YDAQ9LWR,Yukon River at Dawson,FAI,APRFC,-140.01500000000,62.92110000000
"430",WHRQ9NG,White River near Beaver Cr.,,APRFC,-141.03900000000,61.68490000000
"431",WHRQ9GL,White River near Beaver Cr.,,APRFC,-141.21100000000,61.46030000000
"432",SRMQ9UPR,Stewart River at Yukon Mouth,,APRFC,-136.26100000000,63.72730000000
"433",SRMQ9LWR,Stewart River at Yukon Mouth,,APRFC,-137.10200000000,63.47340000000
"434",SRFQ9UPR,Stewart River near Mayo,,APRFC,-132.55700000000,63.73740000000
"435",SRFQ9LWR,Stewart River near Mayo,,APRFC,-133.75900000000,63.69310000000
"436",PRXQ9UPR,Pelly River at Pelly Crossing,,APRFC,-132.05800000000,62.42820000000
"437",PRXQ9LWR,Pelly River at Pelly Crossing,,APRFC,-133.67200000000,62.58200000000
"438",KLNQ9UPR,Klondike River abv Bonanza R.,,APRFC,-137.69200000000,64.18680000000
"439",KLNQ9LWR,Klondike River abv Bonanza R.,,APRFC,-138.42700000000,64.01730000000
"440",FMWA2UPR,West Fork at Taylor Hwy,FAI,APRFC,-142.63300000000,63.66900000000
"441",FMWA2LWR,West Fork at Taylor Hwy,FAI,APRFC,-142.63300000000,63.66070000000
"442",FMMA2UPR,Mosquito Fork at Taylor Hwy,FAI,APRFC,-143.00200000000,64.04760000000
"443",FMMA2LWR,Mosquito Fork at Taylor Hwy,FAI,APRFC,-142.80300000000,63.95240000000
"444",FMKA2UPR,Walker Fork at Taylor Hwy,FAI,APRFC,-141.38700000000,63.96910000000
"445",FMKA2LWR,Walker Fork at Taylor Hwy,FAI,APRFC,-141.48400000000,64.00490000000
"446",UCHA2UPR,Chena River near Two Rivers,FAI,APRFC,-145.73400000000,65.03790000000
"447",UCHA2LWR,Chena River near Two Rivers,FAI,APRFC,-145.98700000000,64.98690000000
"448",TAFA2UPR,Tanana River at Fairbanks,FAI,APRFC,-146.56500000000,63.72880000000
"449",TAFA2GL,Tanana River at Fairbanks,FAI,APRFC,-146.72300000000,63.62670000000
"450",TKGA2LWR,Tok River near Tok,FAI,APRFC,-143.38400000000,63.03290000000
"451",TKGA2UPR,Tok River near Tok,FAI,APRFC,-143.61200000000,63.05730000000
"452",TSGA2LOC,Tanana River at Tanacross,FAI,APRFC,-142.94300000000,63.35370000000
"453",TLNA2LOC,Tanana River at Tetlin,FAI,APRFC,-142.57900000000,62.97660000000
"454",SALA2LWR,Salcha River near Salchaket,FAI,APRFC,-145.97200000000,64.56520000000
"455",SALA2UPR,Salcha River near Salchaket,FAI,APRFC,-144.90600000000,64.77610000000
"456",NEBA2LWR,Nabesna River near Northway,FAI,APRFC,-142.58100000000,62.54050000000
"457",NEBA2UG,Nabesna River near Northway,FAI,APRFC,-143.29800000000,61.90600000000
"458",NEBA2LG,Nabesna River near Northway,FAI,APRFC,-143.10200000000,61.94110000000
"459",NEBA2UPR,Nabesna River near Northway,FAI,APRFC,-143.00500000000,62.26730000000
"460",MCDA2LOC,Chena River at Moose Cr. Dam,FAI,APRFC,-146.95600000000,64.82810000000
"461",HNRA2UPR,Nenana River at Healy,FAI,APRFC,-148.45900000000,63.45060000000
"462",HNRA2LWR,Nenana River at Healy,FAI,APRFC,-148.50300000000,63.47180000000
"463",HNRA2GL,Nenana River at Healy,FAI,APRFC,-147.61500000000,63.59120000000
"464",GBDA2UPR,Goodpaster River nr Big Delta,FAI,APRFC,-144.09600000000,64.43450000000
"465",GBDA2LWR,Goodpaster River nr Big Delta,FAI,APRFC,-144.40100000000,64.48450000000
"466",ENNA2UPR,Tanana River at Nenana,FAI,APRFC,-147.95300000000,63.89030000000
"467",ENNA2LWR,Tanana River at Nenana,FAI,APRFC,-148.10500000000,64.38510000000
"468",DBRA2UPR,Delta River at Black Rapids,FAI,APRFC,-145.96700000000,63.22860000000
"469",DBRA2LWR,Delta River at Black Rapids,FAI,APRFC,-145.90500000000,63.21120000000
"470",DBRA2GL,Delta River at Black Rapids,FAI,APRFC,-145.99900000000,63.41080000000
"471",CRSA2UPR,Chatanika River at Steese Hwy,FAI,APRFC,-146.48500000000,65.31290000000
"472",CRSA2LWR,Chatanika River at Steese Hwy,FAI,APRFC,-146.81900000000,65.24990000000
"473",CRNA2UPR,Chisana River at Northway,FAI,APRFC,-142.10400000000,62.16250000000
"474",CRNA2UG,Chisana River at Northway,FAI,APRFC,-142.46500000000,61.96690000000
"475",CRNA2LWR,Chisana River at Northway,FAI,APRFC,-141.38200000000,62.69400000000
"476",CRNA2LG,Chisana River at Northway,FAI,APRFC,-142.37200000000,62.01480000000
"477",CRHA2UPR,Chena River at Hunts Creek,FAI,APRFC,-146.31200000000,64.77060000000
"478",CRHA2LWR,Chena River at Hunts Creek,FAI,APRFC,-146.51300000000,64.81170000000
"479",CHLA2UPR,Little Chena R. near Fairbanks,FAI,APRFC,-146.77500000000,65.08340000000
"480",CHLA2LWR,Little Chena R. near Fairbanks,FAI,APRFC,-147.03800000000,65.01600000000
"481",CHAA2LOC,Chatanika River at Elliot Hwy,FAI,APRFC,-147.40900000000,65.13380000000
"482",BGDA2UPR,Tanana River at Big Delta,FAI,APRFC,-144.49300000000,63.62860000000
"483",BGDA2LWR,Tanana River at Big Delta,FAI,APRFC,-144.47600000000,63.86690000000
"484",BGDA2GL,Tanana River at Big Delta,FAI,APRFC,-144.99600000000,63.35400000000
"485",TYAA2UPR,Taiya River near Haines,JNU,APRFC,-135.34700000000,59.63610000000
"486",TYAA2UG,Taiya River near Haines,JNU,APRFC,-135.48600000000,59.65830000000
"487",TYAA2LWR,Taiya River near Haines,JNU,APRFC,-135.36200000000,59.57840000000
"488",TYAA2LG,Taiya River near Haines,JNU,APRFC,-135.43000000000,59.62680000000
"489",TKUA2UPR,Taku River near Juneau,JNU,APRFC,-132.40400000000,58.67950000000
"490",TKUA2LWR,Taku River near Juneau,JNU,APRFC,-132.49400000000,58.79660000000
"491",TKUA2GL,Taku River near Juneau,JNU,APRFC,-133.25100000000,58.54290000000
"492",TATQ9UPR,Tatshenshini River nr Takotna,JNU,APRFC,-136.76700000000,60.01110000000
"493",TATQ9LWR,Tatshenshini River nr Takotna,JNU,APRFC,-136.94300000000,60.14360000000
"494",STTQ2UPR,Stikine River at Telegraph Cr.,JNU,APRFC,-130.68600000000,58.36720000000
"495",STTQ2LWR,Stikine River at Telegraph Cr.,JNU,APRFC,-130.67500000000,58.23230000000
"496",STKA2UPR,Stikine River near Wrangell,JNU,APRFC,-131.58600000000,57.05470000000
"497",STKA2LWR,Stikine River near Wrangell,JNU,APRFC,-131.73800000000,56.95670000000
"498",STKA2GL,Stikine River near Wrangell,JNU,APRFC,-131.61400000000,57.05330000000
"499",SRYA2UPR,Situk River near Yakutat,JNU,APRFC,-139.39000000000,59.68390000000
"500",SRYA2LWR,Situk River near Yakutat,JNU,APRFC,-139.41200000000,59.63750000000
"501",SKGA2UPR,Skagway River near Skagway,JNU,APRFC,-135.11100000000,59.58260000000
"502",SKGA2LWR,Skagway River near Skagway,JNU,APRFC,-135.17100000000,59.55180000000
"503",SGCQ2UPR,Stikine River at Grand Canyon,JNU,APRFC,-128.47600000000,57.68660000000
"504",SGCQ2LWR,Stikine River at Grand Canyon,JNU,APRFC,-128.68200000000,57.80880000000
"505",SBFQ2UPR,Stikine River abv Butterfly Cr,JNU,APRFC,-131.37300000000,57.61680000000
"506",SBFQ2LWR,Stikine River abv Butterfly Cr,JNU,APRFC,-131.50700000000,57.69500000000
"507",SBFQ2GL,Stikine River abv Butterfly Cr,JNU,APRFC,-132.09700000000,57.60610000000
"508",MNDA2UG,Mendenhall River near Auke Bay,JNU,APRFC,-134.45400000000,58.51730000000
"509",MNDA2NG,Mendenhall River near Auke Bay,JNU,APRFC,-134.52200000000,58.42180000000
"510",MNDA2LG,Mendenhall River near Auke Bay,JNU,APRFC,-134.51300000000,58.48000000000
"511",MCAA2UPR,Montana Creek near Auke Bay,JNU,APRFC,-134.62200000000,58.46980000000
"512",MCAA2LWR,Montana Creek near Auke Bay,JNU,APRFC,-134.63900000000,58.44150000000
"513",ISKQ2UPR,Iskut River blw Johnson River,ANC,APRFC,-130.27500000000,57.23580000000
"514",ISKQ2LWR,Iskut River blw Johnson River,ANC,APRFC,-130.54800000000,57.04600000000
"515",ISKQ2GL,Iskut River blw Johnson River,ANC,APRFC,-130.87200000000,56.86890000000
"516",DEZQ9UPR,Dezadeash River at Haines Jct,JNU,APRFC,-137.21300000000,61.03920000000
"517",DEZQ9LWR,Dezadeash River at Haines Jct,JNU,APRFC,-137.02500000000,60.70520000000
"518",ALKA2UPR,Alsek River near Yakutat,JNU,APRFC,-137.40000000000,59.86330000000
"519",ALKA2UG,Alsek River near Yakutat,JNU,APRFC,-137.67000000000,59.66490000000
"520",ALKA2LWR,Alsek River near Yakutat,JNU,APRFC,-137.55400000000,59.78730000000
"521",ALKA2LG,Alsek River near Yakutat,JNU,APRFC,-138.00300000000,59.67050000000
"522",NSHA2UPR,Nushagak River at Ekwok,ANC,APRFC,-156.75600000000,60.29400000000
"523",NSHA2LWR,Nushagak River at Ekwok,ANC,APRFC,-156.98600000000,60.02800000000
"524",NRDA2UPR,Nuyakuk River near Dillingham,ANC,APRFC,-159.11100000000,60.13040000000
"525",NRDA2LWR,Nuyakuk River near Dillingham,ANC,APRFC,-158.70400000000,60.11540000000
"526",MULA2UPR,Mulchatna R. Marabou Landing,ANC,APRFC,-153.95100000000,60.70620000000
"527",MULA2LWR,Mulchatna R. Marabou Landing,ANC,APRFC,-154.91000000000,60.61010000000
"528",ILRA2UPR,Iliamna River near Pedro Bay,ANC,APRFC,-153.60900000000,59.85710000000
"529",ILRA2LWR,Iliamna River near Pedro Bay,ANC,APRFC,-153.67100000000,59.82810000000
"530",SGRA2UPR,Sag River near Pump stn 3,FAI,APRFC,-148.65500000000,68.41000000000
"531",SGRA2LWR,Sag River near Pump stn 3,FAI,APRFC,-148.72400000000,68.64720000000
"532",KUPA2UPR,Kuparuk River near Deadhorse,FAI,APRFC,-149.45900000000,68.93960000000
"533",KUPA2LWR,Kuparuk River near Deadhorse,FAI,APRFC,-149.69500000000,69.60210000000
"534",CRUA2UPR,Colville River at Umiat,FAI,APRFC,-154.69700000000,68.14990000000
"535",CRUA2MID,Colville River at Umiat,FAI,APRFC,-156.57800000000,68.72430000000
"536",CRUA2LWR,Colville River at Umiat,FAI,APRFC,-154.34200000000,69.09870000000
"537",YSSA2UPR,Yentna River at Susitna Stn,ANC,APRFC,-151.30100000000,62.63070000000
"538",YSSA2UG,Yentna River at Susitna Stn,ANC,APRFC,-151.22400000000,62.86690000000
"539",YSSA2LWR,Yentna River at Susitna Stn,ANC,APRFC,-150.99800000000,62.14480000000
"540",YSSA2LG,Yentna River at Susitna Stn,ANC,APRFC,-151.29000000000,62.60850000000
"541",YLKA2UPR,Yentna River at Lake Creek,ANC,APRFC,-152.23400000000,62.46260000000
"542",YLKA2UG,Yentna River at Lake Creek,ANC,APRFC,-151.95500000000,62.69090000000
"543",YLKA2LWR,Yentna River at Lake Creek,ANC,APRFC,-151.75000000000,62.21290000000
"544",YLKA2LG,Yentna River at Lake Creek,ANC,APRFC,-152.01800000000,62.62160000000
"545",WLWA2UPR,Willow Creek near Willow,ANC,APRFC,-149.42500000000,61.81510000000
"546",WLWA2LWR,Willow Creek near Willow,ANC,APRFC,-149.59300000000,61.80560000000
"547",WILA2LOC,Willow Creek at Parks Hwy,ANC,APRFC,-149.81100000000,61.74380000000
"548",TRTA2UPR,Talkeetna River nr Talkeetna,ANC,APRFC,-148.87400000000,62.36920000000
"549",TRTA2LWR,Talkeetna River nr Talkeetna,ANC,APRFC,-149.40200000000,62.47480000000
"550",TRTA2GL,Talkeetna River nr Talkeetna,ANC,APRFC,-148.68700000000,62.10280000000
"551",SUNA2LOC,Susitna River at Sunshine,ANC,APRFC,-150.04000000000,62.49740000000
"552",SUDA2UPR,Susitna River near Denali,ANC,APRFC,-147.18700000000,63.31120000000
"553",SUDA2UG,Susitna River near Denali,ANC,APRFC,-146.97800000000,63.54330000000
"554",SUDA2LWR,Susitna River near Denali,ANC,APRFC,-147.38000000000,63.29020000000
"555",SUDA2LG,Susitna River near Denali,ANC,APRFC,-147.16000000000,63.49270000000
"556",SUCA2UPR,Susitna River near Cantwell,ANC,APRFC,-147.40600000000,62.63610000000
"557",SUCA2LWR,Susitna River near Cantwell,ANC,APRFC,-147.00400000000,62.65040000000
"558",SKWA2UG,Skwentna River at Skwentna,ANC,APRFC,-152.47700000000,61.59840000000
"559",SKWA2LG,Skwentna River at Skwentna,ANC,APRFC,-152.33400000000,61.70840000000
"560",MONA2UPR,Montana Creek near Talkeetna,ANC,APRFC,-149.51100000000,62.22140000000
"561",MONA2LWR,Montana Creek near Talkeetna,ANC,APRFC,-149.78500000000,62.21500000000
"562",MACA2UPR,Maclaren River at Denali Hwy,ANC,APRFC,-146.57000000000,63.27600000000
"563",MACA2UG,Maclaren River at Denali Hwy,ANC,APRFC,-146.56000000000,63.37910000000
"564",MACA2LWR,Maclaren River at Denali Hwy,ANC,APRFC,-146.56600000000,63.20720000000
"565",MACA2LG,Maclaren River at Denali Hwy,ANC,APRFC,-146.55600000000,63.34750000000
"566",LSUA2UPR,Little Susitna River nr Palmer,ANC,APRFC,-149.17600000000,61.80300000000
"567",LSUA2LWR,Little Susitna River nr Palmer,ANC,APRFC,-149.19600000000,61.77480000000
"568",LSUA2GL,Little Susitna River nr Palmer,ANC,APRFC,-149.07600000000,61.86620000000
"569",LSHA2UPR,Little Susitna River @ Houston,ANC,APRFC,-149.44800000000,61.71320000000
"570",LSHA2LWR,Little Susitna River @ Houston,ANC,APRFC,-149.51900000000,61.66140000000
"571",GCSA2UPR,Susitna River at Gold Creek,ANC,APRFC,-148.39100000000,62.80270000000
"572",GCSA2LWR,Susitna River at Gold Creek,ANC,APRFC,-148.66600000000,62.82910000000
"573",SLAA2UPR,Slate Creek near Coldfoot,FAI,APRFC,-149.88600000000,67.25860000000
"574",SLAA2LWR,Slate Creek near Coldfoot,FAI,APRFC,-149.99100000000,67.22150000000
"575",SFKA2UPR,South Fork Koyukuk River,FAI,APRFC,-149.74600000000,67.03460000000
"576",SFKA2LWR,South Fork Koyukuk River,FAI,APRFC,-150.71100000000,66.81940000000
"577",MFKA2UPR,Middle Fork Koyukuk River,FAI,APRFC,-149.63800000000,67.74320000000
"578",MFKA2LWR,Middle Fork Koyukuk River,FAI,APRFC,-149.76400000000,67.60680000000
"579",KRHA2LOC,Koyukuk River at Hughes,FAI,APRFC,-153.80600000000,66.31910000000
"580",KNRA2UPR,Kanuti River near Hughes,FAI,APRFC,-151.26100000000,66.03820000000
"581",KNRA2LWR,Kanuti River near Hughes,FAI,APRFC,-151.92600000000,66.20280000000
"582",KNFA2UPR,North Fork Koyukuk nr Bettles,FAI,APRFC,-150.86200000000,67.73810000000
"583",KNFA2LWR,North Fork Koyukuk nr Bettles,FAI,APRFC,-150.86800000000,67.45530000000
"584",JONA2UPR,John River near Bettles,FAI,APRFC,-152.39000000000,67.75760000000
"585",JONA2LWR,John River near Bettles,FAI,APRFC,-152.08400000000,67.38370000000
"586",JIRA2UPR,Jim River South Fork Koyukuk,FAI,APRFC,-149.98100000000,66.86620000000
"587",JIRA2LWR,Jim River South Fork Koyukuk,FAI,APRFC,-150.46200000000,66.84060000000
"588",BTTA2UPR,Koyukuk River at Bettles,FAI,APRFC,-150.84900000000,67.38310000000
"589",BTTA2LWR,Koyukuk River at Bettles,FAI,APRFC,-150.99900000000,67.17850000000
"590",ALAA2UPR,Alatna River near Allakaket,FAI,APRFC,-153.82100000000,67.51140000000
"591",ALAA2LWR,Alatna River near Allakaket,FAI,APRFC,-153.41600000000,66.99090000000
"592",ALLA2LOC,Koyukuk River at Allakaket,FAI,APRFC,-152.24900000000,66.76540000000
"593",TONA2UPR,Tonsina River at Tonsina,ANC,APRFC,-145.51600000000,61.44000000000
"594",TONA2LWR,Tonsina River at Tonsina,ANC,APRFC,-145.37400000000,61.51800000000
"595",TONA2GL,Tonsina River at Tonsina,ANC,APRFC,-145.78700000000,61.31750000000
"596",TAZA2UG,Tazlina River at Rich. Hwy,ANC,APRFC,-146.83400000000,61.49470000000
"597",TAZA2LWR,Tazlina River at Rich. Hwy,ANC,APRFC,-146.27300000000,62.06100000000
"598",TAZA2LG,Tazlina River at Rich. Hwy,ANC,APRFC,-146.71100000000,61.58490000000
"599",KLUA2UPR,Klutina River at Copper Center,ANC,APRFC,-145.97500000000,61.57380000000
"600",KLUA2LWR,Klutina River at Copper Center,ANC,APRFC,-145.82700000000,61.73080000000
"601",KLUA2GL,Klutina River at Copper Center,ANC,APRFC,-146.19900000000,61.39350000000
"602",GULA2LOC,Gulkana River at Rich. Hwy,ANC,APRFC,-145.44900000000,62.42660000000
"603",GRSA2UPR,Gulkana River at Sourdough,ANC,APRFC,-146.09500000000,62.86690000000
"604",GRSA2LWR,Gulkana River at Sourdough,ANC,APRFC,-146.04900000000,62.59620000000
"605",GPOA2UPR,Gulkana River at Paxson Lake,ANC,APRFC,-145.48000000000,63.08430000000
"606",GPOA2LWR,Gulkana River at Paxson Lake,ANC,APRFC,-145.53100000000,62.92550000000
