OBJECTID	ID	NAME	CWA	RFC	LON	LAT	MINLON	MAXLON	MINLAT	MAXLAT
228	BCHC2	BADGER CRK	PUB	ABRFC	-105.829	38.6551	-105.99125	-105.67625	38.45042	38.83208
229	PGWC2L	PURGATOIRE RVR	PUB	ABRFC	-105.006	37.1597	-105.18292	-104.80958	36.97542	37.36125
230	PGWC2U	PURGATOIRE RVR UP ELEV	PUB	ABRFC	-105.157	37.171	-105.23292	-105.08458	37.03375	37.31958
231	CLRC2	CLEAR CRK RES	PUB	ABRFC	-106.269	39.0173	-106.29958	-106.23458	38.97958	39.05292
232	MAUA4	ARKANSAS RVR	LZK	ABRFC	-92.7179	34.8827	-92.99542	-92.45958	34.79208	34.95708
233	INGA4	RED RVR	SHV	ABRFC	-94.4625	33.6199	-94.88292	-94.00542	33.41708	33.88208
234	CHKC2	CHALK CRK	PUB	ABRFC	-106.313	38.6923	-106.47042	-106.13458	38.57958	38.77375
235	AERK1N	None	DDC	ABRFC	-101.606	38.4671	-102.43708	-100.67625	38.17542	38.74875
236	RCNK1	WALNUT CRK	DDC	ABRFC	-99.5993	38.5112	-99.82875	-99.40958	38.33375	38.67792
237	GREK1	WALNUT CRK	ICT	ABRFC	-99.0041	38.4071	-99.26625	-98.80958	38.27958	38.57792
238	NMIC2	PURGATOIRE RVR	PUB	ABRFC	-103.731	37.405	-104.12875	-103.45542	36.97542	37.78625
239	THTC2L	PURGATOIRE RVR	PUB	ABRFC	-104.161	37.2401	-104.58292	-103.82625	36.92958	37.51958
240	DWSC2	GRAPE CRK	PUB	ABRFC	-105.47	38.1972	-105.54542	-105.41375	38.13375	38.25708
241	CRCN5	RAYADO CRK	ABQ	ABRFC	-105.113	36.3971	-105.23708	-104.94292	36.31708	36.49875
242	HMCC2	HALFMOON CRK	GJT	ABRFC	-106.464	39.1476	-106.54125	-106.36375	39.07958	39.21542
243	LCVN5	MORA RVR	ABQ	ABRFC	-105.374	36.074	-105.57458	-105.22625	35.90458	36.29458
244	TDDC2	TRINIDAD LAKE	PUB	ABRFC	-104.67	37.0783	-104.85792	-104.52625	36.92125	37.29875
245	SHON5	MORA RVR	ABQ	ABRFC	-105.107	35.8343	-105.55792	-104.75958	35.58792	36.16125
246	PTRC2	PURGATOIRE RVR	PUB	ABRFC	-104.519	37.0867	-104.64542	-104.40542	36.96708	37.25292
247	FNEC2	FOUNTAIN CRK	PUB	ABRFC	-104.864	38.9739	-105.04958	-104.65125	38.70875	39.15708
248	PDLC2	ARKANSAS RVR	PUB	ABRFC	-105.635	38.4855	-105.97875	-105.28875	38.11708	38.86958
249	SPGN5	CIMARRON RVR	ABQ	ABRFC	-104.898	36.4797	-105.16208	-104.54292	36.26708	36.84458
250	CMMN5	CIMARRON RVR	ABQ	ABRFC	-105.117	36.5552	-105.24958	-104.95125	36.45458	36.65292
251	CCAC2	CLEAR LK ABV CLEAR CRK RSV	PUB	ABRFC	-106.411	38.9763	-106.54958	-106.25542	38.89208	39.05292
252	CBAC2	COTTONWOOD CRK	PUB	ABRFC	-106.331	38.79	-106.44125	-106.20125	38.69625	38.87792
253	HMZC2L	HUERFANO RVR	PUB	ABRFC	-105.395	37.6991	-105.49125	-105.27625	37.61708	37.79042
254	FCAC2	FOURMILE CRK	PUB	ABRFC	-105.285	38.7136	-105.57458	-105.06792	38.41708	38.91958
255	PRTC2	ARKANSAS RVR	PUB	ABRFC	-105.163	38.3385	-105.34958	-104.98042	38.02125	38.72375
256	PNNC2L	FOUNTAIN CRK	PUB	ABRFC	-104.665	38.5844	-104.82875	-104.53458	38.42542	38.81542
257	PBAC2L	ARKANSAS RVR	PUB	ABRFC	-104.89	38.3407	-105.08708	-104.68458	38.05042	38.67792
258	PDAC2	ARKANSAS RVR	PUB	ABRFC	-104.72	38.2701	-104.75375	-104.68458	38.20875	38.31542
259	FCHC2	FOUNTAIN CRK	PUB	ABRFC	-104.61	38.413	-104.76625	-104.50125	38.26708	38.54875
260	HMZC2U	HUERFANO RVR UP ELEV	PUB	ABRFC	-105.442	37.6355	-105.51625	-105.33042	37.55458	37.73208
261	SALC2	ARKANSAS RVR	PUB	ABRFC	-106.051	38.6098	-106.26625	-105.85958	38.50875	38.71125
262	ARNC2	ARKANSAS RVR	PUB	ABRFC	-106.074	38.7654	-106.31625	-105.88875	38.60458	38.96125
263	WSVC2	ARKANSAS RVR	PUB	ABRFC	-106.154	38.4951	-106.37875	-105.86792	38.30458	38.66542
264	CSNC2L	FOUNTAIN CRK NR	PUB	ABRFC	-104.988	38.8985	-105.14542	-104.83875	38.78375	39.01542
265	KENO2	CIMARRON RVR	AMA	ABRFC	-103.512	36.9146	-104.19958	-102.91375	36.68792	37.16125
266	FWRC2L	APISHAPA RVR	PUB	ABRFC	-104.208	37.7719	-104.48708	-103.93875	37.39625	38.11958
267	FBRO2	BEAVER RVR(GYMO2B)	AMA	ABRFC	-103.369	36.6593	-103.91625	-102.65958	36.50458	36.86542
268	TBTC2	TWO BUTTE CRK	PUB	ABRFC	-103.039	37.4754	-103.40792	-102.51792	37.23375	37.71542
269	CMTO2R	CMTO2 BASINS RIGHT	OUN	ABRFC	-98.2023	34.8395	-98.26625	-98.13042	34.78792	34.89042
270	TYLN5	CANADIAN RVR	ABQ	ABRFC	-104.517	36.6802	-105.09542	-104.11792	36.24208	37.06958
271	GOLN5	MORA RVR	ABQ	ABRFC	-105.318	35.9091	-105.52042	-105.13458	35.82125	35.99458
272	DAWN5	VERMEJO RVR	ABQ	ABRFC	-104.98	36.879	-105.25792	-104.69708	36.65458	37.09042
273	PGMC2	PURGATOIRE RVR	PUB	ABRFC	-104.796	37.1211	-105.00792	-104.61375	36.95458	37.29875
274	CNCC2	ARKANSAS RVR	PUB	ABRFC	-105.389	38.3158	-105.57875	-105.23042	38.09208	38.54042
275	FHAC2L	FOUNTAIN CRK	PUB	ABRFC	-104.714	38.7012	-104.86208	-104.57208	38.57958	38.83625
276	LARC2L	ARKANSAS RVR	PUB	ABRFC	-103.605	38.4668	-104.26208	-103.03875	37.82958	38.98625
277	LAPC2	PURGATOIRE RVR	PUB	ABRFC	-103.398	37.6624	-103.61208	-103.13875	37.16708	38.07792
278	RTBT2	MUSTANG CRK	AMA	ABRFC	-103.259	36.3614	-104.20792	-102.43875	35.92542	36.90708
279	LOGN5	UTE CRK	ABQ	ABRFC	-103.829	36.0072	-104.27875	-103.32625	35.40458	36.61958
280	LGNN5	REVUELTA CRK	ABQ	ABRFC	-103.662	35.0259	-104.09958	-103.31375	34.79625	35.36542
281	SCVC2L	ST CHARLES RVR	PUB	ABRFC	-104.713	38.0649	-104.97458	-104.45958	37.88792	38.27375
282	CLVC2U	CUCHARAS RVR UP ELEV	PUB	ABRFC	-105.14	37.3308	-105.19125	-105.05958	37.27125	37.41542
283	NPTC2L	ARKANSAS RVR	PUB	ABRFC	-104.326	38.4915	-104.60792	-104.04292	38.11708	38.89875
284	ADLC2	ARKANSAS RVR	PUB	ABRFC	-104.616	38.3032	-104.82042	-104.37625	38.08792	38.50708
285	BONC2L	HUERFANO RVR	PUB	ABRFC	-104.482	37.9719	-104.83292	-104.23458	37.62958	38.24458
286	SNCN5	CANADIAN RVR	ABQ	ABRFC	-104.618	36.0224	-105.23292	-104.15125	35.45458	36.56542
287	AMCT2	PALO DURO CRK	AMA	ABRFC	-102.556	35.0713	-103.19125	-101.98875	34.83792	35.30292
288	LAMC2L	BIG SANDY CRK	PUB	ABRFC	-103.105	38.8272	-103.97458	-102.28042	38.09208	39.39875
289	EHTK1	CIMARRON RVR(FRGO2B)	DDC	ABRFC	-102.702	37.0113	-103.62458	-101.86792	36.68375	37.30292
290	COOK1	ARKANSAS RVR	DDC	ABRFC	-102.366	37.9857	-102.84958	-101.95125	37.58792	38.39458
291	AMAT2B	CANADIAN RVR	AMA	ABRFC	-103.03	35.9517	-103.77875	-102.29292	35.52958	36.35292
292	CMTO2L	CMTO2  LEFT BASINS	OUN	ABRFC	-98.1882	34.9074	-98.29125	-98.10125	34.82125	34.97375
293	FSEC2L	FOUNTAIN CRK	PUB	ABRFC	-104.767	38.7942	-104.85375	-104.68042	38.70875	38.89042
294	AMAT2C	CANADIAN RVR	AMA	ABRFC	-103.006	35.3914	-103.47458	-102.42625	34.89208	35.84875
295	NKHO2L	NKHO2 BASINS LEFT	OUN	ABRFC	-98.0865	34.9394	-98.16625	-97.95958	34.85458	35.01125
296	NKHO2R	NKHO2 BASINS RIGHT	OUN	ABRFC	-98.0094	34.8317	-98.17458	-97.86792	34.75042	34.94875
297	CNCN5	CANADIAN RVR	ABQ	ABRFC	-104.511	35.4059	-105.03292	-104.12208	34.94625	35.77792
298	GYMO2	BEAVER RVR	AMA	ABRFC	-102.147	36.6274	-102.98708	-101.45958	36.36708	36.85708
299	SPMT2	PALO DURO CRK	AMA	ABRFC	-101.941	36.038	-102.65792	-101.25542	35.78792	36.29458
300	MRIT2	CANADIAN RVR	AMA	ABRFC	-101.845	35.6635	-102.36625	-101.51792	35.29208	35.91125
301	DRFK1	ARKANSAS RVR	DDC	ABRFC	-101.908	37.755	-103.04125	-100.94292	37.27958	38.34042
302	GCCO2	BEAVER RVR(OPLO2B)	AMA	ABRFC	-102.111	36.3728	-103.01625	-101.33042	36.10875	36.65708
303	UTEN5	CANADIAN RVR	ABQ	ABRFC	-103.966	35.3738	-104.46208	-103.40958	34.90875	35.98208
304	ENWK1	CROOKED CRK	DDC	ABRFC	-100.512	37.3966	-101.08292	-100.01375	36.98375	37.69042
305	GCKK1	ARKANSAS RVR	DDC	ABRFC	-101.004	37.9385	-101.15375	-100.85542	37.82542	38.04875
306	JMCC2	JOHN MARTIN DAM	PUB	ABRFC	-103.142	37.8565	-103.40375	-102.90542	37.44625	38.34875
307	BLAT2	BUFFALO LAKE	AMA	ABRFC	-102.858	34.7909	-103.76208	-102.03458	34.55042	35.03208
308	LMAC2	ARKANSAS RVR	PUB	ABRFC	-102.884	38.1706	-103.32042	-102.58042	37.60458	38.65292
309	CDNT2B	CANADIAN RVR	AMA	ABRFC	-101.319	35.6937	-101.75375	-100.95958	35.29208	36.07375
310	GRET2	SALT FK RED RVR/GREENBELT LK	AMA	ABRFC	-101.103	35.0972	-101.45375	-100.87208	34.87542	35.24458
311	ZENK1	RATTLESNAKE CRK	ICT	ABRFC	-98.8666	38.0125	-99.24542	-98.52208	37.80875	38.17792
312	DDCK1	ARKANSAS RVR	DDC	ABRFC	-100.891	37.9539	-102.21208	-100.00958	37.57125	38.40708
313	MACK1	RATTLESNAKE CRK	ICT	ABRFC	-99.3072	37.6927	-99.84125	-98.84292	37.41292	37.91958
314	WLGT2	SLT FRK RED RVR	AMA	ABRFC	-100.599	35.0285	-100.94958	-100.18875	34.80458	35.26125
315	CHYO2	WASHITA RVR	OUN	ABRFC	-99.8529	35.6648	-100.08292	-99.63458	35.48375	35.89042
316	SYRK1	ARKANSAS RVR	DDC	ABRFC	-101.899	38.0258	-102.11625	-101.70542	37.84625	38.23625
317	KENK1	ARKANSAS RVR	DDC	ABRFC	-101.699	37.9847	-101.88708	-101.55958	37.80875	38.20292
318	AMAT2	CANADIAN RVR	AMA	ABRFC	-102.156	35.4207	-102.56208	-101.68042	35.14208	35.77375
319	CDNT2	CANADIAN RVR	AMA	ABRFC	-100.76	35.8671	-101.32042	-100.31792	35.45875	36.16542
320	KTNT2	SWEETWATER CRK	AMA	ABRFC	-100.369	35.5186	-100.68708	-100.09292	35.38792	35.64875
321	CHYO2B	WASHITA RVR	OUN	ABRFC	-100.285	35.6937	-100.67458	-99.95125	35.55042	35.83625
322	LYNK1B	COW CRK	ICT	ABRFC	-98.791	38.5318	-99.07875	-98.55542	38.36708	38.66958
323	SEIO2	N CANADIAN RVR	OUN	ABRFC	-99.2363	36.281	-99.60792	-98.88042	35.99625	36.58625
324	RAYK1	RATTLESNAKE CRK	ICT	ABRFC	-98.545	38.1809	-98.70792	-98.39292	38.04208	38.29458
325	WANO2B	CIMARRON RVR	OUN	ABRFC	-99.6032	36.7799	-99.88292	-99.34292	36.59625	36.94875
326	TGAO2	CANADIAN RVR	OUN	ABRFC	-99.7024	35.9746	-100.41625	-98.93458	35.75875	36.19875
327	SPRT2	PALO DURO CRK	AMA	ABRFC	-101.362	36.2193	-101.81208	-101.10125	35.95042	36.41125
328	RPDO2	PALO DURO CRK	AMA	ABRFC	-101.105	36.4012	-101.28708	-100.97625	36.21708	36.57792
329	OPLO2	BEAVER RVR	AMA	ABRFC	-101.683	36.8108	-102.62042	-101.11375	36.49625	37.03208
330	FSLO2	WOLF CRK	OUN	ABRFC	-99.9145	36.3054	-100.37042	-99.47208	36.02958	36.57792
331	CLTO2	KIAMICHI RVR	OUN	ABRFC	-94.9472	34.6783	-95.38292	-94.42208	34.53375	34.84042
332	ANTO2	Kiamichi River	TSA	ABRFC	-95.6219	34.4495	-95.83708	-95.25958	34.21292	34.67792
333	HGLO2	KIAMICHI RVR	OUN	ABRFC	-95.4557	34.232	-95.79125	-95.18042	33.96292	34.55708
334	WDWO2	N CANADIAN RVR	OUN	ABRFC	-100.227	36.5911	-101.07458	-99.33875	36.23792	36.93625
335	GTBK1	ARKANSAS RVR	ICT	ABRFC	-99.0713	38.1747	-99.37875	-98.73875	37.85458	38.39458
336	PTTK1	S FK NINNESCAH RVR	DDC	ABRFC	-98.8537	37.6371	-99.06625	-98.69292	37.51708	37.75708
337	ALBK1	WALNUT CRK	DDC	ABRFC	-99.274	38.4683	-99.58292	-98.99292	38.30875	38.61542
338	LCBT2	WOLF CRK (FSLO2B)	AMA	ABRFC	-100.695	36.2171	-101.23292	-100.24708	36.05875	36.39458
339	FRGO2	CIMARRON RVR	DDC	ABRFC	-101.604	37.2772	-103.18708	-100.45958	36.83792	37.80292
340	BVRO2	BEAVER RVR	AMA	ABRFC	-100.997	36.7147	-101.58292	-100.49708	36.24625	37.05708
341	GLOO2	GLOVER RVR	SHV	ABRFC	-94.8969	34.3345	-95.10375	-94.74292	34.07542	34.53208
342	CNEO2	LOWER CLEAR BOGGY CRK UNCONTROLLED	OUN	ABRFC	-96.2984	34.2958	-96.47458	-96.16792	34.12542	34.44875
343	CNEO2R	RIGHT CLR BOGGY  DAMS	OUN	ABRFC	-96.3943	34.2814	-96.50375	-96.28458	34.20042	34.37792
344	CNEO2L	LEFT CLR BOGGY DAMS	OUN	ABRFC	-96.2691	34.4091	-96.34542	-96.18875	34.29208	34.49458
345	CNUO2	UCONTROLLED UPPER CLR BOGGY	OUN	ABRFC	-96.4718	34.5676	-96.70792	-96.28875	34.33375	34.77792
346	SLAM7	SPRING RIVER	SGF	ABRFC	-93.8239	37.0685	-94.08708	-93.56375	36.87125	37.25292
347	LYNK1	COW CRK	ICT	ABRFC	-98.3998	38.4741	-98.71625	-98.11375	38.25042	38.67792
348	AERK1	WALNUT CRK	DDC	ABRFC	-100.201	38.4893	-100.85375	-99.59708	38.29208	38.69042
349	ARCK1	ARKANSAS RVR	ICT	ABRFC	-97.2181	37.1959	-97.44542	-97.00542	36.99625	37.38625
350	TQLC2	LAKE FORK CRK	GJT	ABRFC	-106.44	39.2764	-106.52458	-106.33458	39.20042	39.33625
351	LEDC2	ARKANSAS RVR	GJT	ABRFC	-106.282	39.3142	-106.45375	-106.12208	39.21708	39.40292
352	TINC2	TWIN LAKES INFLOW	GJT	ABRFC	-106.513	39.0629	-106.61625	-106.38042	38.96292	39.18208
353	ABEC2	ARKANSAS RVR	GJT	ABRFC	-106.342	39.2116	-106.51625	-106.14708	39.13792	39.28208
354	TLRC2	LAKE CREEK	GJT	ABRFC	-106.375	39.064	-106.47042	-106.28458	38.98375	39.12792
355	ARGC2	ARKANSAS RVR	PUB	ABRFC	-106.28	39.1154	-106.46625	-106.15125	39.00458	39.21542
356	ARKK1	WALNUT RVR	ICT	ABRFC	-96.9562	37.1699	-97.07875	-96.83042	37.03792	37.30292
357	DDET2	LK DIVERSION-WICHITA RVR	OUN	ABRFC	-99.0449	33.7693	-99.19958	-98.90542	33.65458	33.87792
358	KNRO2	UNCLE JOHN CRK	OUN	ABRFC	-97.9063	35.6993	-98.03708	-97.78875	35.55042	35.88208
359	GSPO2	SALT FRK ARK RVR	OUN	ABRFC	-98.4003	36.9507	-98.82042	-98.08042	36.50875	37.39875
360	OKBO2	N CANADIAN RVR	OUN	ABRFC	-97.5323	35.4482	-97.80375	-97.31375	35.34208	35.60292
361	EPRK1	NEOSHO RVR	TOP	ABRFC	-96.2393	38.4643	-96.32042	-96.17208	38.40875	38.54458
362	ONEO2	CIMARRON RVR	OUN	ABRFC	-98.5549	36.4198	-98.96208	-98.07208	36.05458	36.85292
363	ACDO2	DEEP FORK RVR	OUN	ABRFC	-97.4724	35.5715	-97.65375	-97.32625	35.46708	35.69458
364	CCKO2	WASHITA RVR	OUN	ABRFC	-98.2224	35.2114	-98.49958	-97.94292	34.90458	35.50292
365	ELMA4	ILLINOIS RVR	TSA	ABRFC	-94.2143	36.2806	-94.38292	-94.08042	36.15042	36.38625
366	ANDO2	WASHITA RVR	OUN	ABRFC	-98.4161	35.0853	-98.61208	-98.22208	34.95875	35.25708
367	NKHO2	LITTLE WASHITA RVR	OUN	ABRFC	-98.0129	34.8975	-98.14958	-97.87208	34.76292	35.01958
368	HRHO2	N CANADIAN RVR	OUN	ABRFC	-97.2849	35.5203	-97.39958	-97.16792	35.40875	35.63208
369	TONO2B	SALT FK ARKANSAS RVR	OUN	ABRFC	-98.0357	36.7816	-98.22875	-97.85542	36.46708	37.09458
370	NEOK1	NEOSHO RVR	TOP	ABRFC	-96.1398	38.4617	-96.30375	-95.92625	38.24625	38.71958
371	LWTT2	LAKE WICHITA-HOLIDAY CRK	OUN	ABRFC	-98.7056	33.7859	-98.96625	-98.50542	33.67542	33.90292
372	ALXO2	WASHITA RVR	OUN	ABRFC	-97.8757	35.091	-98.14542	-97.63875	34.86708	35.32792
373	SYOT2	WICHITA RVR	OUN	ABRFC	-100.014	33.7797	-100.71625	-99.10958	33.50458	34.14042
374	DOVO2B	CIMARRON RVR	OUN	ABRFC	-98.0355	36.313	-98.33708	-97.80542	35.95042	36.58208
375	SVYA4	ILLINOIS RVR	TSA	ABRFC	-94.3166	35.9845	-94.48292	-94.16792	35.82958	36.12792
376	KNGO2	KINGFISHER CRK	OUN	ABRFC	-98.1309	35.8016	-98.37875	-97.88458	35.59625	35.96125
377	TCMO2	LITTLE RVR	OUN	ABRFC	-97.1024	35.192	-97.28292	-96.90542	35.05458	35.35292
378	ELTT2	BEAVER CRK	OUN	ABRFC	-99.1004	33.9662	-99.37875	-98.87208	33.80458	34.12375
379	NRMO2	LITTLE RVR	OUN	ABRFC	-97.3407	35.2925	-97.54542	-97.16792	35.10042	35.46125
380	MDKK1N	S FRK NINNESCAH RVR NONCON	ICT	ABRFC	-98.9168	37.707	-99.15375	-98.66375	37.57542	37.80292
381	BRLK1	NEOSHO RVR	TOP	ABRFC	-95.7674	38.207	-95.84958	-95.68042	38.14208	38.28208
382	LRYK1	NEOSHO RVR	TOP	ABRFC	-95.7654	38.1285	-96.04125	-95.53875	37.89208	38.39458
383	CTWK1	COTTONWOOD RVR	ICT	ABRFC	-96.755	38.3678	-96.97458	-96.48875	38.02542	38.68625
384	OXFK1	ARKANSAS RVR	ICT	ABRFC	-97.2368	37.4008	-97.40792	-97.06792	37.25042	37.57792
385	BTTK1	PAWNEE RVR	DDC	ABRFC	-100.307	38.1901	-100.82875	-99.59708	37.90875	38.43625
386	BETK1	BUCKNER CRK	DDC	ABRFC	-99.9882	37.9754	-100.51208	-99.61792	37.72542	38.23625
387	ROZK1	PAWNEE RIVER AT ROZEL	DDC	ABRFC	-99.5477	38.2088	-99.70792	-99.37625	38.00042	38.41542
388	KNSK1	ARKANSAS RVR	DDC	ABRFC	-99.8317	37.6558	-100.31625	-99.33458	37.46292	37.95292
389	LRDK1	ARKANSAS RVR	DDC	ABRFC	-99.4552	38.0023	-99.93292	-98.98042	37.66292	38.38625
390	PLVO2	WASHITA RVR	OUN	ABRFC	-97.4441	34.8788	-97.67458	-97.17625	34.72958	35.05292
391	HVRO2	WILDHORSE CRK	OUN	ABRFC	-97.5759	34.5598	-97.98292	-97.21375	34.37542	34.71958
392	ARBO2	ROCK CRK	OUN	ABRFC	-96.9701	34.529	-97.09125	-96.84708	34.37125	34.69042
393	DVSO2	None	None	ABRFC	-97.1814	34.4156	-97.25792	-97.11792	34.36292	34.46542
394	DURO2	WASHITA RVR	OUN	ABRFC	-97.2823	34.5396	-98.00792	-96.91375	34.12958	34.91125
395	DSNT2	RED RVR	OUN	ABRFC	-96.8408	34.0351	-97.27042	-96.43458	33.56708	34.62375
396	ARCT2B	RED RVR	OUN	ABRFC	-96.3265	33.7879	-96.72875	-95.90542	33.47542	34.14875
397	ARCT2	RED RVR	OUN	ABRFC	-95.9364	33.7707	-96.45792	-95.46792	33.37958	34.16125
398	DEKT2B	RED RVR	SHV	ABRFC	-95.3263	33.8728	-95.74542	-94.98875	33.60458	34.20292
399	DEKT2	RED RVR	SHV	ABRFC	-94.9505	33.7755	-95.28708	-94.67208	33.61292	34.00292
400	MCNK1	LIGHTNING CREEK	ICT	ABRFC	-94.9195	37.4304	-95.07875	-94.78458	37.25875	37.65708
401	OSWK1	NEOSHO RVR	ICT	ABRFC	-95.1069	37.276	-95.21208	-95.00542	37.14625	37.38208
402	NSOK1	Neosho River nr Oswego 3E	ICT	ABRFC	-95.0228	37.2294	-95.12458	-94.90958	37.14208	37.31125
403	OSLK1	Labette Creek nr Oswego 6NW	ICT	ABRFC	-95.2979	37.3489	-95.48292	-95.12625	37.14208	37.53625
404	COMO2	NEOSHO RVR	TSA	ABRFC	-95.0676	37.0923	-95.38708	-94.77208	36.86708	37.34458
405	PENO2	NEOSHO RVR	TSA	ABRFC	-94.7399	36.7197	-95.08292	-94.34708	36.38375	37.08625
406	MFDO2	NEOSHO RVR	TSA	ABRFC	-95.1229	36.5701	-95.37875	-94.79292	36.16708	37.01125
407	GIBO2	NEOSHO RVR	TSA	ABRFC	-95.2293	36.1791	-95.51625	-94.77625	35.82542	36.67375
408	MKGO2	ARKANSAS RVR	TSA	ABRFC	-95.5776	35.7479	-95.91625	-95.14292	35.55042	35.95292
409	WFLO2	ARKANSAS RVR	TSA	ABRFC	-95.1952	35.7189	-95.45375	-94.94292	35.54208	35.92375
410	KERO2C	ARKANSAS RVR	TSA	ABRFC	-95.2793	35.4463	-95.62458	-94.96792	35.16292	35.71958
411	KERO2	ARKANSAS RVR	TSA	ABRFC	-94.8375	35.5187	-95.12042	-94.58042	35.25458	35.83208
412	MAYO2	ARKANSAS RVR	TSA	ABRFC	-94.7282	35.2916	-94.89958	-94.53458	35.16292	35.43625
413	VBUA4	ARKANSAS RVR	TSA	ABRFC	-94.5359	35.3556	-94.73708	-94.32208	35.14208	35.59458
414	OZGA4S	ARKANSAS RVR	LZK	ABRFC	-94.197	35.449	-94.42042	-93.87208	35.12542	35.85292
415	OZGA4	ARKANSAS RVR	LZK	ABRFC	-93.9702	35.5288	-94.21625	-93.65542	35.38792	35.68208
416	DARA4C	ARKANSAS RVR	LZK	ABRFC	-93.7017	35.3939	-94.05375	-93.38458	35.14208	35.66125
417	DARA4B	ARKANSAS RVR	LZK	ABRFC	-93.3658	35.4409	-93.63708	-93.12208	35.12958	35.75292
418	DARA4	ARKANSAS RVR	LZK	ABRFC	-93.0589	35.477	-93.40375	-92.75958	35.17958	35.79458
419	MORA4S	ARKANSAS RVR(MOLA4)	LZK	ABRFC	-93.1116	35.1264	-93.51625	-92.74292	34.95875	35.32792
420	MORA4	ARKANSAS RVR	LZK	ABRFC	-92.7846	35.3601	-93.09958	-92.48042	35.08375	35.56958
421	TODA4	ARKANSAS RVR	LZK	ABRFC	-92.3712	35.2761	-92.79958	-91.98042	35.01292	35.53208
422	LITA4	ARKANSAS RVR	LZK	ABRFC	-92.498	34.9061	-92.77875	-92.23042	34.71292	35.13625
423	DTLA4	ARKANSAS RVR	LZK	ABRFC	-92.1955	34.7374	-92.28708	-92.11792	34.64208	34.82375
424	LNDA4	ARKANSAS RVR	LZK	ABRFC	-92.2941	34.6006	-92.60375	-92.02208	34.36292	34.81958
425	PBFA4	ARKANSAS RVR	LZK	ABRFC	-92.0714	34.3567	-92.18708	-91.96792	34.27125	34.45292
426	YWRQ9UPR	Yukon River above White River	None	APRFC	-134.043	60.7549	-136.83655	-136.65884	63.17162	63.24742
427	YWRQ9LWR	Yukon River above White River	None	APRFC	-135.036	61.202	-139.99301	-130.93963	58.92651	63.22628
428	YDAQ9UPR	Yukon River at Dawson	FAI	APRFC	-139.7	62.0867	-139.41915	-139.3346	64.13458	64.19367
429	YDAQ9LWR	Yukon River at Dawson	FAI	APRFC	-140.015	62.9211	-142.57749	-138.09083	60.78792	64.24675
430	WHRQ9NG	White River near Beaver Cr.	None	APRFC	-141.039	61.6849	-142.21282	-140.04123	61.2592	62.01514
431	WHRQ9GL	White River near Beaver Cr.	None	APRFC	-141.211	61.4603	-140.64804	-140.56381	61.90856	61.9694
432	SRMQ9UPR	Stewart River at Yukon Mouth	None	APRFC	-136.261	63.7273	-137.78591	-135.33835	63.64045	64.57129
433	SRMQ9LWR	Stewart River at Yukon Mouth	None	APRFC	-137.102	63.4734	-139.37628	-134.04738	62.89473	64.35509
434	SRFQ9UPR	Stewart River near Mayo	None	APRFC	-132.557	63.7374	-135.76926	-135.72759	63.25274	63.29347
435	SRFQ9LWR	Stewart River near Mayo	None	APRFC	-133.759	63.6931	-132.90881	-132.86013	63.13422	63.18048
436	PRXQ9UPR	Pelly River at Pelly Crossing	None	APRFC	-132.058	62.4282	-131.78266	-131.7398	61.65673	61.69957
437	PRXQ9LWR	Pelly River at Pelly Crossing	None	APRFC	-133.672	62.582	-130.02018	-129.94442	62.8659	62.9147
438	KLNQ9UPR	Klondike River abv Bonanza R.	None	APRFC	-137.692	64.1868	-139.13169	-136.37237	63.80379	64.62305
439	KLNQ9LWR	Klondike River abv Bonanza R.	None	APRFC	-138.427	64.0173	-139.47497	-136.74332	63.6824	64.46204
440	FMWA2UPR	West Fork at Taylor Hwy	FAI	APRFC	-142.633	63.669	-142.59589	-142.53094	63.84232	63.88606
441	FMWA2LWR	West Fork at Taylor Hwy	FAI	APRFC	-142.633	63.6607	-143.28552	-142.11468	63.41106	63.93147
442	FMMA2UPR	Mosquito Fork at Taylor Hwy	FAI	APRFC	-143.002	64.0476	-143.85689	-141.9815	63.78805	64.28109
443	FMMA2LWR	Mosquito Fork at Taylor Hwy	FAI	APRFC	-142.803	63.9524	-143.64355	-141.97508	63.6868	64.25812
444	FMKA2UPR	Walker Fork at Taylor Hwy	FAI	APRFC	-141.387	63.9691	-141.60306	-141.13556	64.02238	64.23084
445	FMKA2LWR	Walker Fork at Taylor Hwy	FAI	APRFC	-141.484	64.0049	-141.80306	-140.97849	63.78072	64.22277
446	UCHA2UPR	Chena River near Two Rivers	FAI	APRFC	-145.734	65.0379	-146.60721	-144.69167	64.71977	65.29784
447	UCHA2LWR	Chena River near Two Rivers	FAI	APRFC	-145.987	64.9869	-146.13993	-146.09805	65.23144	65.27274
448	TAFA2UPR	Tanana River at Fairbanks	FAI	APRFC	-146.565	63.7288	-145.14157	-145.06157	64.47428	64.52695
449	TAFA2GL	Tanana River at Fairbanks	FAI	APRFC	-146.723	63.6267	-147.61407	-147.54624	63.79565	63.84595
450	TKGA2LWR	Tok River near Tok	FAI	APRFC	-143.384	63.0329	-144.27156	-142.79241	62.66686	63.34873
451	TKGA2UPR	Tok River near Tok	FAI	APRFC	-143.612	63.0573	-144.27716	-143.21516	63.05911	63.31541
452	TSGA2LOC	Tanana River at Tanacross	FAI	APRFC	-142.943	63.3537	-143.40792	-142.40814	63.17958	63.51817
