USGS_ID	USGS_name	Site_type	Longitude	Latitude	Alt_Lon	Alt_Lat	Elevation	Minlon	Maxlon	Minlat	Maxlat	RFC_ID	NWS_ID	NWS_alt_ID	HSA_ID	CWA_ID	GOES_ID	HUC8	State_Code	NWM Reach ID	Active	PEDTS obs	PEDTS_pred	Hgraph_type
-	-	unknown	-98.34750	44.19800	-	-	-	-98.60375	-98.08458	43.99625	44.46958	MBRFC	2653	-	-	FSD	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.29290	43.93430	-	-	-	-98.52875	-98.00958	43.74625	44.20708	MBRFC	2654	-	-	FSD	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.99720	47.41420	-	-	-	-99.32458	-98.72625	47.19208	47.61542	MBRFC	2660	-	-	BIS	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.83600	47.30070	-	-	-	-98.87875	-98.78875	47.23792	47.38208	MBRFC	2661	-	-	BIS	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.70200	45.88280	-	-	-	-98.76625	-98.65125	45.81292	45.96542	MBRFC	2668	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.20730	45.84740	-	-	-	-98.27875	-98.10958	45.74625	45.98625	MBRFC	2670	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.28800	45.74780	-	-	-	-98.37458	-98.18875	45.65042	45.86542	MBRFC	2671	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.26830	45.74100	-	-	-	-98.33292	-98.21375	45.65042	45.81125	MBRFC	2672	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.94680	45.74780	-	-	-	-98.25792	-97.53042	45.50042	46.04042	MBRFC	2673	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.97330	44.74710	-	-	-	-98.22458	-97.71792	44.51292	44.96542	MBRFC	2677	-	-	FSD	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.16950	43.73800	-	-	-	-98.32875	-97.99708	43.65042	43.81958	MBRFC	2679	-	-	FSD	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.36110	44.34670	-	-	-	-97.69125	-97.01792	44.05875	44.67375	MBRFC	2681	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.22780	46.07190	-	-	-	-99.66625	-98.82625	45.89208	46.29042	MBRFC	2682	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.37780	45.46200	-	-	-	-99.76208	-98.96375	44.97958	45.99875	MBRFC	2683	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.49860	44.90350	-	-	-	-97.80792	-97.20542	44.54625	45.25292	MBRFC	2684	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.50510	45.39130	-	-	-	-97.94542	-97.02625	44.89625	45.83625	MBRFC	2685	-	-	ABR	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.49180	47.20730	-	-	-	-100.14542	-98.95125	46.82958	47.54875	MBRFC	2686	-	-	BIS	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.08160	46.48560	-	-	-	-99.32042	-98.83875	46.08375	46.93208	MBRFC	2687	-	-	BIS	-	-	-	-	-	-	-	unknown
-	-	unknown	-112.59200	47.25970	-	-	-	-112.85792	-112.39708	47.14208	47.38208	MBRFC	2802	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-112.10600	47.25980	-	-	-	-112.48708	-111.86792	47.08792	47.40708	MBRFC	2804	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.81700	47.03480	-	-	-	-111.12042	-110.54292	46.81708	47.22792	MBRFC	2815	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.78600	47.31190	-	-	-	-111.00375	-110.56375	47.07125	47.57792	MBRFC	2817	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.67800	47.49330	-	-	-	-110.85792	-110.49708	47.38375	47.61958	MBRFC	2818	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.43300	47.68860	-	-	-	-111.67875	-111.17208	47.55458	47.81125	MBRFC	2828	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-112.08800	45.02570	-	-	-	-112.48708	-111.79708	44.76292	45.26542	MBRFC	2834	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.40500	44.86470	-	-	-	-111.59958	-111.15958	44.69208	45.00292	MBRFC	2842	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.87700	46.94320	-	-	-	-110.70375	-109.20542	46.65042	47.30708	MBRFC	2870	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.81200	47.32030	-	-	-	-110.64125	-109.19708	46.90042	47.74875	MBRFC	2871	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.83400	46.36410	-	-	-	-110.37458	-109.42625	46.09625	46.76958	MBRFC	2874	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-108.52300	46.50910	-	-	-	-109.16208	-108.08458	46.22125	46.82792	MBRFC	2877	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-108.42100	46.87660	-	-	-	-109.37458	-107.43458	46.24625	47.39875	MBRFC	2879	-	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.77600	47.77390	-	-	-	-108.01625	-106.18042	47.32542	48.04042	MBRFC	2881	-	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.21000	45.46300	-	-	-	-110.49958	-109.90125	45.12958	45.85292	MBRFC	2904	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.88500	43.69890	-	-	-	-110.10375	-109.69292	43.53792	43.84875	MBRFC	2910	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.29100	43.35070	-	-	-	-106.63708	-105.95542	43.06708	43.66125	MBRFC	2949	-	-	RIW	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.95300	43.21160	-	-	-	-107.51208	-106.43458	42.73375	43.64458	MBRFC	2952	-	-	RIW	-	-	-	-	-	-	-	unknown
-	-	unknown	-108.40500	45.51010	-	-	-	-108.70375	-108.11792	45.20458	45.84458	MBRFC	2955	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.78400	46.61360	-	-	-	-106.63708	-104.94708	46.28792	46.91958	MBRFC	2963	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-108.05600	46.07320	-	-	-	-108.84958	-107.27208	45.57542	46.54875	MBRFC	2967	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-108.26600	42.99720	-	-	-	-108.49542	-108.09292	42.78792	43.17792	MBRFC	2970	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.21000	45.02330	-	-	-	-110.41625	-109.98458	44.77542	45.23625	MBRFC	2972	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.03400	44.75550	-	-	-	-110.23708	-109.80542	44.55042	44.99042	MBRFC	2978	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.08600	45.97010	-	-	-	-109.54542	-108.66375	45.76292	46.20708	MBRFC	2979NC	2979	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.98700	44.85450	-	-	-	-107.08292	-106.90542	44.80458	44.91125	MBRFC	2982	-	-	BIL	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.11600	49.49490	-	-	-	-110.28708	-109.95125	49.35458	49.61958	MBRFC	3010	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.90910	39.39880	-	-	-	-99.14958	-98.67208	39.18375	39.59042	MBRFC	302	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.02700	47.89310	-	-	-	-104.58708	-103.49708	47.35458	48.34875	MBRFC	3020	-	-	BIS	-	-	-	-	-	-	-	unknown
-	-	unknown	-107.27100	48.66540	-	-	-	-107.39958	-107.12208	48.56292	48.78208	MBRFC	3022	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.18250	39.78130	-	-	-	-99.66208	-98.87625	39.51292	39.99458	MBRFC	303	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-107.36300	48.28320	-	-	-	-107.79125	-107.08458	47.91292	48.54042	MBRFC	3033	-	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.72000	47.24100	-	-	-	-106.00792	-105.36792	47.01292	47.45708	MBRFC	3040	-	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.74600	48.45970	-	-	-	-105.27875	-104.23458	48.11292	48.81542	MBRFC	3045	-	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.19100	49.09870	-	-	-	-110.57042	-109.62625	48.79208	49.46542	MBRFC	3048NC	3048	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.12200	48.80110	-	-	-	-104.58708	-103.58042	48.22958	49.39458	MBRFC	3049NC	3049	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.58220	39.64940	-	-	-	-98.76625	-98.40125	39.43375	39.90292	MBRFC	305	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.61500	49.14540	-	-	-	-104.89542	-104.32208	48.87125	49.45292	MBRFC	3050NC	3050	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-107.01500	48.38020	-	-	-	-107.14542	-106.91792	48.29625	48.47792	MBRFC	3057	-	-	GGW	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.65100	48.73040	-	-	-	-111.15792	-110.08875	48.39625	49.03208	MBRFC	3059	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.52200	39.37650	-	-	-	-98.78708	-98.29292	39.19208	39.64458	MBRFC	306	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.37800	48.25530	-	-	-	-110.61625	-110.08042	48.05458	48.50292	MBRFC	3060	-	-	GTF	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.74300	42.97420	-	-	-	-107.30375	-106.32625	42.72542	43.21542	MBRFC	3106	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.60940	39.30830	-	-	-	-97.74958	-97.47208	39.10042	39.46125	MBRFC	311	-	-	TOP	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.25300	41.62610	-	-	-	-102.48292	-102.07208	41.37958	41.85292	MBRFC	3111	-	-	LBF	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.37700	41.55260	-	-	-	-101.81208	-100.99708	41.32125	41.75708	MBRFC	3112	-	-	LBF	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.53500	41.88570	-	-	-	-103.14542	-102.06792	41.57542	42.31542	MBRFC	3114	-	-	LBF	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.92600	41.38280	-	-	-	-106.18708	-105.64292	41.24625	41.49042	MBRFC	3129	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.07500	42.37300	-	-	-	-105.67458	-104.58458	42.17125	42.61125	MBRFC	3133	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.29100	41.80170	-	-	-	-103.54958	-102.93875	41.59208	42.05292	MBRFC	3140	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.02800	41.29350	-	-	-	-101.39542	-100.73042	41.11708	41.51125	MBRFC	3145	-	-	LBF	-	-	-	-	-	-	-	unknown
-	-	unknown	-98.64550	39.11600	-	-	-	-98.87875	-98.42625	38.93792	39.26542	MBRFC	315	-	-	ICT	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.74900	41.60260	-	-	-	-104.14958	-103.24292	41.45042	41.79042	MBRFC	3158	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.70000	41.45210	-	-	-	-105.49958	-104.03458	41.27125	41.66542	MBRFC	3159	-	-	cys	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.44400	41.70590	-	-	-	-105.19125	-103.80958	41.42958	42.02375	MBRFC	3160	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.49300	40.60980	-	-	-	-106.72875	-106.21375	40.30875	40.97792	MBRFC	3175	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.53800	41.17030	-	-	-	-106.76208	-106.26375	40.84208	41.46125	MBRFC	3177	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.31600	41.10640	-	-	-	-106.52875	-106.11792	40.88792	41.29875	MBRFC	3178	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-107.05500	41.50880	-	-	-	-107.47042	-106.56375	41.17542	41.73625	MBRFC	3179	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.28600	41.70290	-	-	-	-106.60792	-105.97625	41.42125	41.91125	MBRFC	3180	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.01200	42.25140	-	-	-	-106.43292	-105.71792	41.93792	42.50292	MBRFC	3182	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-108.59300	42.41730	-	-	-	-109.22042	-107.95125	42.20458	42.68625	MBRFC	3183	-	-	RIW	-	-	-	-	-	-	-	unknown
-	-	unknown	-107.82600	42.55320	-	-	-	-108.25375	-107.33042	42.22542	42.83208	MBRFC	3184	-	-	RIW	-	-	-	-	-	-	-	unknown
-	-	unknown	-107.12300	42.58490	-	-	-	-107.43708	-106.76792	42.22958	42.84458	MBRFC	3185	-	-	RIW	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.67600	42.78410	-	-	-	-106.01625	-105.21792	42.39625	43.09875	MBRFC	3186	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.35400	42.08540	-	-	-	-105.85792	-104.83458	41.76292	42.36542	MBRFC	3188	-	-	CYS	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.71110	38.67110	-	-	-	-97.86625	-97.57625	38.55458	38.79458	MBRFC	320	-	-	ICT	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.34900	38.96510	-	-	-	-105.54958	-105.13458	38.82542	39.10708	MBRFC	3201	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.46700	39.13090	-	-	-	-105.62875	-105.25125	39.02125	39.26125	MBRFC	3202	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.52800	39.29040	-	-	-	-105.63292	-105.40958	39.20875	39.38208	MBRFC	3204	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.32900	39.24920	-	-	-	-105.44958	-105.21375	39.15458	39.32792	MBRFC	3205	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.13500	39.08750	-	-	-	-105.29958	-104.98875	38.87125	39.27792	MBRFC	3206	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.51300	39.42250	-	-	-	-105.70375	-105.30542	39.27125	39.58625	MBRFC	3208	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.34800	39.43600	-	-	-	-105.59958	-105.15125	39.25458	39.58208	MBRFC	3209	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.47600	40.86530	-	-	-	-105.00792	-104.05125	40.42958	41.25292	MBRFC	3216	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.51300	39.75070	-	-	-	-105.75792	-105.20542	39.57542	39.89458	MBRFC	3220	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.66600	39.21610	-	-	-	-105.81625	-105.53458	39.09625	39.33625	MBRFC	3223	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.80900	38.86310	-	-	-	-105.96208	-105.65958	38.72125	39.03208	MBRFC	3227	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.77200	39.70980	-	-	-	-105.94542	-105.60125	39.55875	39.82375	MBRFC	3230	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.84300	40.84740	-	-	-	-105.42458	-104.52625	40.42125	41.17375	MBRFC	3235	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.62400	40.36860	-	-	-	-105.81625	-105.42625	40.22542	40.50708	MBRFC	3237	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.43410	38.71060	-	-	-	-97.55375	-97.29708	38.55042	38.87792	MBRFC	324	-	-	ICT	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.40100	40.81270	-	-	-	-105.72458	-105.17208	40.67542	40.98625	MBRFC	3241	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.67100	40.62060	-	-	-	-105.94542	-105.40542	40.39208	40.80292	MBRFC	3242	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.17930	38.67990	-	-	-	-97.29125	-97.06375	38.52125	38.84042	MBRFC	326	-	-	TOP	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.28400	39.19460	-	-	-	-105.32458	-105.25125	39.14625	39.24042	MBRFC	3262	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.02000	39.88470	-	-	-	-104.26208	-103.85958	39.46708	40.27375	MBRFC	3263	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.92400	38.97740	-	-	-	-105.98292	-105.86375	38.90875	39.04458	MBRFC	3264	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.64800	38.98390	-	-	-	-105.70375	-105.60542	38.94208	39.01958	MBRFC	3265	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.52700	38.93290	-	-	-	-105.60792	-105.45125	38.86708	39.00292	MBRFC	3269	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.80500	39.94820	-	-	-	-103.95792	-103.66792	39.59625	40.27375	MBRFC	3271	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.29200	41.19030	-	-	-	-104.75375	-103.86792	40.88375	41.43625	MBRFC	3276	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.62400	41.16760	-	-	-	-104.30375	-102.95958	40.83792	41.49042	MBRFC	3277	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.28900	39.80560	-	-	-	-104.52458	-104.03458	39.13792	40.31542	MBRFC	3279	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.29530	38.73690	-	-	-	-97.38292	-97.20958	38.56708	38.89458	MBRFC	328	-	-	TOP	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.50200	39.39810	-	-	-	-104.69542	-104.33875	39.00458	39.87375	MBRFC	3287	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.59000	39.39900	-	-	-	-104.69125	-104.48458	39.06292	39.69458	MBRFC	3288	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.57900	40.01690	-	-	-	-104.70375	-104.43458	39.61708	40.37375	MBRFC	3289	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.29200	39.47080	-	-	-	-104.55792	-104.06375	39.05458	39.88208	MBRFC	3290	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-104.09400	39.42540	-	-	-	-104.37875	-103.84708	39.09208	39.77375	MBRFC	3291	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.60000	39.79220	-	-	-	-103.92042	-103.28042	39.33375	40.30708	MBRFC	3293	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.78300	40.71580	-	-	-	-104.20792	-103.21375	40.51292	40.94875	MBRFC	3295	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.48600	40.87310	-	-	-	-103.81208	-103.23458	40.69625	41.03208	MBRFC	3296	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.00000	41.29410	-	-	-	-105.46625	-104.62208	41.17958	41.39875	MBRFC	3297	-	-	DEN	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.06800	39.15470	-	-	-	-102.41208	-101.69708	39.00042	39.27792	MBRFC	402	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.52000	39.04910	-	-	-	-102.81625	-102.25542	38.92958	39.15708	MBRFC	403	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.19800	38.83430	-	-	-	-101.66208	-100.78875	38.61708	39.08208	MBRFC	404	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.76500	38.97910	-	-	-	-102.20792	-101.38042	38.76292	39.19042	MBRFC	405	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.32400	38.91840	-	-	-	-102.60375	-102.02208	38.77958	39.05708	MBRFC	406	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.17800	38.60390	-	-	-	-101.59958	-100.83042	38.50458	38.72375	MBRFC	407	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.94900	38.75240	-	-	-	-102.56208	-101.43042	38.53792	38.90708	MBRFC	408	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.01600	38.71160	-	-	-	-102.57875	-101.57208	38.62542	38.81542	MBRFC	409	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.68100	38.74180	-	-	-	-101.01625	-100.41375	38.49208	39.01125	MBRFC	411	-	-	DDC	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.27400	38.93550	-	-	-	-100.64542	-100.00542	38.79208	39.08208	MBRFC	412	-	-	DDC	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.42300	39.06630	-	-	-	-100.81208	-100.09292	38.94208	39.16125	MBRFC	418	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.93000	39.18340	-	-	-	-101.54958	-100.42208	39.09208	39.26958	MBRFC	422	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.61770	39.12800	-	-	-	-100.02042	-99.27208	38.97958	39.28208	MBRFC	424	-	-	DDC	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.03880	39.18660	-	-	-	-99.40792	-98.80958	39.01708	39.30708	MBRFC	426	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.95070	39.33290	-	-	-	-100.16208	-99.80542	39.20458	39.50708	MBRFC	430	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.12300	39.36020	-	-	-	-100.26625	-99.97625	39.23792	39.47375	MBRFC	431	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.52400	39.29370	-	-	-	-100.94958	-100.19708	39.19208	39.43208	MBRFC	432	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.59700	39.34960	-	-	-	-100.89542	-100.30125	39.27542	39.43625	MBRFC	433	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.11800	39.26720	-	-	-	-101.51208	-100.82625	39.19208	39.35292	MBRFC	434	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.80100	39.41290	-	-	-	-101.34958	-100.40542	39.25042	39.58625	MBRFC	435	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.79240	39.66480	-	-	-	-100.03708	-99.54292	39.51708	39.82375	MBRFC	437	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.25950	39.66000	-	-	-	-99.34542	-99.17208	39.59208	39.72792	MBRFC	439	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.32000	39.44890	-	-	-	-100.80792	-99.93875	39.35042	39.55708	MBRFC	440	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.76920	39.54110	-	-	-	-100.01208	-99.54292	39.46292	39.61542	MBRFC	441	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-99.20340	39.59510	-	-	-	-99.32042	-99.10125	39.50042	39.71125	MBRFC	443	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.00400	39.33100	-	-	-	-103.42042	-102.48875	39.02542	39.58208	MBRFC	502	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.35300	39.84210	-	-	-	-102.99542	-101.94708	39.61708	40.07375	MBRFC	504	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-103.21000	39.53870	-	-	-	-103.80792	-102.60125	39.21708	39.79042	MBRFC	505	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.26400	40.06770	-	-	-	-102.50375	-102.01792	39.95042	40.18208	MBRFC	506	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.82000	40.07830	-	-	-	-102.07458	-101.51792	39.92958	40.28625	MBRFC	507	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.97400	40.17570	-	-	-	-101.15375	-100.79708	40.05458	40.28208	MBRFC	515	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.07900	40.47990	-	-	-	-100.45792	-99.80125	40.13375	40.86542	MBRFC	521	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.02900	40.12210	-	-	-	-100.16625	-99.87208	40.02125	40.22792	MBRFC	525	-	-	GID	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.38800	40.05050	-	-	-	-100.72042	-100.11792	39.92125	40.18625	MBRFC	526	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.24600	39.83100	-	-	-	-101.48292	-101.02625	39.69625	39.94458	MBRFC	529	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.98200	39.48430	-	-	-	-102.30792	-101.66375	39.28792	39.64458	MBRFC	530	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.89400	39.36200	-	-	-	-102.15375	-101.65125	39.20042	39.50708	MBRFC	531	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.69800	39.74460	-	-	-	-100.94125	-100.48875	39.59208	39.87375	MBRFC	532	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.22400	39.55280	-	-	-	-101.79958	-100.80125	39.26292	39.78625	MBRFC	533	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.31200	39.40010	-	-	-	-101.92042	-100.75958	39.20042	39.68208	MBRFC	534	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-100.41700	39.88810	-	-	-	-100.68708	-100.20125	39.72125	40.03208	MBRFC	536	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-101.02500	39.41360	-	-	-	-101.33708	-100.73042	39.27542	39.54458	MBRFC	540	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.14000	39.63380	-	-	-	-102.19125	-102.09292	39.60042	39.67375	MBRFC	542	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.58200	39.60180	-	-	-	-102.90792	-102.31792	39.47958	39.71542	MBRFC	549	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.70700	39.28830	-	-	-	-103.11208	-102.30958	39.00875	39.62792	MBRFC	550	-	-	GLD	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.81800	39.97360	-	-	-	-103.36625	-102.20542	39.66708	40.26958	MBRFC	551	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-102.69400	40.26950	-	-	-	-103.34125	-101.88042	39.97542	40.53208	MBRFC	552	-	-	LBF	-	-	-	-	-	-	-	unknown
